mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__estimator__bagging_temperature,param_model__estimator__depth,param_model__estimator__iterations,param_model__estimator__l2_leaf_reg,param_model__estimator__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
249.55790247917176,0.36214052796035096,0.07413749694824219,0.036620129360350494,0.13292918943162169,8,570,1.893327030371083,0.07661100707771368,"{'model__estimator__bagging_temperature': np.float64(0.13292918943162169), 'model__estimator__depth': 8, 'model__estimator__iterations': 570, 'model__estimator__l2_leaf_reg': np.float64(1.893327030371083), 'model__estimator__learning_rate': np.float64(0.07661100707771368)}",0.8034934497816594,0.8421052631578947,0.8289473684210527,0.8114035087719298,0.8421052631578947,0.8256109706580862,0.015787917045240442,3
142.56195378303528,0.7091168925970751,0.14090991020202637,0.012804753793192406,0.02938027938703535,6,514,0.001819899369726822,0.19030368381735815,"{'model__estimator__bagging_temperature': np.float64(0.02938027938703535), 'model__estimator__depth': 6, 'model__estimator__iterations': 514, 'model__estimator__l2_leaf_reg': np.float64(0.001819899369726822), 'model__estimator__learning_rate': np.float64(0.19030368381735815)}",0.7816593886462883,0.8421052631578947,0.8201754385964912,0.8377192982456141,0.8640350877192983,0.8291388952731171,0.027546837799121593,2
239.2756947517395,1.5102016492315729,0.1256847858428955,0.014542631144291428,0.6358358856676253,6,961,0.0017887987366138093,0.11654126622287461,"{'model__estimator__bagging_temperature': np.float64(0.6358358856676253), 'model__estimator__depth': 6, 'model__estimator__iterations': 961, 'model__estimator__l2_leaf_reg': np.float64(0.0017887987366138093), 'model__estimator__learning_rate': np.float64(0.11654126622287461)}",0.8034934497816594,0.8245614035087719,0.8421052631578947,0.8377192982456141,0.8728070175438597,0.83613728644756,0.022726239566200703,1
