y_unc,cb_oof
12.2,13.58369233988924
16.3,15.42863029219734
12.2,11.772243755636737
13.2,12.685494585311972
15.6,15.319863629123574
14.9,14.011283406871371
16.1,16.147034092449758
13.5,13.060624289239058
14.3,14.046501138262101
15.6,15.725227687849838
13.6,13.491355698293773
11.5,12.376730799558572
13.6,13.753011563792825
17.0,17.13460185940494
14.3,13.606550983884517
13.7,14.224077473720172
15.1,14.888155865750377
13.3,12.970618415391073
12.8,12.446618633321123
16.0,15.945092484354973
14.8,15.54340010303713
14.7,13.44513742327399
14.3,14.536136198876193
11.9,12.063917055318598
13.5,14.71662077086512
15.3,14.821467364763521
16.3,16.543044547106547
17.9,17.52427204855485
17.9,17.929853616456967
18.3,18.400561040791217
15.8,15.437399071961408
16.7,18.723014054899977
13.6,13.548850408405997
9.7,12.78537544739629
16.6,15.614959031059698
15.3,14.880429954879219
13.5,15.135113957279827
12.8,12.9591152156936
11.8,12.437952907785075
18.9,18.216452770633623
12.6,13.422718066140078
15.6,15.394066170607402
16.6,15.228942820045631
18.4,18.19070715107955
11.3,13.759756951336385
14.4,13.485906135645564
14.1,14.310983619012404
14.6,16.113768000010168
13.5,13.253116741751
13.4,13.1021918982442
15.3,15.604327982313407
14.5,15.715156485766784
13.5,13.014876194070894
11.8,15.910809800494462
14.1,14.102138958744035
19.2,18.94445241446374
15.8,15.638372097255342
14.9,14.985032805619994
19.6,18.585332865419332
14.8,14.681225954147521
16.0,15.650737165069586
16.3,16.354122046162956
11.5,10.694538167997962
16.6,17.222656617406756
13.9,13.846653564396547
14.1,13.355306617624592
11.2,11.902917809964492
15.2,14.937348437844776
12.3,12.961876282701269
14.1,14.456618846947094
15.3,15.126530637964606
17.8,16.308987193799112
12.6,12.59368075185921
12.3,12.768087370117428
12.7,15.384001149999676
10.3,11.215885270677973
15.0,14.625079087039921
15.2,17.28482121412526
14.9,15.152158816496012
12.4,12.220410263747908
12.8,12.891884576471057
10.5,11.240364066907205
12.6,13.911400550045073
15.8,15.15542062869281
14.6,14.534901741775684
15.0,14.659609646449098
14.8,14.136154049396282
19.7,18.395586969330907
14.6,13.173254413239192
14.8,14.926063734324998
15.4,14.81355877354872
15.9,16.13749402459507
18.7,18.451164454279933
15.6,14.687806579342578
14.4,14.410554406931624
12.5,11.851917477557436
11.9,11.726126765206573
16.3,15.360789101090631
12.8,13.41942452127114
14.2,14.323616304453026
12.0,12.474788141527824
11.4,12.269372142116481
15.2,14.948548538322939
13.4,13.138752324448433
15.3,15.216889519098913
11.6,11.563085355126532
14.3,14.463608220685273
14.9,15.302575310954126
15.0,15.17351842642529
19.5,18.45586729462957
13.2,13.053796511085238
14.0,14.696669514130917
15.5,16.237972216596972
15.1,15.751325755147263
15.4,15.46358449143554
16.5,16.611840815661708
12.9,13.042439490673132
13.6,14.298586670251098
13.1,13.867513700160998
10.7,11.08204737433698
11.5,12.946761242637876
14.4,13.92524928525745
11.4,11.930404255894246
12.6,13.191016298893373
15.0,14.984406216826756
18.4,18.440341831097612
8.1,8.828690919210203
13.2,13.886998690350083
12.9,12.93980315956287
15.9,15.692121558487997
16.0,15.62194246595027
16.2,15.602776065701619
15.0,14.470197508053388
15.5,14.894940347661759
13.9,13.600651574965013
18.4,18.196444254019298
11.6,11.983306160371285
15.0,15.180602455657208
15.3,15.427169282807881
13.9,14.663670845684464
12.5,13.105890880804509
14.2,14.785864755191142
15.0,14.422197910520481
14.7,15.072831290832255
12.9,13.458495753002353
12.5,12.815483754267916
15.8,15.839038087404333
14.6,13.966617440441041
12.8,13.119083976318507
15.1,14.30162152761477
12.1,11.25044081787928
14.7,15.081627692416077
16.1,15.59284375840798
11.9,12.545701986644417
14.3,13.964773731277091
17.7,18.4044792377681
16.8,18.028067017527064
15.7,15.086284011504176
15.5,15.951660312188324
17.3,17.686714752824628
15.9,16.244919746786763
15.1,15.348719541478204
14.3,14.83173339620771
15.2,15.775167903280817
11.6,12.036355043412186
14.8,14.006049885447283
13.5,13.306810898822732
11.4,11.081863362109289
13.8,13.51482764922548
12.6,12.126553989102831
17.8,18.43942759092897
13.8,14.077492908894783
15.4,15.571318376343697
13.5,14.545747170312097
16.0,15.692025378717517
16.1,16.79323521583865
13.5,13.549177281212906
14.7,14.996138819347834
13.7,13.278958072187379
14.7,14.889706201312947
14.8,14.804172305972315
16.0,15.84504923375789
15.1,14.887076056056685
14.5,14.181465091111022
14.1,13.459064017049968
13.3,13.220151732417435
15.2,15.232395534025272
15.1,15.12461475236887
17.8,18.35939750613761
14.9,14.661777045141207
15.3,15.407548157178098
11.9,11.72406763624167
16.9,17.0329441317881
14.6,14.48214588261908
5.2,7.2274780912885035
12.8,12.877296134091011
15.7,15.469796227480401
13.8,14.698496867407812
12.5,12.515486660355236
14.7,14.36345566084492
14.7,14.341292227909435
14.2,14.690658793982948
15.8,16.009199831278238
16.0,16.284131452299334
14.9,15.123559529834893
15.2,15.110025467238302
15.2,14.85937275564902
16.4,15.818150586332195
15.2,15.998514828796033
18.6,18.21956725468044
15.7,15.093202735297382
15.6,15.505521255763597
12.0,12.4989589874167
13.2,12.309090685506817
15.1,14.940759192977566
10.4,11.460589934955351
15.7,15.295062118559144
14.5,14.812227224037997
19.6,18.99251427143463
12.5,12.554497771838214
14.3,14.108691256784368
16.9,14.959933110585553
13.2,12.872928995868278
13.7,14.76402447034161
14.5,15.087828308143798
15.0,14.60550835626782
15.0,14.557995760991616
17.0,15.565550064788113
14.5,14.317320849368116
18.4,18.070770994199847
14.6,14.721005224331748
14.9,14.679738889492
12.7,12.79485538150766
14.9,14.801148844067939
13.2,13.647488649530715
16.1,16.097421866259538
18.3,18.697269966498425
11.5,11.253229962661862
14.8,14.889502870442811
18.0,16.876271045650356
14.5,14.922952463941328
15.5,15.362538947083522
15.1,15.588754273430823
10.0,12.171777868876234
18.0,18.165604140282085
13.0,12.868898022861686
16.4,16.90145983855473
13.6,14.406655398313887
14.9,14.869187902519116
15.0,14.795928523355542
16.4,16.014878210808092
15.0,15.18445694789989
13.2,13.787867040809942
15.6,14.955902924819384
14.8,15.918279795965645
14.9,14.154225867561763
15.7,15.610861108660174
14.3,14.353302853472997
12.1,11.713747268833686
13.6,13.324244341172744
13.6,12.93605495482916
13.2,13.0188736978198
19.5,18.74489100948267
14.5,14.263440261478536
19.4,19.3651692813728
6.3,7.789741188054904
19.5,18.963689755211817
14.8,14.516492293827469
16.2,16.13289171158067
15.2,15.318512885325617
18.1,18.61946342390729
15.2,14.981265844984591
15.5,15.392976461094804
19.4,18.62430319629493
18.5,18.997333927894942
13.8,14.237041608430445
19.6,18.838346494245343
18.1,17.983185298275203
18.0,17.88217157134204
14.1,14.242945179928938
15.6,15.612417667511181
19.8,19.645746325564687
14.3,13.866935013211332
18.4,16.991609566528496
15.7,15.546203497824536
15.2,14.189502710389206
12.9,13.533117022019724
18.1,18.745011929539032
13.6,13.631663830776233
11.1,11.67001694184728
14.4,14.099523468441475
15.7,15.76805480022449
17.7,17.58175423234934
14.3,15.070249469081318
13.8,13.6561356583843
9.5,10.02632056522998
11.8,12.668611854085611
13.6,14.351717765879584
19.1,18.619363977923058
14.9,14.850680974428542
19.5,18.905058295145864
19.4,19.148822098752134
14.4,14.655285663888208
14.6,13.864847470831592
11.2,11.161389607994352
13.0,13.595548771205358
12.4,12.97018620648305
14.8,14.715807826432865
15.6,15.755022985720643
19.2,18.188245288052713
13.3,12.423756391675852
17.4,15.459166140008165
15.9,15.204303918231744
14.4,14.203676804580027
14.4,14.732369355042465
14.1,14.054080275327578
16.5,16.39812800832442
18.9,17.19680411333684
13.5,13.065282207855489
12.6,12.724592053913511
10.9,11.900858685694402
14.8,15.010717316559749
15.5,15.064798272534972
19.2,18.216019220883027
14.0,13.762819547762774
14.7,14.801914214654971
14.8,14.012558433169033
17.3,17.093222819967195
15.7,15.603110235184431
15.2,15.836661695706425
15.2,15.293913741628785
15.5,15.240693663712591
16.2,16.840173118194798
15.7,15.12060164634022
19.3,17.985304048634134
11.9,11.94182414424722
14.7,14.126243071281351
13.4,13.140845662972424
15.3,15.102250080090016
17.2,17.27269923791755
9.2,10.62768827858963
16.6,16.166128708573524
15.7,16.230422678494506
16.0,15.765272278047632
18.8,18.39568319063983
14.7,14.400049681662495
13.2,13.460383620316861
14.8,13.536200101492796
19.7,19.204120260779746
19.4,18.22945058795449
14.3,14.363712645164924
13.3,13.209944771864684
17.6,17.166662130883196
12.4,12.467528836394195
11.1,10.683148526470177
16.1,16.825480330910068
14.3,14.351160408114083
12.4,13.197284710622625
16.9,15.516364863404306
15.0,15.221804197968595
15.0,15.643182893632911
12.2,14.223925971862627
18.7,18.141012857158785
13.7,12.879979757301044
17.9,17.919263892108575
6.6,7.865657885442488
14.0,15.077075794077246
13.6,13.59357974154409
16.2,15.780514727375703
11.3,11.105329646496102
13.8,14.742223085224396
17.9,16.536250201868825
11.5,11.075540720834397
13.9,15.634277807919716
15.6,15.618326761948992
14.8,14.953444789780406
11.7,13.08611781464424
17.3,17.339535260747653
12.2,13.026809867238626
15.4,15.866465796749253
12.0,12.883304385526571
19.7,18.9390199239715
16.5,16.17839030874893
15.6,15.311698169767624
15.1,15.159214736515423
14.6,14.449735602654982
15.0,14.951271059057035
18.5,18.505725989933126
16.0,15.547417033987585
15.2,15.383004056486243
17.2,17.163506081582454
15.5,15.38691153943364
15.8,16.45213285306818
16.9,17.04464400614961
15.5,15.069283563905628
15.9,15.386809244868346
15.8,15.489152298283443
16.2,16.058707373274956
15.4,15.111047684797086
18.3,18.17070126440376
18.6,18.525358436687384
15.0,14.87852330802707
15.1,15.23947101397789
17.4,16.80310442532027
15.9,15.902201935798075
17.1,17.391644065093715
13.4,14.010228624625597
14.8,15.460531177435769
19.7,19.24764224345563
15.1,14.851586790347937
18.7,18.406135850935243
16.7,16.78517419801574
11.6,13.340178677230142
16.4,16.265453217871254
13.2,14.042052056785906
19.9,17.903719796890073
15.6,15.549238088966376
12.5,12.13478645219584
16.1,16.840078440873185
18.2,17.825638681963028
14.4,14.629529647490926
15.7,15.114206362253753
16.4,16.29842095449567
16.0,15.285494855696015
19.6,17.512419421051163
16.7,15.743700801685918
15.9,15.633572779770475
15.8,14.996809100965038
12.7,12.617157068074448
15.6,15.801058260891296
15.9,15.299098560237326
15.1,14.769826332572848
14.6,14.532411791704362
14.8,15.044757500032574
12.4,12.386740188769181
15.9,15.993373109919048
15.8,16.02642929959984
14.6,14.451628777445876
14.0,13.867228954215534
15.3,15.19048131292584
15.1,14.697410201159073
15.5,14.96357241171063
14.5,14.36941162084986
16.3,16.276348461586167
15.5,15.707475683248049
16.0,15.823447360999126
14.9,15.415615712612635
15.2,15.069831288132264
14.4,14.504004619724583
14.0,14.553416751499753
13.7,12.91911445435835
14.7,14.843412795598852
15.3,15.392705828795442
11.7,11.850319814810064
14.4,13.978810099943075
15.6,15.657298898200679
15.2,15.20441758713423
13.7,14.081332803238183
15.0,14.743496626499109
16.9,16.068781629641308
16.8,16.503255303274273
16.4,15.605404798989184
15.3,15.327893921774375
14.9,14.231532892681571
16.4,15.688848002057057
13.1,12.916825350548606
13.7,14.520338359801826
13.6,13.837983585010079
12.4,12.066119950672146
13.6,13.811591288336786
14.2,13.517202261078637
17.4,17.700033445988083
15.9,16.09634455118794
13.4,13.973577337514143
14.7,15.850460333182127
11.2,11.976724374340847
12.3,12.105693438199523
17.3,16.425562399381306
13.8,13.405490284698317
14.3,14.234170415264089
18.5,18.356051201175433
18.9,18.437413215404376
10.8,11.682193342305254
17.5,17.611660848895553
14.6,14.552472658775514
14.7,14.706302011094522
16.6,16.564747142550914
16.1,15.638904799197917
16.1,16.522502055420773
17.3,17.33049768442288
14.6,14.502444142650347
12.9,14.151307815103792
12.9,12.404196373536251
17.7,18.35995818002266
13.2,12.268826340776286
13.2,12.531529273052001
12.6,12.19477487448603
13.9,13.941835273031757
12.6,12.329631847303972
14.6,13.813513681001496
15.4,14.917643004009733
14.6,13.396429182670545
19.5,18.20262787232059
15.2,15.08876846046769
16.1,16.514857839691103
18.4,18.269359010271728
18.3,17.96325410786085
11.0,11.471806199406274
18.6,16.83600835778634
11.4,11.741588626930024
15.7,15.208348378771916
16.9,15.886437389766797
14.8,15.443458187064607
8.3,8.598941120202653
17.5,18.03242941464123
16.2,16.748588540707715
18.4,18.357725485082483
15.8,14.749607738081977
14.1,14.020740279174788
15.3,15.073890851086617
14.6,14.18454983985066
15.0,14.865045639598975
16.0,16.530929575572372
15.0,16.318597278994275
19.8,18.30490543245105
15.1,14.85249002187993
18.8,18.22964397276519
15.9,15.98366727863322
10.8,12.294404760265024
14.7,14.124940989364404
14.4,16.490273224160774
14.8,14.446383226430044
14.5,14.395884923666017
16.0,16.11274697794579
17.8,19.326374492549803
14.4,15.262777509720763
11.7,11.821230157573154
15.7,15.974074315454345
14.3,14.48205595012405
18.4,17.92592002058882
14.7,13.68526509334697
15.9,15.810686244512908
15.2,15.63729018680533
14.4,15.141451189303552
18.8,18.542519290582277
15.7,16.573093170973152
10.9,10.960698229726404
19.7,18.34269930082155
15.0,15.104703388456983
13.3,13.206831207498908
11.5,12.03763591230745
13.5,13.891025282326154
12.8,13.65149705382646
11.6,12.603224753111135
16.9,16.161488350189757
14.6,14.296629230608232
12.1,12.982328181446064
12.6,13.104714349610731
16.1,15.717834320443217
19.9,19.188571555918315
15.8,16.076563091366552
15.1,15.507341582757363
14.8,15.000480867864098
14.9,15.045347898101681
6.9,7.859740850981325
13.6,13.895206833287375
14.8,14.927119044281426
15.4,14.91431808780726
16.7,17.667655857861973
13.0,12.575536809570622
19.5,18.861404362833127
19.7,18.786389848130057
16.6,16.425986372865736
13.7,14.098116382578155
14.7,14.834394083653024
12.5,12.924717959715053
14.6,14.198266891360618
15.3,14.764147463405607
19.2,18.17014427599497
15.5,15.352914374365355
13.8,13.73936402585241
11.8,12.512989619372092
14.9,16.44765731683583
15.4,15.984898863942362
14.5,14.610926541605295
7.4,7.793760044354713
13.0,14.23311931691751
16.1,15.938052682497073
6.3,6.843987166066654
15.8,15.723725295218173
14.2,14.334794197817246
14.7,14.495981455605943
14.8,14.23464750070707
13.1,13.03685692293584
15.3,14.738886081850069
13.9,13.669206535883859
11.7,12.29208366991952
14.7,13.788613517244812
13.4,12.513683748198673
15.7,15.480982195789693
10.3,11.878951878927182
12.3,12.013106367376167
14.4,15.60355387558775
14.7,13.859911839848792
16.7,17.26152384924353
12.4,13.174217006220715
12.0,12.824278173677158
11.7,12.094060451112455
15.4,13.969349250808591
12.9,13.338418585481122
13.5,13.91302735652971
12.7,12.754008277493995
14.1,14.042411953676492
15.1,15.21459782711463
12.4,12.768251476576552
15.2,15.178074077382917
12.9,12.731264266330982
13.8,13.533676997059956
10.6,11.469765343645122
9.7,11.019358566554729
15.1,16.032316644814273
9.5,9.70334156183526
16.8,16.503859275166178
14.7,14.169019899190971
13.8,12.917362543288618
14.5,14.09054212947376
15.6,15.458432201347023
11.9,11.533325347991195
13.5,13.425863616197603
13.4,13.028034074202878
17.1,17.37005392095307
12.2,12.252758409071248
15.0,14.802695275277074
15.8,15.337694225745508
15.6,15.054032559914049
18.9,18.324610597017454
12.3,13.010412419760542
11.9,10.994078123476356
14.3,13.785505151550751
15.5,16.632125703428756
16.3,16.832780133001506
14.9,14.596199441555655
14.5,14.581353160538129
13.8,13.472618304847856
19.2,18.0275158638251
15.8,16.368385778530865
16.3,17.009962348616682
12.9,12.486123039299855
12.4,13.360129331762437
19.5,17.377194179338403
16.2,15.489110224181786
19.8,16.972456615854753
15.1,15.165169275589506
15.6,16.433920583251165
16.2,16.59340403774695
15.4,15.252829099277733
16.4,16.27862620507949
18.6,15.086865826076973
16.2,15.730884122196585
18.8,18.302345949865412
12.9,13.35015452769585
14.8,16.180160383337352
16.1,15.782103120887768
12.4,13.521756216276117
14.7,14.401950819446938
12.9,12.688398824713659
15.5,15.355642620357685
12.3,13.097394858050393
17.2,15.885365089634433
17.5,17.50697759061586
16.0,16.189353879963164
15.3,14.510687545349356
13.9,14.940051334880991
11.1,11.91653323994251
13.6,13.312249147624243
11.3,11.731181950162863
16.9,16.42173853359418
14.8,14.551410798711004
14.8,14.804506920194399
14.1,15.70865738356224
18.7,18.649938199283497
17.8,16.997920226771384
16.5,16.542292321995774
17.0,17.132853015966248
14.7,14.703151414985768
11.3,12.384956398211216
17.8,17.45924824726535
16.1,16.469401420778013
15.6,15.315403200947912
11.8,11.223218741070013
15.1,15.262669356165134
15.9,16.281031498423545
15.6,15.252208922178397
10.1,10.23734247428365
11.8,11.326660097925924
15.3,14.941265354838833
13.8,12.733819497578224
12.5,12.4333736114786
14.7,14.50242829733179
15.4,14.394643292675028
12.1,13.94959996259422
12.9,12.807309433352202
13.0,12.720142123147525
14.6,15.079227181209717
12.1,13.899049092025962
13.3,13.01426872864613
17.2,16.688326653500553
12.6,13.87696881586453
13.0,12.467125541577843
10.8,13.724052566860337
17.6,16.839317746518645
15.9,17.11622244774844
14.9,14.968784797369153
15.0,14.658854535256978
15.0,14.381092722474932
19.1,17.245706091169268
13.6,12.67615266161738
14.2,14.57630006686668
15.7,15.119483232614584
13.6,12.866050096199615
11.6,11.906953541067196
19.3,18.08397938183043
15.8,15.706925456557656
13.5,13.086150511597225
16.1,15.533504036196973
14.8,14.53810595095274
15.0,14.941811998927733
15.0,15.154434834519634
16.3,16.49241763612372
16.1,15.757165852730395
10.2,10.44268838345306
15.1,13.920106911624316
15.1,14.99121311907038
17.7,17.273014847713057
10.0,10.630033523630118
12.7,12.707855020737043
19.2,18.334971051488537
14.5,14.910360951034818
18.2,16.385192392976023
18.2,18.390279212384485
19.5,17.855597061745357
18.3,18.002042575652013
19.9,18.189291227899957
12.7,12.424006852470484
12.8,12.645361625414807
15.7,15.631502148509753
14.6,14.536169717586745
12.2,12.278140412119683
13.9,13.363889147702139
14.6,15.485044081695378
12.5,12.698853455269273
11.9,11.143742029322311
12.5,12.308327741779067
9.0,8.006187852064613
14.0,13.83264306784804
19.0,18.817454059026204
13.6,13.933383980504004
12.3,11.220061321859248
13.1,13.245273377629928
14.5,14.91441689193016
15.4,15.872480865742546
11.1,11.909926407854073
11.9,12.034697163500823
13.7,13.533556570680958
5.5,8.569175393786281
13.3,13.833526040631114
12.8,12.782634038390825
12.2,12.832266661775066
14.8,14.53943140283809
12.7,13.076524913520188
12.1,12.316833088872954
10.1,11.337827368522994
12.3,12.164771839161403
11.8,11.222720781923272
14.8,14.457222127355635
11.9,13.06207701121457
12.9,13.408172127208672
11.9,11.842626317607937
14.0,14.428206124401186
14.7,14.99524564575404
13.3,12.809774830937386
15.0,14.709220428369008
16.9,16.823945173819084
11.8,14.12972749513574
10.3,10.701269079523627
15.2,15.076982396247331
17.6,17.047813885030337
16.3,16.075213690579403
13.6,13.862604470690712
14.1,13.71452501645399
6.9,10.603092310659122
13.3,13.451650490314933
11.9,12.30442932783626
15.4,15.101712774820044
12.5,12.17398269494879
12.4,13.554215352458414
16.8,16.296583832961915
16.4,15.952896073395095
14.6,14.894133248424623
14.7,14.921562096969865
15.2,13.700235288008116
19.1,18.90461412796867
12.3,12.76648499906878
11.7,11.815995967830531
15.1,14.72623748020851
14.2,14.965719034633366
16.6,16.749444621658768
16.4,16.48123858348481
17.1,15.213830628665164
17.4,17.112359507766087
15.8,15.661043186897587
16.8,16.77856455489382
16.1,16.764575641216652
12.6,12.894193982967408
15.1,14.360305586164031
18.0,17.453950757626444
14.6,15.103009128308258
15.7,15.350528990838939
16.2,16.16950824443302
18.6,18.283435798075516
14.0,13.613933940316201
15.1,15.141021736566472
14.4,14.965613754136939
14.3,14.186280495414394
14.3,14.311985719730728
16.5,16.012528443083283
10.2,10.708385362147965
14.5,14.426524137175875
15.0,15.35514922207767
14.3,13.958927073665109
17.1,17.774514629214536
15.9,16.10472811166983
14.5,14.675645791983698
14.9,14.69664544299303
13.2,13.181992490106495
14.4,14.735787309318766
14.5,15.193087887164438
15.8,15.445754675456556
15.1,15.220665598993946
16.6,16.097147972694074
13.3,13.183388115201524
13.9,12.810852290480398
12.3,12.95599510136526
15.3,14.597188648116571
19.1,18.57191086388775
14.7,15.397843795653898
13.6,13.563677476544399
11.7,12.251676605406828
11.9,11.775244048272725
15.4,14.791174054756993
18.7,19.043153416656423
11.7,13.403796886559576
12.4,12.285633100778796
8.4,9.340728209994268
16.5,16.743306622744058
17.4,17.60846378052338
14.6,14.947804121409717
18.1,17.109703518624883
13.1,14.074124491893599
14.4,14.405274118398665
15.6,15.420998712073924
16.8,16.103615743957562
11.5,11.351573203341104
8.5,10.207102804270107
14.1,13.543364848417696
15.3,15.533610447775573
14.4,15.364529113889148
15.4,15.394069055619184
9.9,10.076781242038123
16.3,16.09949228038022
14.5,14.131523159041535
14.4,14.887281949479075
19.9,18.299411995976698
13.3,12.566979265338887
14.1,14.50843092877767
14.3,14.249713625380537
14.3,14.139054301456781
15.7,15.909793438448105
19.7,18.23393083566043
14.3,13.29531817365205
13.5,13.135447736596689
15.9,15.665085346554406
12.3,12.270850972219705
15.0,15.194143418979365
15.8,15.083147838828154
14.2,14.351202315170667
14.6,14.541487007722026
12.0,11.471874790964648
14.3,13.910702029830645
14.2,13.265207055781502
19.7,19.102963714976795
10.5,11.606885685094312
15.2,14.343429708160329
15.0,14.548063479334814
16.9,16.824283255438786
17.6,18.404587963130325
17.0,16.938059559674002
16.0,16.328788675309625
13.0,13.320993551780703
18.1,17.930393247195752
13.5,13.376229575314937
16.8,16.842548190965317
15.6,15.39459079602966
13.0,13.479386732040439
14.9,15.560729528064257
16.1,16.078522404495743
16.3,17.383555785461795
15.4,15.482905746122924
16.6,16.731312968797283
19.3,18.82245929457713
13.0,12.97112359062885
15.0,14.967948467179667
12.4,12.129818708082894
15.2,15.175023580202833
16.6,16.453899186803028
19.6,19.181968616088852
15.0,15.0247598796268
17.7,17.590992708253907
15.3,15.022397281332815
13.6,13.639912450278644
16.1,15.804660623565724
19.0,18.6316926573636
14.9,15.003765550471144
14.8,14.379507465200732
12.9,11.88398484161371
15.7,15.419785350386519
15.4,15.23568042232364
14.7,14.381171287521283
15.3,15.376116503528465
11.6,12.362239087349735
15.9,15.21287902887525
13.1,13.339681205048691
15.9,16.328830769220076
16.0,15.714726316167798
16.4,16.431180716059316
15.3,14.544905895745615
13.8,14.035570387035477
15.7,15.27926754026339
14.1,13.70596163254777
15.3,15.03229689260479
14.0,13.334187877044315
18.4,18.205654019664507
15.4,14.670965392986545
12.1,12.729357939300826
14.0,14.202507730218713
16.7,16.39556175485268
14.8,14.686583055190567
17.1,16.887574743057485
14.4,14.116495756446966
14.4,15.026112495768757
17.8,17.06705660141597
15.9,16.15020633684253
14.9,14.623791442791116
14.4,14.778711207523884
14.8,14.751183499392937
14.3,14.068157153262291
14.0,13.695131951626536
19.3,19.31304582618759
13.8,14.327349815153866
18.0,17.61593776155496
12.0,12.243164989980869
14.0,13.566702327283565
12.2,12.231789441604633
16.5,16.956408883212134
12.3,12.2399544845739
15.6,16.320522162397538
14.6,14.615428954071831
14.7,14.084281442061183
15.6,15.69860564078408
14.4,14.167570176537993
15.8,15.470570097852033
11.7,11.730796160612954
9.6,9.553950335510308
14.3,14.959724332205951
15.3,14.912776502111228
14.8,14.899248353773146
11.5,10.885919450462097
14.0,13.369384166042437
12.1,12.767583257809747
14.2,14.083750265010167
15.6,15.238710521749454
12.0,11.477431102248374
13.1,12.92196942132432
14.7,14.711325180749554
12.9,12.99779709248105
14.1,14.021716790492064
13.3,13.260484901926247
14.7,14.502297416038346
11.2,9.920454886367224
13.5,13.193834165524095
11.5,11.928743790718727
11.2,11.670513896708144
11.8,11.952962104987819
12.8,12.018171833828092
12.3,12.215714334888617
12.5,11.839549146217905
12.7,12.508016239618883
13.0,13.48081321149948
14.4,14.542928269573167
15.8,16.06752351785326
15.7,15.960722517193062
15.2,16.475179638597183
16.8,15.85140624925225
16.9,16.21017521827889
18.3,18.508003523107618
16.3,16.21566617438657
10.9,11.02461957972264
17.7,17.144398414562602
14.3,14.266438340389868
13.6,14.120129815506516
15.2,14.992953086737543
12.7,13.074714519112604
13.5,14.874976934595907
16.1,15.567537162423832
16.0,15.071187342842677
11.8,11.448646872828249
12.0,11.6510361614055
15.8,16.200669475048926
16.7,16.663768535130657
13.0,13.43211625755066
16.1,15.448012465643842
16.3,16.36172834422723
13.1,12.519940487516578
13.0,11.903973033011425
19.4,18.711694851750508
14.7,14.393901706998804
13.8,14.1331806609669
14.7,14.710562201958965
14.8,14.62519377013814
14.6,15.25151753335922
11.9,12.2048122631968
14.4,14.468613913049921
16.1,15.84915387856745
13.8,13.74018157079081
18.4,18.484212960582227
14.4,14.153102031646995
15.0,15.526629655854777
16.1,16.287181938590948
16.7,16.17289285419247
13.8,13.70083737699315
11.8,12.016414570243796
12.1,11.883600651897723
15.7,15.669713814422721
11.4,11.162739762163255
11.9,11.859790388436522
12.1,12.202592657504283
14.0,13.568773215869442
11.7,11.758896371815354
14.2,13.826538164314115
15.2,14.786186177720083
13.0,13.049108665145468
11.5,11.368071778473677
13.2,13.807720537064597
12.7,12.877969996945467
13.9,14.176268533687107
15.0,15.060956421748415
12.4,13.417528641733952
17.8,17.46747348489589
12.3,13.067684393783566
10.9,12.51908512425689
16.1,17.06718663929496
15.3,15.843117671553046
15.8,15.524585729959654
16.3,15.83303765506571
14.9,15.198918338748626
17.4,17.431237750250148
16.6,15.441575276840013
19.6,18.15744074556278
14.8,12.94960043620631
15.4,15.28956711574574
14.3,14.310346349800966
13.9,14.022318984643789
16.0,16.3324626896283
10.0,9.321282708609942
14.2,14.099273701547645
16.7,17.525884255592246
12.5,12.616996138938703
11.4,11.753324389806949
13.8,13.004738035408081
15.5,15.182890620304534
14.1,14.108332153118681
16.2,15.710473412182182
14.0,14.199839595879894
17.9,17.166576005902243
17.2,17.25118240469601
12.4,10.856603026069934
13.8,14.282285375578795
14.3,13.96795874342206
12.8,13.03341671103044
11.6,11.41443486470962
17.5,18.504573965561576
7.8,8.352896065451205
13.4,13.011254654120421
17.9,17.839607713220175
15.9,15.493701828940175
16.3,15.827138191758422
12.8,12.607195859076455
15.5,15.10328729241155
15.1,14.890682781120631
15.8,15.447640622354811
16.5,16.329935775807826
15.6,15.19696654944346
10.4,11.726252997177653
15.8,15.830246623161656
14.3,14.21217685906413
16.2,15.780294044758193
18.2,18.391014258413634
16.3,16.22087618257501
12.2,13.565052369434852
14.3,14.13280647497595
19.0,19.00678278804844
9.6,10.419194826190505
14.0,13.736235583322923
14.9,14.99838483039639
15.6,15.1770876107621
14.9,14.556759847590001
17.7,17.306726177601377
13.4,13.297590826026862
17.9,18.03261266177651
18.4,18.039355232409434
7.7,8.881720329780364
14.1,13.884030450470163
15.6,15.35849260102259
13.9,13.49358040880179
15.4,14.613157445885008
15.3,15.00719835437485
19.2,16.148414359286107
16.6,17.120377567072865
16.2,14.584355763367057
13.5,13.151546728913672
17.1,16.345821762515698
16.3,16.191401308460627
14.8,14.323356938140932
16.5,16.278450848010834
17.4,16.5834798507276
15.0,15.603818060422782
16.7,15.978654596023262
13.6,13.892912365670782
14.0,14.413550261873752
15.1,15.039491123956395
11.5,11.89415270387326
17.2,17.47483574038779
16.4,16.383001667039935
16.2,14.227107951010112
13.5,13.353282565949485
17.3,16.90897493387456
17.2,17.43913909884577
13.1,12.994409472448751
16.2,16.25242109948158
17.8,18.762424024462234
15.3,14.993652239754738
17.1,16.937913427529566
15.5,15.109503099185531
15.1,14.894736343441764
17.1,16.63969401543727
12.1,12.108829457109096
15.7,15.707463670172729
15.3,16.157850850751856
14.5,14.499823398131412
14.3,13.994940173230134
15.1,14.2853328033234
15.0,14.55698106600903
15.3,15.581763156915258
9.4,10.54180900764186
13.6,13.096163316862658
