y_unc,xgb_oof
17.8,16.561569213867188
15.3,14.90794849395752
17.1,15.743236541748047
15.5,15.08690071105957
15.1,15.10372543334961
17.1,15.754681587219238
12.1,13.68779468536377
15.7,14.785279273986816
15.3,15.577747344970703
14.5,14.905570030212402
14.3,14.348206520080566
15.1,14.4153413772583
15.0,14.483705520629883
15.3,15.200882911682129
9.4,13.922037124633789
13.6,13.776074409484863
14.8,14.571989059448242
16.5,14.11508560180664
13.3,14.376372337341309
16.8,15.750691413879395
17.2,16.689144134521484
18.3,15.700313568115234
14.6,14.275259971618652
16.7,15.221870422363281
13.3,13.981420516967773
16.9,15.16773509979248
15.5,15.054447174072266
13.5,14.477644920349121
17.6,16.756132125854492
17.9,16.061166763305664
15.4,14.870869636535645
8.2,11.669595718383789
13.8,14.11184310913086
19.1,16.956464767456055
15.1,14.85312271118164
13.5,14.579767227172852
17.7,15.52889347076416
19.0,16.84554100036621
15.0,14.742589950561523
11.6,13.953603744506836
19.1,15.043817520141602
15.3,15.922304153442383
14.2,14.45052433013916
12.3,13.60374641418457
16.6,16.173208236694336
16.6,14.95227336883545
15.2,14.6323881149292
15.5,15.881924629211426
14.9,14.897259712219238
14.3,14.535945892333984
17.9,16.056211471557617
15.4,15.515487670898438
17.1,14.828977584838867
14.2,14.919763565063477
16.1,15.120440483093262
16.0,15.177177429199219
19.8,16.980051040649414
19.5,17.046268463134766
19.0,16.641704559326172
17.1,15.732380867004395
18.0,16.457353591918945
18.6,16.583189010620117
15.9,15.116551399230957
16.8,16.339550018310547
18.0,15.911887168884277
15.4,15.115602493286133
15.5,14.667634963989258
14.6,14.609642028808594
14.7,14.26819133758545
9.9,12.352493286132812
16.0,14.934318542480469
13.3,14.35634994506836
15.0,14.709308624267578
10.6,12.555660247802734
11.7,13.358002662658691
14.4,14.54859447479248
14.6,14.527779579162598
14.7,14.137103080749512
13.3,13.755156517028809
15.9,15.563591957092285
16.2,15.604074478149414
19.1,16.24797821044922
15.2,15.43493366241455
15.4,15.231698036193848
19.9,16.870582580566406
19.0,16.83705711364746
17.8,16.084455490112305
16.4,15.629436492919922
9.2,11.93168830871582
17.8,16.313886642456055
16.0,14.678729057312012
15.0,15.070682525634766
13.3,13.857718467712402
12.9,14.321307182312012
15.3,14.702679634094238
14.8,14.718996047973633
17.7,16.316940307617188
16.1,15.125629425048828
15.5,15.805827140808105
14.9,14.693168640136719
15.5,15.760451316833496
15.2,14.226353645324707
13.5,13.908960342407227
14.0,14.470827102661133
16.2,15.209741592407227
18.0,16.05118751525879
16.6,15.683463096618652
14.8,14.602514266967773
17.6,16.538835525512695
13.2,14.11020565032959
13.7,14.329530715942383
18.9,16.464706420898438
15.9,16.11339569091797
14.7,14.917777061462402
14.5,14.54916763305664
15.6,15.173260688781738
19.7,16.365554809570312
18.9,16.607711791992188
15.3,14.902240753173828
18.0,15.662076950073242
14.2,14.572122573852539
15.2,14.880240440368652
17.3,16.933015823364258
16.4,15.438065528869629
19.9,16.966604232788086
13.7,14.13581657409668
18.5,16.84663963317871
19.4,16.831689834594727
14.2,14.331803321838379
15.2,15.060100555419922
13.0,13.624933242797852
16.1,15.867724418640137
16.0,14.842145919799805
15.2,15.044957160949707
19.1,16.538633346557617
12.7,13.469677925109863
12.9,14.211999893188477
17.4,16.155197143554688
16.5,15.068134307861328
19.5,16.83340072631836
13.9,13.484894752502441
14.5,14.827392578125
16.7,15.855962753295898
19.3,16.363807678222656
11.5,13.830480575561523
16.0,15.283663749694824
13.4,13.756044387817383
15.5,14.686834335327148
18.6,16.723766326904297
17.2,16.263750076293945
15.8,15.13486385345459
14.8,15.755273818969727
12.0,13.70898151397705
14.7,14.736842155456543
17.1,15.543204307556152
16.7,15.701952934265137
17.3,15.71867847442627
17.2,16.117603302001953
15.1,15.103534698486328
16.3,16.09107208251953
16.8,16.00727653503418
14.8,15.12702751159668
11.5,13.743356704711914
10.8,13.3157320022583
16.9,15.732671737670898
19.5,16.93373680114746
15.9,15.468927383422852
15.2,14.523320198059082
16.1,15.55333137512207
16.6,15.91524600982666
14.9,14.793854713439941
15.6,15.066838264465332
17.1,15.599102973937988
16.2,15.586366653442383
15.3,16.05967903137207
15.3,15.4832181930542
15.7,14.779414176940918
16.4,15.546045303344727
16.4,14.959883689880371
18.0,16.25847816467285
18.2,16.662229537963867
15.3,14.861321449279785
16.3,15.23081111907959
15.6,15.161578178405762
15.9,15.245892524719238
10.8,13.414936065673828
14.3,14.789512634277344
17.6,15.957656860351562
14.7,15.088915824890137
14.2,14.4253568649292
15.0,14.780381202697754
15.7,15.379090309143066
15.3,15.032428741455078
10.9,14.032784461975098
19.0,15.073026657104492
18.1,14.680169105529785
18.2,16.030555725097656
16.5,16.086397171020508
15.5,15.054801940917969
18.5,15.688188552856445
14.2,15.162261962890625
16.1,15.163728713989258
14.5,15.056230545043945
18.0,16.464622497558594
18.5,16.64461898803711
15.9,15.361093521118164
12.6,14.0094633102417
15.8,14.870969772338867
16.4,15.097759246826172
19.8,16.28748893737793
13.5,14.03929328918457
18.0,16.36249542236328
12.5,14.233290672302246
16.3,15.968043327331543
11.1,13.317620277404785
16.2,15.41716194152832
16.9,16.219955444335938
15.2,15.107660293579102
13.8,14.381270408630371
15.1,14.569652557373047
14.8,14.24350357055664
15.0,14.466310501098633
14.7,14.54156494140625
15.0,14.709033012390137
16.9,15.933594703674316
15.7,15.387484550476074
15.8,14.901199340820312
15.2,14.810652732849121
17.4,15.25888729095459
12.1,12.84998893737793
15.5,15.142046928405762
17.6,16.472875595092773
15.1,15.062019348144531
15.9,15.14333724975586
13.1,13.802896499633789
15.6,15.074341773986816
16.1,15.221922874450684
11.9,12.99083137512207
19.1,16.933591842651367
15.7,15.606565475463867
14.5,14.827536582946777
11.7,13.293691635131836
17.5,16.40406036376953
19.6,16.97677993774414
16.8,15.709392547607422
19.4,16.8255558013916
15.1,15.15649700164795
13.5,13.992515563964844
14.5,14.865174293518066
17.1,16.111244201660156
11.1,15.028984069824219
17.2,14.910042762756348
13.3,14.1558256149292
18.1,16.158323287963867
18.7,16.174571990966797
13.3,14.218666076660156
14.2,14.392974853515625
11.6,13.566207885742188
15.0,14.328917503356934
14.1,14.646787643432617
15.0,14.964869499206543
15.6,14.967545509338379
12.0,13.432846069335938
14.5,14.24453353881836
18.9,15.646186828613281
7.6,12.52702522277832
18.6,16.052427291870117
13.2,13.920506477355957
15.8,15.37942886352539
16.3,15.487298011779785
15.0,15.062056541442871
13.2,14.203567504882812
18.8,16.69620704650879
16.0,15.16300106048584
13.0,13.728190422058105
19.6,16.800382614135742
17.0,15.864065170288086
13.2,14.24755573272705
13.2,13.981067657470703
18.2,15.937239646911621
15.3,14.416491508483887
15.7,15.530417442321777
15.5,15.530417442321777
19.8,16.58168601989746
13.8,14.238200187683105
15.7,14.956329345703125
19.5,16.3327693939209
15.4,13.96998119354248
15.4,14.824262619018555
15.7,15.530417442321777
14.3,14.488919258117676
14.5,14.882837295532227
14.8,15.143683433532715
12.5,14.57673454284668
15.5,14.907443046569824
11.6,13.406225204467773
14.4,14.587506294250488
17.9,14.714407920837402
16.0,15.001433372497559
16.7,14.578779220581055
18.3,16.807947158813477
15.6,15.002209663391113
17.8,16.523372650146484
14.5,14.421958923339844
8.9,13.07454776763916
13.3,14.314593315124512
16.8,16.298843383789062
19.2,16.805727005004883
17.3,15.66757869720459
18.1,16.497312545776367
16.5,15.028913497924805
14.1,14.576717376708984
17.1,15.360501289367676
12.7,14.110931396484375
14.2,14.272064208984375
18.6,16.09640121459961
11.6,13.322152137756348
13.9,14.33668041229248
17.3,16.513187408447266
14.7,14.730409622192383
17.9,16.51494026184082
15.6,15.527386665344238
9.1,13.813337326049805
13.9,14.43664264678955
15.6,15.486662864685059
18.8,15.862447738647461
19.1,16.88788414001465
14.7,14.75096321105957
15.3,14.77005386352539
14.6,14.374396324157715
13.7,14.336926460266113
19.2,16.21764373779297
14.6,14.376489639282227
19.6,16.825275421142578
15.3,14.953227043151855
18.0,15.457029342651367
16.6,15.307479858398438
16.7,16.28856086730957
16.8,15.989885330200195
14.5,14.781517028808594
16.8,15.853510856628418
15.7,15.782913208007812
15.1,14.531149864196777
15.6,14.907435417175293
13.9,14.626126289367676
14.3,14.79577922821045
15.5,15.034440040588379
16.2,15.813010215759277
6.8,11.067178726196289
13.8,14.806905746459961
18.7,15.792255401611328
15.2,14.564724922180176
15.5,14.90604019165039
13.6,14.059711456298828
14.8,15.074118614196777
15.6,15.275307655334473
12.9,14.736658096313477
15.2,14.776944160461426
10.4,12.704814910888672
14.8,14.877222061157227
15.9,14.670022964477539
10.5,14.246810913085938
11.6,14.037341117858887
16.1,15.11154842376709
16.2,15.560406684875488
13.4,14.311619758605957
15.2,15.060298919677734
12.9,14.484450340270996
16.0,14.07841968536377
19.4,16.387012481689453
11.9,13.76774787902832
17.5,16.557865142822266
16.0,15.780571937561035
15.3,14.971855163574219
19.4,16.60264015197754
13.1,14.570738792419434
12.7,14.879438400268555
17.0,15.758807182312012
17.0,16.105247497558594
18.0,16.614919662475586
16.1,15.620750427246094
15.9,16.263505935668945
19.0,16.79494857788086
16.0,15.304515838623047
15.8,15.023469924926758
19.8,16.744609832763672
13.9,14.231172561645508
18.4,15.151097297668457
15.8,15.024514198303223
17.5,16.027315139770508
16.7,15.921586036682129
14.4,14.682759284973145
14.1,14.590712547302246
11.7,13.298138618469238
18.0,16.849937438964844
18.9,16.92818260192871
19.3,16.689611434936523
18.0,16.794315338134766
19.1,16.613670349121094
18.0,16.120119094848633
15.8,15.470083236694336
15.9,15.929414749145508
7.0,11.811494827270508
14.4,14.476290702819824
15.4,14.863103866577148
17.4,15.94005298614502
14.1,15.232137680053711
14.4,14.969765663146973
15.6,15.716253280639648
11.8,15.180970191955566
11.9,13.637351989746094
15.8,15.368252754211426
17.7,16.246994018554688
11.4,14.062314987182617
15.4,14.85590648651123
14.3,14.319326400756836
18.5,16.58890151977539
13.8,15.030319213867188
19.1,16.316007614135742
16.1,15.110888481140137
17.0,16.392061233520508
16.0,15.055994987487793
14.9,14.962059020996094
15.1,15.3340482711792
15.6,15.16362476348877
10.8,13.480250358581543
12.1,14.124441146850586
15.6,14.959228515625
15.8,15.950994491577148
15.1,15.13688850402832
15.1,14.864465713500977
14.7,14.73101806640625
18.7,16.75035285949707
17.3,16.263242721557617
17.8,16.544803619384766
16.4,15.593116760253906
18.3,16.726024627685547
15.4,15.021798133850098
16.1,15.035344123840332
15.8,15.65980052947998
13.9,14.516682624816895
17.1,15.835840225219727
12.2,13.848936080932617
15.2,14.868192672729492
16.1,14.877179145812988
19.0,15.707244873046875
14.3,14.30853271484375
19.2,16.861066818237305
13.8,14.43759822845459
14.0,14.67154598236084
14.9,14.736513137817383
18.1,16.83792495727539
16.7,15.831307411193848
16.5,15.219768524169922
11.8,12.96311092376709
19.0,16.80776596069336
15.9,15.111431121826172
15.7,15.1611967086792
15.5,15.266458511352539
16.1,15.32911205291748
15.3,14.91971492767334
15.7,14.881031036376953
18.0,16.37823486328125
17.9,15.40798282623291
15.0,14.690667152404785
16.6,15.599425315856934
17.1,15.431800842285156
13.4,14.204187393188477
16.3,15.141114234924316
14.2,14.444101333618164
10.9,13.294236183166504
14.8,15.058309555053711
18.1,16.13041114807129
13.1,14.214832305908203
17.2,16.532270431518555
12.8,13.927848815917969
8.2,13.311208724975586
15.1,15.034014701843262
13.7,14.253600120544434
16.0,15.446467399597168
14.5,14.629356384277344
16.6,16.545259475708008
16.5,15.289607048034668
11.1,13.554459571838379
13.7,14.621726989746094
9.2,12.413488388061523
17.4,16.62075424194336
16.8,16.016029357910156
15.4,14.981485366821289
12.9,14.319820404052734
13.5,14.183239936828613
14.5,14.732009887695312
15.3,14.900023460388184
14.4,14.67243480682373
11.0,14.589241027832031
12.3,14.412708282470703
14.0,14.477269172668457
12.5,13.762389183044434
16.0,15.914863586425781
8.4,11.809004783630371
15.4,14.815339088439941
13.1,14.171127319335938
14.9,15.124202728271484
14.6,15.117106437683105
8.9,13.569799423217773
14.7,14.864015579223633
9.7,13.366410255432129
14.1,14.843897819519043
15.4,14.9024019241333
14.2,14.769253730773926
13.5,14.210772514343262
14.4,14.615442276000977
13.7,14.721153259277344
15.3,14.970845222473145
15.9,15.13149356842041
16.3,14.03541374206543
12.4,13.634477615356445
16.2,15.821813583374023
13.3,13.974822044372559
10.3,12.912440299987793
14.7,14.929289817810059
12.4,13.879321098327637
14.5,14.465731620788574
11.5,14.239781379699707
12.3,13.779441833496094
19.1,16.856176376342773
19.7,16.95256805419922
16.0,15.05590534210205
15.3,14.805821418762207
14.7,15.046490669250488
16.5,15.708686828613281
16.0,14.710973739624023
15.5,14.849124908447266
14.9,14.637221336364746
14.3,14.70304012298584
7.0,11.76732349395752
17.2,15.170930862426758
13.7,14.256633758544922
12.3,13.689393043518066
13.5,13.656862258911133
12.9,14.838078498840332
13.9,14.277359008789062
14.4,15.060342788696289
16.5,16.078536987304688
18.8,16.218955993652344
17.9,15.6078519821167
18.6,16.585805892944336
18.1,16.56640625
14.8,14.878763198852539
14.8,14.26153564453125
14.1,14.15822696685791
13.8,14.608038902282715
11.6,13.452241897583008
14.7,14.44379711151123
14.3,14.558162689208984
14.8,14.697932243347168
12.5,13.916712760925293
11.2,13.611565589904785
17.0,16.38432502746582
15.7,15.162854194641113
14.4,14.372580528259277
14.8,14.399178504943848
14.8,14.960808753967285
19.2,16.39796257019043
14.9,16.19991683959961
14.7,14.673885345458984
13.9,13.824531555175781
12.2,14.427379608154297
13.2,14.925947189331055
14.7,14.494547843933105
13.4,14.546924591064453
12.4,13.786280632019043
12.0,14.003684997558594
12.5,13.978157043457031
17.4,15.765758514404297
19.9,16.37300682067871
10.5,13.231417655944824
18.4,15.832592964172363
15.6,15.06260871887207
15.5,15.428184509277344
15.1,14.90833854675293
13.7,13.55704402923584
15.5,15.111083984375
19.5,16.768957138061523
16.5,15.877290725708008
16.5,15.176749229431152
13.9,14.581690788269043
17.9,16.638031005859375
9.1,12.772726058959961
14.8,15.087987899780273
15.3,14.74839973449707
11.1,13.457469940185547
12.5,14.612306594848633
14.7,15.045039176940918
14.2,14.617341041564941
15.5,15.024297714233398
12.2,13.57280158996582
14.3,14.959689140319824
15.1,15.12881088256836
11.4,13.834524154663086
12.7,13.732714653015137
9.0,12.331097602844238
13.2,14.083398818969727
12.9,13.571168899536133
14.0,14.349078178405762
14.9,14.602666854858398
14.3,14.550432205200195
17.0,15.566935539245605
19.2,16.897262573242188
10.9,13.245613098144531
12.6,14.498563766479492
13.8,14.730583190917969
14.1,15.032134056091309
18.6,16.331323623657227
14.4,14.613049507141113
13.7,14.20936107635498
18.7,16.350601196289062
19.9,16.70984649658203
19.1,16.960336685180664
14.9,14.794519424438477
14.3,14.562576293945312
11.9,13.736141204833984
13.7,13.916873931884766
16.1,15.417704582214355
15.9,15.169147491455078
19.4,16.732112884521484
16.3,15.534294128417969
17.0,15.916004180908203
16.7,15.734932899475098
12.8,13.647043228149414
11.8,13.65468978881836
13.9,14.69759750366211
12.8,14.19636344909668
17.5,15.342369079589844
12.7,14.294255256652832
19.0,16.762168884277344
16.7,15.839166641235352
12.9,13.86463451385498
16.6,15.578577041625977
10.9,12.621736526489258
15.7,15.230815887451172
13.6,15.401238441467285
14.2,14.59009075164795
14.1,14.101076126098633
14.5,14.960681915283203
15.2,15.12567138671875
15.2,14.853283882141113
13.3,14.533113479614258
15.4,15.035032272338867
14.6,15.287678718566895
13.6,12.321491241455078
11.4,13.756682395935059
15.0,14.860243797302246
13.4,14.43719482421875
14.4,14.782076835632324
14.4,14.563411712646484
14.0,14.57179069519043
15.3,14.5881929397583
16.6,15.917570114135742
19.0,16.36453628540039
14.3,14.615912437438965
13.4,14.633942604064941
15.2,15.621728897094727
8.4,11.817100524902344
15.9,15.44263744354248
16.4,15.572187423706055
15.5,15.062437057495117
15.5,14.97597599029541
16.8,15.874935150146484
13.9,14.55324935913086
15.4,15.089532852172852
15.8,15.077815055847168
15.5,14.885371208190918
9.1,13.888301849365234
14.8,14.151998519897461
12.8,13.839441299438477
13.6,14.655994415283203
13.0,14.730409622192383
15.2,14.712592124938965
15.9,15.302281379699707
11.8,14.252092361450195
15.0,14.862481117248535
16.3,14.866952896118164
15.6,14.950506210327148
15.4,15.098821640014648
16.9,15.4063720703125
12.8,15.36331558227539
14.1,14.583700180053711
18.0,16.258777618408203
8.3,12.260601997375488
7.8,11.49603271484375
14.0,14.706649780273438
11.5,13.68787956237793
10.7,13.654242515563965
18.8,16.056385040283203
19.7,16.86035919189453
19.6,16.349550247192383
12.2,14.286293029785156
18.6,16.41216468811035
14.4,14.778258323669434
17.2,15.937042236328125
18.6,16.78681182861328
15.3,15.146994590759277
12.6,13.866917610168457
12.7,14.392857551574707
16.4,15.439815521240234
14.9,14.900622367858887
11.1,13.935835838317871
11.9,13.837898254394531
13.2,14.618412971496582
14.7,14.569189071655273
12.2,13.308062553405762
13.6,14.341489791870117
14.9,15.434374809265137
14.9,15.617828369140625
19.1,16.765169143676758
18.0,16.08188819885254
13.9,14.97324275970459
15.2,15.00179672241211
13.6,14.4647216796875
15.6,15.526285171508789
17.3,15.182628631591797
15.8,14.832344055175781
14.1,14.487260818481445
16.0,15.508280754089355
10.1,12.621271133422852
13.3,14.326495170593262
15.0,14.895370483398438
9.6,12.108526229858398
17.1,14.711614608764648
13.2,14.109980583190918
12.2,13.757445335388184
13.9,14.255160331726074
14.8,14.441913604736328
14.2,14.885086059570312
15.9,15.596991539001465
15.0,14.804171562194824
10.2,13.15802001953125
12.9,14.103569030761719
13.3,14.102388381958008
15.4,15.01716136932373
16.6,16.041799545288086
14.1,14.4363374710083
14.6,14.24488639831543
14.3,14.092153549194336
9.3,12.210714340209961
14.1,14.489336967468262
11.9,13.667394638061523
13.3,14.449662208557129
13.0,14.188039779663086
15.2,14.51081371307373
14.2,14.605791091918945
14.5,15.091050148010254
15.0,15.043539047241211
14.8,14.54218864440918
18.3,15.790214538574219
12.7,13.791756629943848
12.2,13.591907501220703
14.7,14.836793899536133
11.7,13.719621658325195
15.3,14.673398971557617
11.2,13.743376731872559
15.9,15.262995719909668
15.8,15.244763374328613
16.4,15.329720497131348
15.3,15.161176681518555
16.9,15.259289741516113
15.8,14.582380294799805
16.2,15.074545860290527
14.5,15.585649490356445
13.2,14.909077644348145
15.0,15.16300106048584
15.2,14.8613862991333
14.3,14.14291763305664
16.2,16.234233856201172
19.4,16.82193374633789
8.6,13.022950172424316
15.0,14.758891105651855
16.5,15.737586975097656
15.3,14.908503532409668
13.4,14.315104484558105
18.6,16.630985260009766
16.2,15.82137393951416
13.8,14.726348876953125
16.9,14.553943634033203
15.0,14.136137008666992
15.7,14.860353469848633
15.7,15.116390228271484
13.8,14.781848907470703
11.5,13.996028900146484
15.4,15.14333724975586
15.2,14.71780776977539
11.0,12.14601993560791
15.8,15.006958961486816
19.4,16.859020233154297
12.1,14.20007038116455
16.0,14.952607154846191
16.3,15.450601577758789
17.1,15.75604248046875
18.9,16.789161682128906
13.9,14.43367862701416
15.9,15.494647026062012
16.6,15.44762897491455
15.0,14.97808837890625
15.9,15.521108627319336
15.7,15.135907173156738
17.6,16.371641159057617
19.6,16.443897247314453
16.8,16.144886016845703
12.8,13.857751846313477
14.0,15.770100593566895
13.8,14.17142391204834
15.0,15.494908332824707
12.9,14.518627166748047
15.8,15.000097274780273
16.8,15.581043243408203
18.9,16.66942024230957
14.8,15.582015991210938
19.6,16.743539810180664
17.1,16.072790145874023
14.3,14.650845527648926
16.2,15.35444164276123
12.9,14.384454727172852
10.9,13.087644577026367
14.3,13.542357444763184
15.2,15.260049819946289
16.5,15.582880973815918
18.4,16.519765853881836
15.1,15.213921546936035
14.9,14.975517272949219
17.8,16.158403396606445
16.1,15.595202445983887
18.4,15.701700210571289
14.3,14.73525619506836
11.5,12.8517484664917
19.7,16.82252311706543
17.3,16.18054962158203
17.1,16.04715347290039
13.2,14.460691452026367
16.8,15.021768569946289
17.4,15.820581436157227
12.2,13.825716018676758
14.9,14.700762748718262
14.2,14.119916915893555
10.7,14.303348541259766
19.9,16.955745697021484
9.4,13.647367477416992
15.3,14.8477201461792
12.2,13.783930778503418
12.3,14.100852966308594
12.1,13.737667083740234
14.7,14.814010620117188
13.6,14.123056411743164
13.5,15.01758098602295
14.0,14.480733871459961
19.4,16.455652236938477
12.1,14.519241333007812
19.7,16.85230827331543
12.0,13.579598426818848
17.9,16.219505310058594
12.8,14.144773483276367
11.6,13.263840675354004
10.7,13.471647262573242
11.8,13.783930778503418
12.0,13.561946868896484
11.6,13.408413887023926
13.0,13.681390762329102
17.6,16.43614959716797
10.5,12.422416687011719
12.2,13.340934753417969
17.3,16.522388458251953
17.2,16.069732666015625
19.8,15.72786808013916
11.0,13.611008644104004
12.6,13.542394638061523
12.5,13.675314903259277
12.0,13.711545944213867
14.1,15.216135025024414
12.8,13.630023956298828
16.0,15.357269287109375
17.5,16.41810417175293
15.2,14.632621765136719
12.7,13.924059867858887
12.7,14.151253700256348
9.7,13.205225944519043
13.2,13.86886978149414
15.9,15.419297218322754
14.6,14.74075984954834
19.9,16.89496612548828
16.0,15.37646770477295
17.6,16.10150718688965
10.2,13.274673461914062
15.2,15.619867324829102
11.0,13.86568832397461
14.0,14.055464744567871
18.2,16.658260345458984
11.8,13.727466583251953
12.7,14.39361572265625
14.6,14.567709922790527
12.0,13.709348678588867
13.0,13.118340492248535
14.9,14.639945983886719
13.4,14.165633201599121
12.1,13.556427955627441
15.0,14.918646812438965
12.8,13.659658432006836
10.9,13.312864303588867
19.3,15.04384994506836
18.1,16.427637100219727
15.8,15.64288330078125
16.8,15.690864562988281
16.3,15.240979194641113
13.4,13.76513671875
15.5,14.73995304107666
10.4,13.027111053466797
15.3,15.494327545166016
15.7,15.189531326293945
18.6,15.12692642211914
11.4,13.353824615478516
13.1,15.128313064575195
12.2,13.416644096374512
14.6,14.714120864868164
13.5,14.400151252746582
16.2,15.515381813049316
13.0,14.225417137145996
15.7,15.14333724975586
16.7,15.66699504852295
13.3,13.861040115356445
15.3,15.11971664428711
16.1,15.438393592834473
13.7,14.750200271606445
19.8,16.280683517456055
14.0,14.941129684448242
16.4,15.161578178405762
18.1,16.234142303466797
13.1,14.101337432861328
16.6,15.229791641235352
19.0,16.608047485351562
10.6,13.05228042602539
9.8,12.826400756835938
12.1,13.122565269470215
15.8,14.91549301147461
14.2,14.376603126525879
15.9,15.138699531555176
13.3,13.895812034606934
12.4,13.54444408416748
14.0,14.673555374145508
14.0,14.221961975097656
12.5,13.545047760009766
12.3,13.611964225769043
17.1,16.16707992553711
15.8,15.04825210571289
13.5,13.721420288085938
12.4,15.53306770324707
13.2,13.85218620300293
15.3,15.101388931274414
13.2,14.681553840637207
12.5,13.783498764038086
14.3,14.800787925720215
13.9,14.25303840637207
9.1,13.427786827087402
14.2,14.545243263244629
15.2,16.065412521362305
13.1,13.94197940826416
5.8,10.852840423583984
18.7,16.64167594909668
14.2,14.592405319213867
18.4,16.561012268066406
12.2,13.306910514831543
12.3,13.400836944580078
13.5,14.127713203430176
16.3,14.965197563171387
14.2,14.962455749511719
18.3,15.304143905639648
12.3,13.626054763793945
12.5,13.795571327209473
13.5,14.194938659667969
19.6,16.902862548828125
17.3,15.98851490020752
17.9,16.442394256591797
12.7,13.910018920898438
13.2,14.565726280212402
15.1,14.77562141418457
13.1,14.231476783752441
18.8,16.32251739501953
11.9,14.649542808532715
14.6,14.272043228149414
15.2,14.7348051071167
12.7,13.824528694152832
8.1,13.670534133911133
19.6,16.230356216430664
12.6,13.83371639251709
18.9,14.806413650512695
12.3,13.8250732421875
14.2,14.586467742919922
15.3,15.146047592163086
14.5,14.744352340698242
9.5,12.061246871948242
14.9,14.303628921508789
14.2,14.522181510925293
12.0,13.566977500915527
14.3,14.804718017578125
12.8,13.903881072998047
12.9,13.21474552154541
14.6,14.307424545288086
11.4,13.423748970031738
11.9,13.1254243850708
14.6,14.681660652160645
13.3,14.104509353637695
19.1,16.247583389282227
16.2,15.863038063049316
16.8,15.594706535339355
11.5,13.566946029663086
16.8,15.708511352539062
17.2,15.906641006469727
13.8,14.543071746826172
13.5,14.061279296875
14.5,15.109848022460938
16.6,15.776118278503418
12.6,14.818167686462402
10.5,13.17001724243164
13.5,14.008968353271484
15.2,14.968940734863281
17.5,16.721088409423828
15.9,15.246210098266602
14.3,14.711469650268555
11.7,13.414316177368164
13.1,13.999646186828613
12.6,13.958255767822266
18.0,15.91672134399414
14.4,14.884137153625488
14.1,14.48076343536377
14.7,14.32957649230957
14.1,14.261713027954102
14.2,14.270956993103027
15.4,15.577659606933594
16.6,15.158217430114746
18.0,16.11469268798828
9.8,12.842157363891602
12.0,13.639801025390625
12.0,13.712189674377441
18.3,16.624692916870117
14.3,14.672746658325195
15.0,15.006952285766602
12.2,13.77589225769043
16.6,15.893987655639648
15.3,14.904999732971191
16.3,15.606380462646484
15.8,14.954813003540039
18.2,16.304166793823242
16.3,14.976875305175781
17.8,16.497249603271484
16.0,14.160154342651367
16.4,15.545065879821777
18.3,15.130669593811035
14.8,14.860787391662598
16.5,15.687418937683105
18.3,15.20278263092041
17.7,16.009435653686523
15.6,14.657175064086914
12.1,14.009591102600098
15.1,15.05070686340332
15.7,14.757686614990234
19.3,16.351438522338867
16.7,15.726580619812012
14.4,14.586064338684082
15.1,16.097095489501953
16.3,15.679734230041504
15.8,15.491374969482422
15.5,14.799858093261719
15.3,14.949493408203125
14.3,14.555632591247559
16.5,15.594955444335938
15.1,15.044410705566406
15.1,15.241190910339355
7.6,11.43847942352295
12.5,13.483907699584961
15.6,15.609419822692871
17.5,15.966941833496094
14.3,14.712143898010254
17.1,14.683931350708008
19.7,16.741241455078125
14.8,14.632160186767578
15.6,14.882503509521484
15.9,15.53637981414795
13.1,13.476606369018555
19.7,16.73038673400879
19.2,16.743879318237305
13.9,14.388964653015137
14.1,14.744865417480469
18.2,15.855485916137695
16.7,16.1768741607666
15.1,15.166500091552734
14.7,14.582446098327637
12.9,14.053050994873047
14.5,14.529743194580078
12.6,14.341333389282227
16.1,15.16842269897461
15.6,14.848638534545898
14.9,14.727288246154785
10.6,14.133696556091309
19.5,16.531356811523438
15.6,14.75382137298584
18.8,16.803319931030273
18.0,15.118171691894531
15.4,14.802597045898438
12.8,13.728353500366211
13.7,13.918121337890625
14.2,14.647762298583984
14.8,13.28435230255127
13.3,13.893169403076172
14.7,14.79986572265625
17.6,16.619474411010742
14.7,15.019898414611816
18.5,16.613683700561523
15.5,15.144962310791016
18.4,15.536548614501953
13.6,14.500659942626953
11.3,13.752601623535156
12.5,14.022364616394043
16.3,15.585844993591309
15.2,15.469361305236816
15.9,15.29825496673584
16.0,15.371267318725586
15.0,14.750326156616211
19.8,16.87067222595215
15.2,14.884523391723633
18.0,15.993109703063965
17.5,16.20169448852539
15.2,14.968926429748535
14.9,14.808950424194336
15.8,15.6904935836792
18.6,16.719039916992188
16.2,15.344401359558105
17.6,16.60781478881836
17.8,15.81359577178955
12.4,14.522350311279297
13.9,14.454047203063965
17.8,16.014116287231445
18.0,15.902913093566895
12.4,13.636297225952148
14.4,14.607972145080566
16.8,14.837752342224121
13.6,14.766189575195312
15.5,15.369002342224121
11.9,13.18470573425293
18.9,15.792414665222168
11.9,13.419158935546875
13.4,14.362004280090332
13.8,14.1006498336792
11.3,13.941415786743164
14.7,14.586048126220703
14.7,14.727086067199707
19.4,16.67578125
15.9,15.009857177734375
17.6,15.331814765930176
19.5,17.026493072509766
12.3,13.637899398803711
18.0,15.578625679016113
14.1,14.136282920837402
15.1,14.843446731567383
13.8,14.474313735961914
13.4,13.982148170471191
15.5,15.874212265014648
18.3,16.394550323486328
15.4,15.173645973205566
