mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__estimator__bagging_temperature,param_model__estimator__depth,param_model__estimator__iterations,param_model__estimator__l2_leaf_reg,param_model__estimator__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
534.0472794532776,0.39424309123890516,0.07496085166931152,0.045356883768031424,0.13292918943162169,8,570,1.893327030371083,0.07661100707771368,"{'model__estimator__bagging_temperature': np.float64(0.13292918943162169), 'model__estimator__depth': 8, 'model__estimator__iterations': 570, 'model__estimator__l2_leaf_reg': np.float64(1.893327030371083), 'model__estimator__learning_rate': np.float64(0.07661100707771368)}",0.8112244897959183,0.826530612244898,0.8256410256410256,0.8,0.8461538461538461,0.8219099947671376,0.015602967118496706,1
300.6255829334259,1.3011874106917876,0.21016483306884765,0.03933885195801288,0.02938027938703535,6,514,0.001819899369726822,0.19030368381735815,"{'model__estimator__bagging_temperature': np.float64(0.02938027938703535), 'model__estimator__depth': 6, 'model__estimator__iterations': 514, 'model__estimator__l2_leaf_reg': np.float64(0.001819899369726822), 'model__estimator__learning_rate': np.float64(0.19030368381735815)}",0.7806122448979592,0.8316326530612245,0.8205128205128205,0.8051282051282052,0.8358974358974359,0.8147566718995289,0.02011672516626606,3
504.257616519928,1.1760248621493374,0.17733850479125976,0.014988903510719334,0.6358358856676253,6,961,0.0017887987366138093,0.11654126622287461,"{'model__estimator__bagging_temperature': np.float64(0.6358358856676253), 'model__estimator__depth': 6, 'model__estimator__iterations': 961, 'model__estimator__l2_leaf_reg': np.float64(0.0017887987366138093), 'model__estimator__learning_rate': np.float64(0.11654126622287461)}",0.826530612244898,0.8316326530612245,0.8256410256410256,0.7846153846153846,0.8358974358974359,0.8208634222919937,0.018497895380704375,2
