iter	RMSE
267	0.7763141684
268	0.7753520369
269	0.7745717944
270	0.7737615076
271	0.7729216619
272	0.7721027631
273	0.7712445454
274	0.7703791453
275	0.7694814874
276	0.7687289353
277	0.7678816589
278	0.7671457991
279	0.7664259029
280	0.7655169628
281	0.7646972572
282	0.7638861499
283	0.7630326147
284	0.7620824807
285	0.7612903755
286	0.7602954647
287	0.7595251348
288	0.7588093223
289	0.7579760937
290	0.7572352553
291	0.7565650362
292	0.7553479918
293	0.7544196736
294	0.7536339097
295	0.752918629
296	0.7519951214
297	0.7510541236
298	0.7501210892
299	0.7492431677
300	0.7482376004
301	0.747430523
302	0.7466178299
303	0.7457398118
304	0.7448892257
305	0.7442875482
306	0.7436128936
307	0.7429030203
308	0.742118805
309	0.7412820555
310	0.7406144691
311	0.7399271353
312	0.7393107173
313	0.7387625404
314	0.7379908733
315	0.7373613157
316	0.7366240268
317	0.7360436403
318	0.7350964935
319	0.7343349844
320	0.7337152124
321	0.7331499807
322	0.7325587947
323	0.7320265671
324	0.7313428701
325	0.7307462346
326	0.7302240434
327	0.729700772
328	0.7289970913
329	0.7285055534
330	0.7279699006
331	0.7274176762
332	0.7267377549
333	0.7259753203
334	0.7253350556
335	0.7245470462
336	0.7236126679
337	0.7229554911
338	0.7223742382
339	0.7217853749
340	0.72122596
341	0.7207052992
342	0.7201253427
343	0.7196844314
344	0.719165335
345	0.7183314917
346	0.7178809235
347	0.7172409335
348	0.7167403951
349	0.7162777171
350	0.7157820479
351	0.7151996975
352	0.7146143947
353	0.7141268304
354	0.7135354957
355	0.7129503986
356	0.7121719448
357	0.7115212754
358	0.7110453345
359	0.7104809966
360	0.7098659114
361	0.7093855422
362	0.7088662083
363	0.708405475
364	0.7079436503
365	0.7074330485
366	0.7069858069
367	0.7065269565
368	0.7058432024
369	0.705455293
370	0.7048811056
371	0.7043054
372	0.7038248343
373	0.7032042777
374	0.7027240117
375	0.7022178179
376	0.7015481078
377	0.7009156221
378	0.7004064253
379	0.6999026867
380	0.6991905916
381	0.6986792714
382	0.6982921009
383	0.697678157
384	0.6971757907
385	0.6966393754
386	0.6961064429
387	0.6955927267
388	0.6949908471
389	0.6945581196
390	0.6941288359
391	0.6934119105
392	0.6929812051
393	0.6922499453
394	0.6917175195
395	0.6909827165
396	0.6904790173
397	0.6901105995
398	0.6896315832
399	0.6891590641
400	0.6885758776
401	0.6881567053
402	0.6877918993
403	0.687281785
404	0.6867949211
405	0.6862424544
406	0.6856573757
407	0.6852310207
408	0.6847259057
409	0.6842718155
410	0.68369164
411	0.6832618605
412	0.6826513419
413	0.6820561499
414	0.6816295155
415	0.6811919197
416	0.6807839062
417	0.6804376797
418	0.6800628664
419	0.6796895281
420	0.6793458124
421	0.6788670916
422	0.6784120533
423	0.6780186983
424	0.6773103681
425	0.6768213321
426	0.6764794725
427	0.6760936461
428	0.6757806074
429	0.6754362299
430	0.6750344334
431	0.6747391743
432	0.6743092068
433	0.6739596209
434	0.6732833423
435	0.672730275
436	0.6723480312
437	0.6718503789
438	0.6715512499
439	0.6710587852
440	0.6706591789
441	0.6703189584
442	0.669827194
443	0.6694303682
444	0.6690372939
445	0.6685979605
446	0.6680844637
447	0.6678151654
448	0.6673262582
449	0.6668869404
450	0.6665175214
451	0.6660932171
452	0.6657019434
453	0.6652155266
454	0.6647349246
455	0.6642942979
456	0.6638650612
457	0.6635560834
458	0.6631246787
459	0.6628397376
460	0.6624923211
461	0.6621226168
462	0.6613964834
463	0.6607308554
464	0.660364306
465	0.659993206
466	0.6596060277
467	0.6593048113
468	0.6589175687
469	0.6585925882
470	0.6582483444
471	0.6579859555
472	0.6574546245
473	0.6569228296
474	0.6565103855
475	0.6561768344
476	0.6556604812
477	0.6552334223
478	0.654960825
479	0.6545646091
480	0.6542025194
481	0.6538992595
482	0.6535542241
483	0.653275951
484	0.6530253626
485	0.6525355764
486	0.652257556
487	0.6518058123
488	0.6515382486
489	0.6512798331
490	0.6509653638
491	0.6506590104
492	0.6503893208
493	0.6499882836
494	0.6497016177
495	0.6493265985
496	0.6489296367
497	0.6485260724
498	0.6482306687
499	0.647871924
500	0.6475012453
501	0.647237651
502	0.6468275906
503	0.6465639296
504	0.6463043575
505	0.6459207032
506	0.6456431325
507	0.6452766967
508	0.6447951034
509	0.6444044982
510	0.6440864633
511	0.643819765
512	0.6433729317
513	0.6430271979
514	0.6428009642
515	0.6424388386
516	0.6418355869
517	0.6416035879
518	0.6410609166
519	0.6407246402
520	0.6403644207
521	0.6399981146
522	0.6396944279
523	0.6394243553
524	0.6389235114
525	0.6385212054
526	0.6382946037
527	0.6380592446
528	0.6377151642
529	0.6371379419
530	0.6367941732
531	0.6365274127
532	0.6362971772
533	0.6358518611
534	0.6352651832
535	0.6349847197
536	0.6347427658
537	0.6343636734
538	0.6338922826
539	0.6336870885
540	0.6334444974
541	0.6329702973
542	0.6327198149
543	0.6322770487
544	0.6319958975
545	0.6317501379
546	0.6314107133
547	0.6310731306
548	0.6308533048
549	0.6305728696
550	0.6302051402
551	0.6298587265
552	0.6296275832
553	0.6293947525
554	0.6290756854
555	0.6288038325
556	0.6286029322
557	0.6283555959
558	0.6281004539
559	0.627737882
560	0.6274558043
561	0.6270912155
562	0.6264908956
563	0.6262562544
564	0.6259698925
565	0.6253807183
566	0.6250942421
567	0.6246483673
568	0.6242353174
569	0.6240097781
570	0.6237583206
571	0.6235188047
572	0.6233242201
573	0.6230846812
574	0.6228455179
575	0.6225845177
576	0.6223014367
577	0.6218981814
578	0.6216739215
579	0.6214850349
580	0.6212642338
581	0.6209276686
582	0.6206550998
583	0.6204539092
584	0.6200121085
585	0.6197369308
586	0.6194209947
587	0.6192478543
588	0.6190470753
589	0.6188391321
590	0.6185875657
591	0.6183865723
592	0.6181129555
593	0.6177377001
594	0.6175433629
595	0.6173470401
596	0.6171165135
597	0.6169009796
598	0.6165300038
599	0.6160983048
600	0.6159272509
601	0.6157038014
602	0.6153172778
603	0.6149745057
604	0.614777472
605	0.6145860646
606	0.6143633313
607	0.6140873013
608	0.6136059227
609	0.6134239426
610	0.6132130142
611	0.6130288699
612	0.6127046094
613	0.6124949703
614	0.6122989507
615	0.6120472414
616	0.6115992398
617	0.6113917696
618	0.6112102672
619	0.6109452501
620	0.6103270845
621	0.6101440163
622	0.6099559689
623	0.6097465427
624	0.609505621
625	0.6093286148
626	0.6090086042
627	0.6087454455
628	0.6084793918
629	0.6083634172
630	0.6082087992
631	0.6076867469
632	0.6074907809
633	0.6072518987
634	0.6070982345
635	0.6067742032
636	0.6065815637
637	0.6063380351
638	0.606158366
639	0.6058507768
640	0.6056829166
641	0.605460499
642	0.6051225152
643	0.6047093795
644	0.6045461892
645	0.6040408428
646	0.6037303928
647	0.6035756835
648	0.6033910684
649	0.6032203499
650	0.6030726274
651	0.6029124516
652	0.6025438186
653	0.6023476679
654	0.6021820509
655	0.6019800109
656	0.6017341358
657	0.6014446327
658	0.6012536222
659	0.6010221813
660	0.6006768119
661	0.6003946763
662	0.6001658546
663	0.5999208426
664	0.5996125957
665	0.5994211136
666	0.5993003192
667	0.5990588445
668	0.5988160746
669	0.5986567069
670	0.598494956
671	0.5981495513
672	0.5979499161
673	0.5976006707
674	0.5974036849
675	0.5972675088
676	0.5970845284
677	0.5968571228
678	0.5966025992
679	0.5964409489
680	0.5962741612
681	0.5961208257
682	0.5959429658
683	0.5957565874
684	0.5954581177
685	0.5951356014
686	0.5947683667
687	0.5944883097
688	0.5942532722
689	0.5940724384
690	0.5939210819
691	0.5937736883
692	0.5933835887
693	0.5931918152
694	0.5930268161
695	0.5928443983
696	0.5925834042
697	0.5922295559
698	0.5919888508
699	0.5917265891
700	0.5915390906
701	0.5913786147
702	0.5911640102
703	0.5909629255
704	0.5907217612
705	0.590559545
706	0.5904443214
707	0.59020999
708	0.5900731034
709	0.5899174342
710	0.5896948479
711	0.5895690383
712	0.5894156697
713	0.5891969074
714	0.5890785636
715	0.5889380267
716	0.5887613281
717	0.5885803493
718	0.5884038671
719	0.5882059734
720	0.5878081368
721	0.5875592496
722	0.5874193222
723	0.5872746479
724	0.5870558896
725	0.586544321
726	0.5863850965
727	0.5861567522
728	0.5859742039
729	0.5856581382
730	0.5854762576
731	0.5851587546
732	0.5849401821
733	0.5847336797
734	0.5846092371
735	0.5844380373
736	0.5842532064
737	0.5841085922
738	0.58393619
739	0.5837915932
740	0.5836154296
741	0.5830933851
742	0.5829517129
743	0.58278468
744	0.5826175608
745	0.5825065767
746	0.5823785407
747	0.5822278594
748	0.581978704
749	0.5817833059
750	0.5814510845
751	0.5812712616
752	0.5811432042
753	0.5808794608
754	0.5807481327
755	0.5806037457
756	0.5802716987
757	0.580115679
758	0.5799977623
759	0.5798291054
760	0.5796959734
761	0.5795252947
762	0.5793908743
763	0.5792264716
764	0.5790043822
765	0.5788862391
766	0.5784687994
767	0.5782266882
768	0.5778755496
769	0.5776295809
770	0.5774117686
771	0.5772696728
772	0.5770828567
773	0.576908219
774	0.5767293699
775	0.5763281225
776	0.5759926379
777	0.5758280435
778	0.5754269077
779	0.5753310166
780	0.575117985
781	0.574946844
782	0.5748171046
783	0.5745762049
784	0.5741816704
785	0.5740374864
786	0.5739142786
787	0.5737853996
788	0.5735971557
789	0.573471684
790	0.5731862857
791	0.5730267722
792	0.5728410376
793	0.5726081142
794	0.5724566426
795	0.572273073
796	0.5721133637
797	0.5719841964
798	0.571835323
799	0.5716190476
800	0.5714642349
801	0.5710820532
802	0.5709072681
803	0.570648869
804	0.5703682478
805	0.5702113659
806	0.5699336755
807	0.5698217944
808	0.5696336179
809	0.5694544324
810	0.5693280084
811	0.5691272233
812	0.5688641148
813	0.5687040393
814	0.5685005893
815	0.5683093525
816	0.5681099434
817	0.5679100893
818	0.5676945296
819	0.567560901
820	0.5672275614
821	0.5671155812
822	0.5669778826
823	0.5667414026
824	0.5666262606
825	0.5664732291
826	0.5663345037
827	0.5662300068
828	0.5658841191
829	0.5657540843
830	0.5655555973
831	0.5653893917
832	0.56519155
833	0.564993044
834	0.5646687077
835	0.5644326899
836	0.5643341959
837	0.5641777616
838	0.5640488236
839	0.563836419
840	0.5635316233
841	0.5633402912
842	0.5632430388
843	0.5631211711
844	0.5630050697
845	0.5628443235
846	0.5626595499
847	0.5625399864
848	0.5623271513
849	0.5620942975
850	0.5619904082
851	0.5617856241
852	0.5615400121
853	0.5612915971
854	0.5611505322
855	0.5607163112
856	0.5605655649
857	0.56026021
858	0.5601191454
859	0.5600011809
860	0.5598733429
861	0.5597392287
862	0.5595868974
863	0.559454838
864	0.5593440668
865	0.5592413499
866	0.5591245832
867	0.5589770567
868	0.5588815517
869	0.5587708273
870	0.5585757578
871	0.5584711537
872	0.5582954718
873	0.5579843153
874	0.5576864295
875	0.557554302
876	0.55735199
877	0.5572468746
878	0.557011213
879	0.5567280457
880	0.5564997971
881	0.5562636779
882	0.5560499522
883	0.5558860657
884	0.5556451475
885	0.5554946593
886	0.5554053759
887	0.5552668523
888	0.5549595108
889	0.5547165133
890	0.5545993598
891	0.5543555372
892	0.5542240917
893	0.5540958108
894	0.5540010827
895	0.5538604272
896	0.5536295793
897	0.5534276147
898	0.5532806151
899	0.5531925343
900	0.5530484511
901	0.5529108572
902	0.5527021616
903	0.5525515411
904	0.5523949148
905	0.5522563667
906	0.5520760478
907	0.551915733
908	0.5517871592
909	0.5516728574
910	0.5515526394
911	0.5514496906
912	0.5512172435
913	0.5510610107
914	0.5508840846
915	0.5506788744
916	0.5505129411
917	0.5502991
918	0.5501541367
919	0.549930802
920	0.5498050662
921	0.5496508381
922	0.5495336243
923	0.5494203429
924	0.549246602
925	0.549160813
926	0.5489743736
927	0.5488559536
928	0.5487514369
929	0.5486013252
930	0.5484698289
931	0.5483563686
932	0.5482183943
933	0.5481049842
934	0.5479733688
935	0.5478309406
936	0.5477262283
937	0.5473280038
938	0.5470687514
939	0.5469648562
940	0.5468111798
941	0.5466084182
942	0.5463879005
943	0.5462446281
944	0.5461418485
945	0.5460292385
946	0.5459206496
947	0.5458421402
948	0.5456381763
949	0.545477572
950	0.545139898
951	0.5448900533
952	0.5447781309
953	0.5445795721
954	0.5444419582
955	0.5442546642
956	0.5441476778
957	0.5439715524
958	0.5437911862
959	0.5436725648
960	0.5435849065
961	0.5435041419
962	0.5433617386
963	0.5432117262
964	0.5429596112
965	0.5427885306
966	0.5426030206
967	0.5423279327
968	0.5422146754
969	0.5420879562
970	0.5419662531
971	0.5416547787
972	0.5414983327
973	0.541390222
974	0.5412642623
975	0.5411095054
976	0.5408999031
977	0.5406518509
978	0.5405506617
979	0.5404234072
980	0.5402785531
981	0.5401092793
982	0.5400151901
983	0.5397413788
984	0.5396203926
985	0.5394761123
986	0.5392352615
987	0.5391237451
988	0.5390007281
989	0.5388909309
990	0.5387214292
991	0.5385796133
992	0.5385008868
993	0.5381661658
994	0.5380923776
995	0.5380115176
996	0.5378448852
997	0.537750754
998	0.5374558961
999	0.5372254258
1000	0.5370634743
1001	0.5369390252
1002	0.5366953444
1003	0.5365724181
1004	0.5364884044
1005	0.5363283409
1006	0.5362338808
1007	0.5361572765
1008	0.5360808912
1009	0.5359788391
1010	0.5358897549
1011	0.5357328806
1012	0.5356354699
1013	0.535487144
1014	0.5352847201
1015	0.5351948293
1016	0.5350635781
1017	0.5348060293
1018	0.5346917027
1019	0.5344737123
1020	0.5343857195
1021	0.5342128582
1022	0.533953115
1023	0.5338473601
1024	0.5337863075
1025	0.5337022752
1026	0.5335856117
1027	0.5333514307
1028	0.5331901733
1029	0.5330326727
1030	0.5328849263
1031	0.5327520541
1032	0.5325267667
1033	0.5324273381
1034	0.532283382
1035	0.5321773796
1036	0.5320887963
1037	0.531815456
1038	0.5316852676
1039	0.5315511468
1040	0.5313498388
1041	0.5312638811
1042	0.5310734802
1043	0.5309786762
1044	0.5308749888
1045	0.5306592743
1046	0.5305350552
1047	0.5304515008
1048	0.5303560363
1049	0.5301821994
1050	0.5300397057
1051	0.5299150663
1052	0.5298521223
1053	0.5297681006
1054	0.5295972873
1055	0.5295101774
1056	0.5294168717
1057	0.529273198
1058	0.529144375
1059	0.5290473612
1060	0.5287820287
1061	0.5286337727
1062	0.5285435354
1063	0.5284109502
1064	0.5282831898
1065	0.5281693186
1066	0.5279987947
1067	0.5278459025
1068	0.5277698007
1069	0.5276958543
1070	0.5274516429
1071	0.5273623509
1072	0.5272745103
1073	0.5271994528
1074	0.5270564717
1075	0.526854127
1076	0.5266793471
1077	0.5265104692
1078	0.5262459021
1079	0.5260342335
1080	0.5258525742
1081	0.5257057731
1082	0.5256318562
1083	0.52542587
1084	0.5252734023
1085	0.5252000647
1086	0.5250944465
1087	0.5249406016
1088	0.5248349312
1089	0.5247493373
1090	0.5244652696
1091	0.5243185504
1092	0.5241156619
1093	0.5238536293
1094	0.5237170962
1095	0.5235080018
1096	0.5233237522
1097	0.5232017329
1098	0.5229577373
1099	0.5228789307
1100	0.5228091587
1101	0.5226141335
1102	0.5225312001
1103	0.5224629046
1104	0.522336586
1105	0.5222426854
1106	0.5221117844
1107	0.522016319
1108	0.5218569065
1109	0.5217056943
1110	0.5215106863
1111	0.5214250841
1112	0.5213050496
1113	0.5212164248
1114	0.521066769
1115	0.5209026982
1116	0.5207290199
1117	0.5205833575
1118	0.5205012416
1119	0.5204242597
1120	0.5202261861
1121	0.5200793485
1122	0.5199116465
1123	0.519763836
1124	0.5196087794
1125	0.5195218068
1126	0.5193364451
1127	0.5192147406
1128	0.5191187641
1129	0.5190461547
1130	0.518839174
1131	0.5187627448
1132	0.5185594548
1133	0.5183914556
1134	0.5183182038
1135	0.5181506023
1136	0.518050037
1137	0.5178453851
1138	0.5176130684
1139	0.5174754302
1140	0.5173152683
1141	0.5171759256
1142	0.5170778801
1143	0.5169488148
1144	0.5169024613
1145	0.5167799884
1146	0.5167093278
1147	0.5165718177
1148	0.5164666484
1149	0.5162851826
1150	0.5160534449
1151	0.5159233196
1152	0.5157555265
1153	0.5156719681
1154	0.5154860701
1155	0.5152998657
1156	0.5151996141
1157	0.5151289542
1158	0.5150086927
1159	0.5148750819
1160	0.5147541514
1161	0.5146004384
1162	0.5145300884
1163	0.514376047
1164	0.5142748961
1165	0.5141405496
1166	0.513998144
1167	0.5139116175
1168	0.5138423291
1169	0.5136738127
1170	0.5135020981
1171	0.5134309209
1172	0.5132960696
1173	0.5132043802
1174	0.513028205
1175	0.5128742807
1176	0.5127379497
1177	0.5126720659
1178	0.5124682406
1179	0.5123728814
1180	0.5122510102
1181	0.5120824079
1182	0.5120034159
1183	0.5119483178
1184	0.5118382572
1185	0.5116704169
1186	0.5114229797
1187	0.5113584608
1188	0.5112112683
1189	0.5110495818
1190	0.5109188621
1191	0.5107872093
1192	0.5107151051
1193	0.5105486077
1194	0.5104647678
1195	0.5103818145
1196	0.5102010621
1197	0.5101258872
1198	0.5098934382
1199	0.5098135135
1200	0.5097332026
1201	0.5096573869
1202	0.509525914
1203	0.5094337001
1204	0.5092946876
1205	0.5091836793
1206	0.5090953879
1207	0.5089894885
1208	0.5088917377
1209	0.5087722267
1210	0.5086710191
1211	0.5084933393
1212	0.5083324198
1213	0.5082555793
1214	0.5081159357
1215	0.507931619
1216	0.5077915112
1217	0.5075900094
1218	0.5075181355
1219	0.5073997146
1220	0.507355493
1221	0.5071796505
1222	0.5071102821
1223	0.5070189771
1224	0.5068594911
1225	0.5067383287
1226	0.506625632
1227	0.5064494033
1228	0.5063162563
1229	0.5062169487
1230	0.5059872447
1231	0.5058644776
1232	0.5057818776
1233	0.5055958898
1234	0.5055081025
1235	0.5053909625
1236	0.5052979496
1237	0.5051855527
1238	0.5050562444
1239	0.5047888251
1240	0.5047104237
1241	0.5045999837
1242	0.5044890976
1243	0.5044260246
1244	0.5042684522
1245	0.5041874802
1246	0.5040245633
1247	0.5037731038
1248	0.5036639937
1249	0.5035747124
1250	0.5035160433
1251	0.503270476
1252	0.5031958915
1253	0.5031155043
1254	0.5030642449
1255	0.5029739658
1256	0.5027608588
1257	0.502659578
1258	0.5025500031
1259	0.5023603647
1260	0.5022013631
1261	0.5020380696
1262	0.5019334946
1263	0.5017622741
1264	0.5015784379
1265	0.5013553491
1266	0.5012637784
1267	0.5011757466
1268	0.5010578622
1269	0.5009486976
1270	0.5008509438
1271	0.5007687702
1272	0.5006038005
1273	0.5004589987
1274	0.5003223312
1275	0.5001231759
1276	0.4999560877
1277	0.4998290365
1278	0.4997375674
1279	0.4996528107
1280	0.4995457396
1281	0.4994369626
1282	0.4992340194
1283	0.4990892693
1284	0.4990017747
1285	0.4989407934
1286	0.4988430281
1287	0.4986797137
1288	0.4985702307
1289	0.4984589025
1290	0.4983499782
1291	0.4982220675
1292	0.4981215062
1293	0.4980320864
1294	0.4979376538
1295	0.4978331405
1296	0.4977017642
1297	0.4976377635
1298	0.4974658529
1299	0.4973691046
1300	0.4973162388
1301	0.4970873142
1302	0.4970097499
1303	0.4969486369
1304	0.4968664044
1305	0.4968017997
1306	0.4967016052
1307	0.4966211598
1308	0.4965681918
1309	0.4964792371
1310	0.496394195
1311	0.4963146481
1312	0.4961354798
1313	0.496002976
1314	0.4959109368
1315	0.495815603
1316	0.495581598
1317	0.495381125
1318	0.4952427846
1319	0.4951615816
1320	0.4949471262
1321	0.4948957907
1322	0.4947222251
1323	0.4946236939
1324	0.4945509554
1325	0.4944393795
1326	0.4943600848
1327	0.4942534091
1328	0.4941204234
1329	0.4940601326
1330	0.4939670961
1331	0.4938737698
1332	0.4937861227
1333	0.4936945102
1334	0.4934922259
1335	0.4934321536
1336	0.4933134865
1337	0.4931798383
1338	0.4930909769
1339	0.4929664077
1340	0.4928526084
1341	0.4926812575
1342	0.4926131691
1343	0.4925125093
1344	0.492418179
1345	0.4922154386
1346	0.4921159728
1347	0.4920217031
1348	0.4918794103
1349	0.4917887871
1350	0.4916324986
1351	0.491548328
1352	0.4913889981
1353	0.491331748
1354	0.491247252
1355	0.4911406761
1356	0.4910752725
1357	0.4909393713
1358	0.4907429625
1359	0.4905942679
1360	0.4904581877
1361	0.4903593254
1362	0.490265038
1363	0.4901938247
1364	0.4900950006
1365	0.4899508672
1366	0.4898864944
1367	0.4897985915
1368	0.4897173096
1369	0.4896510063
1370	0.4895804592
1371	0.4895111839
1372	0.4894093595
1373	0.4893473431
1374	0.4892346492
1375	0.4890934475
1376	0.4890484642
1377	0.4889694872
1378	0.4889068878
1379	0.4887985634
1380	0.4887116802
1381	0.4885720248
1382	0.4884961368
1383	0.4883726216
1384	0.4882964501
1385	0.4881807129
1386	0.4880452227
1387	0.4879774751
1388	0.4878768926
1389	0.4877143641
1390	0.4875953627
1391	0.4875001729
1392	0.4873778539
1393	0.4872761357
1394	0.4871411531
1395	0.4870073529
1396	0.486911841
1397	0.4867917225
1398	0.4866551087
1399	0.4865220501
1400	0.4864425938
1401	0.4863731021
1402	0.4863243413
1403	0.4862390674
1404	0.4860809945
1405	0.4859470869
1406	0.4858707197
1407	0.4858218163
1408	0.4857245484
1409	0.4856067672
1410	0.4854133495
1411	0.4852765786
1412	0.4851296507
1413	0.4849805292
1414	0.4849224532
1415	0.4848239646
1416	0.4846910046
1417	0.4845962387
1418	0.4845262277
1419	0.4844013069
1420	0.4842079862
1421	0.4840998606
1422	0.4840325563
1423	0.4839221449
1424	0.4837419082
1425	0.483653213
1426	0.4835451718
1427	0.4834370138
1428	0.4833072201
1429	0.4832475747
1430	0.4831390717
1431	0.4830257879
1432	0.4828868322
1433	0.4827674302
1434	0.4827227164
1435	0.4826329515
1436	0.4825676489
1437	0.482497181
1438	0.4823027718
1439	0.4822082803
1440	0.4821161879
1441	0.482065067
1442	0.4819394152
1443	0.4818374094
1444	0.4817536909
1445	0.4816063864
1446	0.4814667417
1447	0.4812934096
1448	0.4812043329
1449	0.4811433321
1450	0.4810558817
1451	0.4809797865
1452	0.480908946
1453	0.4807863022
1454	0.4807097679
1455	0.4805721482
1456	0.4804741674
1457	0.4804151967
1458	0.4803081072
1459	0.4801440904
1460	0.4800045106
1461	0.4799150546
1462	0.479760014
1463	0.4796798114
1464	0.4796028435
1465	0.4795103676
1466	0.4793919013
1467	0.4792701086
1468	0.4791567287
1469	0.479075583
1470	0.4789741607
1471	0.4788978751
1472	0.4787369803
1473	0.4786518766
1474	0.4785823074
1475	0.4785172249
1476	0.4784218218
1477	0.4783416994
1478	0.4782606731
1479	0.4781671173
1480	0.4780624547
1481	0.4779918619
1482	0.4778867856
1483	0.4777968392
1484	0.4776974916
1485	0.4775757361
1486	0.477439396
1487	0.4773599539
1488	0.4772704953
1489	0.4771528587
1490	0.4770551154
1491	0.4769504672
1492	0.476814818
1493	0.4767526443
1494	0.4766372078
1495	0.4765302806
1496	0.4764230001
1497	0.4763063306
1498	0.4761831133
1499	0.4761098173
1500	0.475973434
1501	0.4758428528
1502	0.4756933645
1503	0.4756321988
1504	0.4755575217
1505	0.4754552075
1506	0.475325144
1507	0.4752218365
1508	0.4751357022
1509	0.4750131485
1510	0.4749067524
1511	0.4748136451
1512	0.4747185365
1513	0.4746491936
1514	0.4745641362
1515	0.4744954321
1516	0.4744041103
1517	0.4743195288
1518	0.4742428726
1519	0.4740933053
1520	0.4739705057
1521	0.4738843332
1522	0.4738094752
1523	0.4736895359
