SamplingOperations_code,IBD_pred,region
3421,15.054300176281773,10
3422,14.38619368505421,10
3423,15.021468064386129,10
3424,12.25798811200484,10
3425,15.327052196026438,10
3426,14.681297685642962,10
3427,14.312703439185556,10
3428,17.787930585041916,10
3429,11.62528670775532,10
3430,13.322495783285772,10
3431,13.831810667878974,10
3432,17.04719020514012,10
3433,13.178985397169253,10
3434,12.085728756776682,10
3435,13.205203561535608,10
3436,12.400391698506741,10
3437,13.096529573832012,10
3438,11.259008284288607,10
3439,12.550346830432288,10
3440,14.110598816668336,10
3441,12.30859351675081,10
3442,14.73947016359321,10
3443,13.618537170880845,10
3444,13.443848900421521,10
3445,14.938097989997766,10
3446,11.742286303149378,10
3447,11.227219857816731,10
3448,13.896727484389558,10
3449,13.061268573671276,10
3450,10.932579649449092,10
3451,11.867008356885792,10
3452,9.023512821929216,10
3453,13.808846988981243,10
3454,13.90043600139657,10
3455,8.802592609916571,10
3456,9.65278655529226,10
3457,10.644827958021647,10
3458,10.823528833667709,10
3459,11.891401844750437,10
3460,12.218581895325102,10
3461,10.320618939430616,10
3462,13.595157133538706,10
3463,11.06800149790375,10
3464,11.348331687449784,10
3465,8.477812089922558,10
3466,7.47560816497321,10
3467,15.540436399505493,10
3468,13.43422542203603,10
3469,13.8605073149048,10
3470,13.236205784284532,10
3471,14.301690409964724,10
3472,15.252764762181855,10
3473,15.234081046312204,10
3474,14.451283109289928,10
3475,12.94213233704524,10
3476,10.478890847881996,10
3477,12.107267010628743,10
3478,11.53049712717345,10
3479,11.150113031642757,10
3480,12.196767741822672,10
3481,13.043215122517113,10
3482,13.040290978427276,10
3483,16.308770460590726,10
3484,12.621419860066846,10
3485,16.3671060359108,10
3486,11.876130893154722,10
3487,18.575997455719182,10
3488,15.110241637538415,10
3489,10.95816500625214,10
3490,11.5893228033358,10
3491,12.991583416767025,10
3492,11.74642653285913,10
3493,12.527628407056154,10
3494,15.87818534963191,10
3495,14.30675390185084,10
3496,14.741426891471118,10
3497,14.944927068757016,10
3498,9.112533276730154,10
3499,9.411947467114118,10
3500,12.372840126864485,10
3501,13.73465066484847,10
3502,12.40756050410616,10
3503,10.747687874649788,10
3504,14.962023659682702,10
3505,12.957075487846971,10
3506,12.209226061092494,10
3507,14.388903119051001,10
3508,14.353106542069362,10
3509,14.055920965648857,10
3510,14.953764061020749,10
3511,13.364282834290652,10
3512,12.611029723980185,10
3513,13.240836012867778,10
3514,13.88688414363968,10
3515,9.973639335110665,10
3516,14.836088469957154,10
3517,12.478477310776947,10
3518,15.320347051416306,10
3519,14.521428393475563,10
3520,14.803687070541056,10
3521,14.226653622068902,10
3522,13.896763669214298,10
3523,6.056915785333363,10
3524,10.069791600599647,10
3525,12.639332945810605,10
3526,14.20820804895351,10
3527,14.0566311591261,10
3528,10.003648842137135,10
3529,8.118043426149757,10
3530,11.517764028860157,10
3531,13.129542465573618,10
3532,12.79221202440203,10
3533,13.047321888512958,10
3534,17.001859617527366,10
3535,11.719018239428955,10
3536,13.24299564892412,10
3537,13.001409711392078,10
3538,13.658191723055955,10
3539,13.968301641902766,10
3540,9.536222375565444,10
3541,11.182802108943205,10
3542,12.243205285048521,10
3543,10.732903481210734,10
3544,12.328075778563228,10
3545,11.297073593174439,10
3546,13.635425259206205,10
3547,14.296952710913004,10
3548,11.008397634242158,10
3549,15.14250243950765,10
3550,14.360327763912968,10
3551,15.043743626781986,10
3552,14.03265604424407,10
3553,13.674713141274509,10
3554,11.288788263730243,10
3555,14.522777706974543,10
3556,14.530924702426066,10
3557,12.251476191055996,10
3558,14.415783939403852,10
3559,10.448860074311781,10
3560,9.991064235230237,10
3561,13.83519567912845,10
3562,13.45608129313792,10
3563,12.962753038611543,10
3564,11.30477549128109,10
3565,15.253267068678015,10
3566,14.718331676074015,10
3567,17.35128559153877,10
3568,14.65178044846079,10
3569,14.551326175346567,10
3570,14.080751494409629,10
3571,13.41374758397454,10
3572,14.28899426687414,10
3573,12.621091417294789,10
3574,12.785861811315216,10
3575,13.595210988268489,10
3576,9.995674325162192,10
3577,13.713598036917736,10
3578,8.263929851309754,10
3579,14.823464245886681,10
3580,12.724940605875489,10
3581,12.685199214973075,10
3582,13.720743830800235,10
3583,14.503133202060793,10
3584,14.431358487094007,10
3585,10.405297073069974,10
3586,14.238366171182161,10
3587,13.122432816596337,10
3588,12.976030879445512,10
3589,14.495203162217493,10
3590,14.996376120290314,10
3591,14.540919317905752,10
3592,14.663047017407758,10
3593,13.864320586625007,10
3594,14.453219509999748,10
3595,14.838106865582027,10
3596,15.339826254624638,10
3597,13.320870093817891,10
3598,14.803823053411497,10
3599,14.97408319539617,10
3600,14.76193172318583,10
3601,15.196591770401085,10
3602,15.072914185407262,10
3603,15.700849130866187,10
3604,11.876525832201871,10
3605,13.559395206513052,10
3606,9.12486652900358,10
3607,14.971141617823145,10
3608,10.338639334985546,10
3609,13.889667836906971,10
3610,13.014673393561907,10
3611,12.291446458933443,10
3612,14.302020198064332,10
3613,15.469943723154769,10
3614,14.63578017783956,10
3615,14.339809883299727,10
3616,14.473351218726716,10
3617,15.102285920407944,10
3618,15.224572286280068,10
3619,15.571047595727933,10
3620,18.695494545563427,10
3621,16.77226303780211,10
3622,16.613930780286797,10
3623,16.19845546757131,10
3624,19.56342493881578,10
3625,17.618823788680267,10
3626,20.136114206996982,10
3627,20.230017564600892,10
3628,20.476082342742522,10
3629,16.08623793808717,10
3630,17.258342829443322,10
3631,17.296979569023293,10
3632,16.01718887606564,10
3633,15.804334100534616,10
3634,16.06694388444469,10
3635,13.9398763806161,10
3636,14.901750397512359,10
3637,15.078754855386318,10
3638,15.703246297273576,10
3639,16.136580830219923,10
3640,15.997512807865805,10
3641,15.797561722435937,10
3642,14.808168967467001,10
3643,15.106150278758797,10
3644,15.742637019796538,10
3645,14.636046741872127,10
3646,8.524807388001207,10
3647,10.761083816621491,10
3648,17.13775399714801,10
3649,16.664491528140832,10
3650,10.63008079065884,10
3651,13.957493748031517,10
3652,19.702944714062703,10
3653,10.213743190478958,10
3654,13.531020728700545,10
3655,14.702580976684919,10
3656,14.32378875946205,10
3657,16.655139085928898,10
3658,15.099591354633045,10
3659,16.348913499813545,10
3660,16.610766015949114,10
3661,16.495392049061717,10
3662,15.035729855560103,10
3663,15.718671611892171,10
3664,15.523005330140398,10
3665,15.865859270778467,10
3666,16.09444781163492,10
3667,14.212420547382223,10
3668,13.58866842466794,10
3669,16.577078961592154,10
3670,16.503942191678814,10
3671,14.746149855161418,10
3672,14.80603464667461,10
3673,20.294375636636502,10
3674,16.328632600178505,10
3675,14.28759787549748,10
3676,14.869660780778979,10
3677,15.781394942542079,10
3678,14.66320033538663,10
3679,14.772372995766471,10
3680,16.263860568862285,10
3681,19.583241244741505,10
3682,20.343128015000197,10
3683,17.06821451293209,10
3684,19.83214439431465,10
3685,19.890874184358168,10
3686,19.973353496075198,10
3687,17.62116816964048,10
3688,19.980211897396135,10
3689,19.854737760457745,10
3690,19.18882112466707,10
3691,19.30960276183997,10
3692,19.94109184527751,10
3693,20.152534442851465,10
3694,15.986681483537621,10
3695,16.144339450363198,10
3696,19.92137973172907,10
3697,19.604747463984197,10
3698,16.88069908044237,10
3699,16.116191798901365,10
3700,18.52342013739125,10
3701,15.694526209686959,10
3702,19.897703920569633,10
3703,19.830156940271614,10
3704,19.405152527993806,10
3705,19.04707329215527,10
3706,18.45010222640739,10
3707,19.239361375749763,10
3708,20.131356955814326,10
3709,19.786160285722374,10
3710,20.16052896928829,10
3711,19.575924993499683,10
3712,20.11503052868883,10
3713,19.94987432663757,10
3714,20.12778823813054,10
3715,19.635255439346384,10
3716,19.648396176611364,10
3717,19.33725333593457,10
3718,19.48380956095876,10
3719,20.237451405041398,10
3720,20.165707472855015,10
3721,18.66645571224593,10
3722,17.784532962777657,10
3723,20.439319351058707,10
3724,18.480346954802318,10
3725,19.680360779623424,10
3726,16.344626175233646,10
3727,19.695735505331612,10
3728,19.969006182231855,10
3729,19.910110178050495,10
3730,19.820327855255112,10
3731,12.875116763147215,10
3732,13.434818112692087,10
3733,14.372321210105493,10
3734,16.942943307210793,10
3735,17.705545311693715,10
3736,16.733829714833394,10
3737,19.55392042905541,10
3738,19.78081201216174,10
3739,18.964354854065864,10
3740,18.71832709048201,10
3741,18.82497395138191,10
3742,15.255838333397996,10
3743,15.596857908901384,10
3744,15.709854500025592,10
3745,18.270062964797763,10
3746,19.77717809317549,10
3747,20.12776557488164,10
3748,19.106775784918426,10
3749,18.752981589704973,10
3750,18.516526731956063,10
3751,15.356192039273436,10
3752,15.8310963959525,10
3753,16.176223670740523,10
3754,14.988001850448374,10
3755,12.991302403542699,10
3756,12.073038414845959,10
3757,16.09461052720697,10
3758,14.79146027875649,10
3759,15.053096735064694,10
3760,15.949042157325103,10
3761,16.140937435364872,10
3762,17.29122548413577,10
3763,18.16138121034642,10
3764,16.793048179591334,10
3765,14.907291788429662,10
3766,15.152254400757943,10
3767,15.026079105220585,10
3768,15.223221876538926,10
3769,16.282295523249044,10
3770,15.46505668623715,10
3771,17.021305267160727,10
3772,16.621407194136225,10
3773,16.827567841485706,10
3774,15.036709183292137,10
3775,15.182858559905595,10
3776,14.362023076499428,10
3777,15.568767815940326,10
3778,13.832000681359874,10
3779,16.051708454076017,10
3780,15.54165273790776,10
3781,16.23334845736859,10
3782,18.115491058492967,10
3783,9.933676644666814,10
3784,15.370826711056331,10
3785,16.10814789024079,10
3786,15.63872511070663,10
3787,14.733248681473421,10
3788,14.611331957946787,10
