iter	RMSE
246	1.441211103
247	1.438320385
248	1.435582489
249	1.432828285
250	1.429934854
251	1.427225412
252	1.424492123
253	1.421943257
254	1.419304284
255	1.416444879
256	1.413804521
257	1.411142131
258	1.408515257
259	1.405820975
260	1.403225161
261	1.400569227
262	1.397924346
263	1.395292379
264	1.392754064
265	1.390211179
266	1.387744137
267	1.38539211
268	1.382795553
269	1.380275114
270	1.37763071
271	1.375130406
272	1.37271353
273	1.370292522
274	1.367932118
275	1.365380434
276	1.363034283
277	1.360683231
278	1.358293983
279	1.355922941
280	1.35369638
281	1.351506618
282	1.349139332
283	1.34684078
284	1.344643121
285	1.342419357
286	1.340082851
287	1.337809688
288	1.335456658
289	1.33308098
290	1.330723834
291	1.328479132
292	1.326275587
293	1.324100607
294	1.321958401
295	1.319535456
296	1.317372215
297	1.315265883
298	1.313142994
299	1.310954023
300	1.308639991
301	1.306529394
302	1.304525696
303	1.30228348
304	1.300039466
305	1.297845457
306	1.295734091
307	1.293668072
308	1.291425055
309	1.289314372
310	1.287325598
311	1.28520016
312	1.283223246
313	1.281284708
314	1.279014507
315	1.276976694
316	1.274867197
317	1.272679812
318	1.270685606
319	1.268522746
320	1.266510173
321	1.264397041
322	1.262485061
323	1.260544717
324	1.25847543
325	1.256445764
326	1.254431613
327	1.252515086
328	1.250557696
329	1.248511784
330	1.246411514
331	1.244593004
332	1.242623136
333	1.240853339
334	1.238895761
335	1.237116284
336	1.235278865
337	1.23337961
338	1.231696479
339	1.229787098
340	1.227872412
341	1.225976383
342	1.223954577
343	1.222041794
344	1.220237114
345	1.218461329
346	1.216752515
347	1.2148995
348	1.213151007
349	1.211369867
350	1.209502527
351	1.207778588
352	1.206190301
353	1.204496755
354	1.202755279
355	1.200846434
356	1.199293374
357	1.197396194
358	1.195535602
359	1.193873767
360	1.192239884
361	1.190693068
362	1.189081583
363	1.187287971
364	1.185679571
365	1.184185099
366	1.182539195
367	1.180914229
368	1.179364494
369	1.17778269
370	1.176083572
371	1.174290531
372	1.172627757
373	1.170942867
374	1.169428221
375	1.167979048
376	1.166306315
377	1.164574056
378	1.162949276
379	1.161315312
380	1.159673287
381	1.158033888
382	1.156350607
383	1.154731959
384	1.153125851
385	1.151621287
386	1.150093628
387	1.148481814
388	1.146867148
389	1.145338471
390	1.143799012
391	1.142296173
392	1.14077713
393	1.139270738
394	1.137879801
395	1.136316823
396	1.134771287
397	1.133211103
398	1.131734213
399	1.130137428
400	1.128684637
401	1.127174533
402	1.125723214
403	1.124207497
404	1.122652039
405	1.121152882
406	1.119687352
407	1.118223108
408	1.116854527
409	1.115380817
410	1.113946086
411	1.112582277
412	1.11114369
413	1.109760157
414	1.108423068
415	1.107137003
416	1.10577785
417	1.104328938
418	1.102939133
419	1.101460928
420	1.100098348
421	1.098761047
422	1.097455205
423	1.096111857
424	1.094721858
425	1.093394053
426	1.091984953
427	1.090615056
428	1.089370807
429	1.088045784
430	1.08680309
431	1.085439374
432	1.084138822
433	1.082851695
434	1.081585501
435	1.080286575
436	1.079104989
437	1.077783817
438	1.076602399
439	1.075392462
440	1.074215341
441	1.072917061
442	1.071628043
443	1.070489164
444	1.069290547
445	1.067959878
446	1.066739045
447	1.065549294
448	1.06425746
449	1.063078173
450	1.061931264
451	1.060825502
452	1.059690284
453	1.058481006
454	1.057359552
455	1.056047342
456	1.054853904
457	1.053581932
458	1.052438007
459	1.051276036
460	1.050136301
461	1.048866003
462	1.047769214
463	1.046581157
464	1.045490975
465	1.044293157
466	1.043260402
467	1.042115686
468	1.041014584
469	1.039925637
470	1.038863425
471	1.037765309
472	1.036584382
473	1.035492855
474	1.034426438
475	1.033383604
476	1.032301546
477	1.031207485
478	1.030149861
479	1.029140025
480	1.028083065
481	1.027057536
482	1.026001751
483	1.024766586
484	1.023699724
485	1.022649284
486	1.021606365
487	1.020606129
488	1.01956899
489	1.018582113
490	1.017447216
491	1.016239768
492	1.015240912
493	1.014202618
494	1.01326582
495	1.012178022
496	1.011126519
497	1.010153096
498	1.009191616
499	1.008093731
500	1.007144618
501	1.006179907
502	1.0052231
503	1.004262614
504	1.003269395
505	1.002264814
506	1.001252599
507	1.000270016
508	0.9992376553
509	0.9982485976
510	0.9971147901
511	0.996097882
512	0.9951815646
513	0.9942133167
514	0.9932836166
515	0.9923088636
516	0.9913752975
517	0.9903827786
518	0.9894607607
519	0.9885115801
520	0.9876757372
521	0.9866257463
522	0.9857542425
523	0.9847949799
524	0.9839005769
525	0.9830384228
526	0.9821393164
527	0.9812909191
528	0.9803049274
529	0.9794348481
530	0.978570821
531	0.9776357374
532	0.9767894407
533	0.9759464523
534	0.9751228716
535	0.974300067
536	0.9734221335
537	0.972593327
538	0.9716440939
539	0.9707733175
540	0.96989857
541	0.9689706625
542	0.968055573
543	0.9670890921
544	0.9661768604
545	0.9653669565
546	0.9645086398
547	0.9636732372
548	0.9628437213
549	0.9620328286
550	0.9612012907
551	0.9604060954
552	0.959460177
553	0.9585973665
554	0.9577569951
555	0.9568480945
556	0.9560634392
557	0.9550997022
558	0.9542650355
559	0.9534563915
560	0.952713363
561	0.9519261472
562	0.9510268054
563	0.950241023
564	0.9493967018
565	0.9486478
566	0.9478627412
567	0.9470889125
568	0.946325773
569	0.9455632503
570	0.9446834291
571	0.9438174171
572	0.942904636
573	0.9420515506
574	0.9413296181
575	0.940587829
576	0.9398636274
577	0.9391132336
578	0.9383685936
579	0.9375245781
580	0.9366475919
581	0.9358351258
582	0.9350415629
583	0.9343412748
584	0.9335057198
585	0.9327463661
586	0.932021122
587	0.9313209694
588	0.9305426345
589	0.9297401184
590	0.9289944316
591	0.9282738382
592	0.927449928
593	0.9266869666
594	0.9259002334
595	0.9251553766
596	0.9243977958
597	0.9236538143
598	0.9229030642
599	0.9222493144
600	0.9215239817
601	0.9207073724
602	0.9199387215
603	0.9192338041
604	0.9184852494
605	0.9177310039
606	0.9169829823
607	0.9162164912
608	0.9154817268
609	0.9147750411
610	0.914064425
611	0.9133457955
612	0.9126175126
613	0.9119304832
614	0.9112376718
615	0.9105302031
616	0.9098753972
617	0.9091475394
618	0.9084391339
619	0.9077243972
620	0.9069986686
621	0.9063023839
622	0.9056199689
623	0.9049313918
624	0.9041722358
625	0.9034888072
626	0.9027775503
627	0.902068118
628	0.90138573
629	0.9006728123
630	0.8999992289
631	0.8993668128
632	0.8987000821
633	0.8980724417
634	0.8973039855
635	0.8966068221
636	0.8959212251
637	0.8952627945
638	0.8945515119
639	0.8938695042
640	0.8932658212
641	0.8926209004
642	0.8919747091
643	0.8913745207
644	0.8906777492
645	0.8900886732
646	0.8894612563
647	0.8887705004
648	0.8881315524
649	0.8874936597
650	0.8868382226
651	0.8861406161
652	0.8854637239
653	0.8847822606
654	0.8841775955
655	0.8835791124
656	0.8830136807
657	0.8824420446
658	0.8818100513
659	0.8812043642
660	0.8806208633
661	0.8799656562
662	0.8793064431
663	0.8786728578
664	0.878027787
665	0.8774148907
666	0.8767987028
667	0.8761751231
668	0.8755700436
669	0.8749532738
670	0.8743417088
671	0.8736915417
672	0.8730284641
673	0.8724504397
674	0.8718167054
675	0.8712511523
676	0.8706579432
677	0.8700693274
678	0.8694599987
679	0.8688257342
680	0.8682649966
681	0.8676743441
682	0.86708559
683	0.8665313055
684	0.8659332322
685	0.8653539136
686	0.8647160151
687	0.8641023149
688	0.8635450513
689	0.8629346224
690	0.8623360041
691	0.8617703155
692	0.8611431675
693	0.8605130097
694	0.8599156772
695	0.8593331626
696	0.8587585531
697	0.8581592419
698	0.85756751
699	0.8569426222
700	0.8563471965
701	0.8557743276
702	0.8551891231
703	0.8546631586
704	0.8540784788
705	0.8535191613
706	0.8529720644
707	0.8524288762
708	0.8518597136
709	0.8513461467
710	0.8508363267
711	0.8502822051
712	0.8497077531
713	0.8491364762
714	0.8485655543
715	0.8479902038
716	0.8474227416
717	0.8468424062
718	0.846286517
719	0.8457722426
720	0.8451880423
721	0.8446382825
722	0.8441333068
723	0.8436342726
724	0.8430841909
725	0.8425620028
726	0.8420233062
727	0.8414820271
728	0.8409532736
729	0.8404096252
730	0.8399187597
731	0.8394106511
732	0.8389237432
733	0.8384014503
734	0.837892689
735	0.8374221362
736	0.8368719085
737	0.8363852378
738	0.8358779578
739	0.8353463547
740	0.8348130975
741	0.834291079
742	0.8338008858
743	0.8332959867
744	0.8328085183
745	0.8322888244
746	0.8318044306
747	0.8313356085
748	0.8308374935
749	0.830316431
750	0.829833641
751	0.8293575698
752	0.828875979
753	0.8283390435
754	0.827855723
755	0.8273712262
756	0.8268676057
757	0.8263953319
758	0.8258941288
759	0.8253951198
760	0.8249418654
761	0.8244434763
762	0.8239785181
763	0.8234494134
764	0.8229618322
765	0.8224888964
766	0.8219950736
767	0.8215186618
768	0.8210136353
769	0.8205691331
770	0.820100721
771	0.819635323
772	0.819201127
773	0.8187483311
774	0.8182847114
775	0.8178236518
776	0.8173573137
777	0.816921852
778	0.8164590071
779	0.8160213356
780	0.8155764485
781	0.8151431152
782	0.814694502
783	0.8142431091
784	0.8138163923
785	0.8133480597
786	0.8128775547
787	0.8123663286
788	0.8119379352
789	0.8114883512
790	0.8110552381
791	0.8106403091
792	0.8101895623
793	0.8097405576
794	0.8093175599
795	0.8088713134
796	0.8084184989
797	0.8079512544
798	0.8075253486
799	0.8070640303
800	0.8066311815
801	0.8062079702
802	0.8057760803
803	0.8053502766
804	0.8049316828
805	0.8045173568
806	0.8040704534
807	0.803660648
808	0.8032233699
809	0.8028118756
810	0.8023730734
811	0.8019640217
812	0.8015399402
813	0.8011346599
814	0.8007054083
815	0.8003096481
816	0.7998691369
817	0.7994298129
818	0.7989354566
819	0.7985248685
820	0.7980527863
821	0.7976463525
822	0.7972521102
823	0.7968081646
824	0.7964163781
825	0.7960027166
826	0.7956123647
827	0.7951678137
828	0.7946971502
829	0.7943129293
830	0.7938783515
831	0.7934819546
832	0.793081431
833	0.7927189348
834	0.7923018152
835	0.791919489
836	0.7914637163
837	0.7911003654
838	0.7906671687
839	0.7902716003
840	0.7898798634
841	0.7894860299
842	0.7890832792
843	0.7886665105
844	0.7882419573
845	0.7878365507
846	0.7874627876
847	0.7870807878
848	0.7867113099
849	0.7863507799
850	0.785977337
851	0.7855435692
852	0.7851736534
853	0.7847546655
854	0.7843806627
855	0.7840112274
856	0.7836114696
857	0.7832002031
858	0.7828225944
859	0.7823456786
860	0.7819163175
861	0.7815382605
862	0.781160537
863	0.7807588028
864	0.7803727459
865	0.7800099758
866	0.7796631654
867	0.7792358355
868	0.7788452823
869	0.7784714061
870	0.7781369878
871	0.7777246998
872	0.7773552731
873	0.7769806511
874	0.7766164986
875	0.7762513378
876	0.7758896452
877	0.7754840243
878	0.7751178384
879	0.7748005167
880	0.7744166125
881	0.7739375867
882	0.7736007449
883	0.7732406823
884	0.7728942275
885	0.7725426269
886	0.7721869765
887	0.7718283743
888	0.7714734988
889	0.771121105
890	0.7708025451
891	0.7704135937
892	0.7700514878
893	0.7697357175
894	0.7693509175
895	0.768962602
896	0.7686427975
897	0.768253628
898	0.7679052443
899	0.7675430647
900	0.7671644985
901	0.7668388289
902	0.7664344134
903	0.7660487451
904	0.7657200835
905	0.765385043
906	0.765064417
907	0.7647161924
908	0.7643280736
909	0.7639797775
910	0.7636180843
911	0.7632815045
912	0.7629373138
913	0.7626064295
914	0.7622425555
915	0.7618895109
916	0.7614929164
917	0.7611082782
918	0.7607123077
919	0.7603549266
920	0.7600471307
921	0.7596816768
922	0.7593347327
923	0.7590205873
924	0.7586658365
925	0.7582939825
926	0.7579307293
927	0.757600262
928	0.7572993676
929	0.7569242067
930	0.7565806494
931	0.7562554311
932	0.7559387311
933	0.7555613222
934	0.7552014442
935	0.7548772054
936	0.7545190212
937	0.7541789452
938	0.7538669329
939	0.7535525606
940	0.7532256479
941	0.7529230946
942	0.7525222214
943	0.7521384791
944	0.751836174
945	0.7515264102
946	0.7511596755
947	0.7508175704
948	0.7504965448
949	0.7501720054
950	0.7498508828
951	0.7495367399
952	0.7492032282
953	0.7488786073
954	0.7485735185
955	0.7482003034
956	0.7478606511
957	0.7475724774
958	0.7472532972
959	0.7468964686
960	0.7465483566
961	0.7462524975
962	0.7459516533
963	0.7455749011
964	0.7452668357
965	0.7449343612
966	0.7446374996
967	0.7443252218
968	0.7439526776
969	0.743626066
970	0.7433168009
971	0.7429602539
972	0.7426400874
973	0.7422654291
974	0.7419492528
975	0.7416299193
976	0.741323601
977	0.7410239015
978	0.7407068925
979	0.7403989814
980	0.7400956063
981	0.7397519903
982	0.7394409231
983	0.7391472834
984	0.7388761884
985	0.738558379
986	0.7382533367
987	0.7379106854
988	0.7376273457
989	0.7373067179
990	0.7369622883
991	0.7366531162
992	0.7363320338
993	0.7360472033
994	0.7357514475
995	0.7354669103
996	0.7351874764
997	0.7348644115
998	0.7345733974
999	0.7342504898
1000	0.7339431683
1001	0.7336235886
1002	0.7332438647
1003	0.732951412
1004	0.732612859
1005	0.7323083396
1006	0.7320003253
1007	0.7317068242
1008	0.7314247281
1009	0.7311556135
1010	0.7308703604
1011	0.7305740736
1012	0.730304308
1013	0.7300329075
1014	0.7296949663
1015	0.7293906424
1016	0.7291117081
1017	0.7288146756
1018	0.7285130915
1019	0.7282098126
1020	0.7278774303
1021	0.7275480695
1022	0.7272712639
1023	0.7269684537
1024	0.7266681083
1025	0.7263829136
1026	0.7261042439
1027	0.7258428534
1028	0.7255472939
1029	0.7252893185
1030	0.7249894214
1031	0.7247035352
1032	0.72442128
1033	0.724132755
1034	0.7238548912
1035	0.7235770756
1036	0.7232882758
1037	0.723003701
1038	0.7227423986
1039	0.7224895334
1040	0.7221951467
1041	0.7219390472
1042	0.7216314524
1043	0.7213512268
1044	0.7210808706
1045	0.7207865927
1046	0.7205242996
1047	0.72024411
1048	0.7199425472
1049	0.719639363
1050	0.7194023257
1051	0.7190863207
1052	0.7187785343
1053	0.7185095497
1054	0.718174301
1055	0.7178737109
1056	0.7175970468
1057	0.717281934
1058	0.7170555897
1059	0.7167837383
1060	0.7164575995
1061	0.7161631432
1062	0.7158621157
1063	0.71560281
1064	0.7153031448
1065	0.7150511284
1066	0.714763525
1067	0.7144506448
1068	0.7141672877
1069	0.7138830018
1070	0.7135688875
1071	0.7133091252
1072	0.713037323
1073	0.7127773356
1074	0.7125269739
1075	0.7122656043
1076	0.712000487
1077	0.7117300431
1078	0.7114882915
1079	0.7111746954
1080	0.7109402272
1081	0.7106469543
1082	0.7103792136
1083	0.7100986194
1084	0.709846934
1085	0.709572542
1086	0.7093011092
1087	0.7090370963
1088	0.7087833895
1089	0.7085327871
1090	0.7082811465
1091	0.7080243513
1092	0.7077083967
1093	0.707436217
1094	0.7071273219
1095	0.7068674122
1096	0.7066070262
1097	0.7063250922
1098	0.7060450457
1099	0.7057779411
1100	0.705519917
1101	0.7052420299
1102	0.7049889922
1103	0.7047330329
1104	0.7044706489
1105	0.7041997323
1106	0.7039325643
1107	0.7036890577
1108	0.703444479
1109	0.7031743783
1110	0.7028748675
1111	0.7026585882
1112	0.7023576767
1113	0.7021080051
1114	0.7018405838
1115	0.7015421011
1116	0.7013154071
1117	0.7010361411
1118	0.7007463361
1119	0.7004674512
1120	0.7002155371
1121	0.6999402515
1122	0.6996909346
1123	0.6993777213
1124	0.6991067869
1125	0.6988513995
1126	0.6986032662
1127	0.6983325127
1128	0.6981006667
1129	0.6978461637
1130	0.6975872623
1131	0.6973329255
1132	0.6970248913
1133	0.6968103025
1134	0.6965539766
1135	0.6962974597
1136	0.6960329585
1137	0.695804083
1138	0.6955395875
1139	0.6952678989
1140	0.6950245816
1141	0.6947917607
1142	0.6945623794
1143	0.6943284997
1144	0.6940729042
1145	0.6938542043
1146	0.6936289079
1147	0.6934070617
1148	0.6932039313
1149	0.6929680728
1150	0.6927476328
1151	0.6924711587
1152	0.6921975857
1153	0.6919401989
1154	0.6916370872
1155	0.69136795
1156	0.691135
1157	0.6908670623
1158	0.6906452702
1159	0.6903787009
1160	0.6901582133
1161	0.6899199491
1162	0.6896423089
1163	0.6894097187
1164	0.6891777655
1165	0.6889046091
1166	0.6886848863
1167	0.6884752188
1168	0.6882519068
1169	0.6880335068
1170	0.6877757023
1171	0.6875394161
1172	0.6873130933
1173	0.6870615759
1174	0.6868265779
1175	0.6865575138
1176	0.6862909898
1177	0.6860557932
1178	0.6858325759
1179	0.6856336091
1180	0.6853858904
1181	0.6851241125
1182	0.6849187547
1183	0.6847093742
1184	0.6844531995
1185	0.6842366991
1186	0.6840180984
1187	0.6837720564
1188	0.6835332713
1189	0.6832785255
1190	0.6830727441
1191	0.6828078143
1192	0.6825923025
1193	0.6823585246
1194	0.6821450724
1195	0.6818611764
1196	0.6816489167
1197	0.6814320187
1198	0.6812185394
1199	0.680993934
1200	0.6807871328
1201	0.6805343893
1202	0.6803040557
1203	0.6800978687
1204	0.679878168
1205	0.6796533505
1206	0.6794011749
1207	0.6791928327
1208	0.6789705614
1209	0.6787634739
1210	0.6785355783
1211	0.6783091262
1212	0.6780658719
1213	0.677832484
1214	0.6776216416
1215	0.6773956451
1216	0.6771797018
1217	0.6769901444
1218	0.676786889
1219	0.6765660469
1220	0.6763523574
1221	0.6760994479
1222	0.6759011975
1223	0.6756803313
1224	0.6754178781
1225	0.6751980489
1226	0.6750040499
1227	0.6747792361
1228	0.6745206193
1229	0.6743170849
1230	0.674058191
1231	0.6738298017
1232	0.6736191374
1233	0.6734156634
1234	0.6731431701
1235	0.6729037444
1236	0.6726732638
1237	0.6724647371
1238	0.6722370068
1239	0.6720248426
1240	0.6718310283
1241	0.6716512414
1242	0.6714402273
1243	0.6712075744
1244	0.6709531266
1245	0.6707182327
1246	0.6704251517
1247	0.6702235507
1248	0.6700250671
1249	0.669798783
1250	0.6696298649
1251	0.6693657425
1252	0.669156855
1253	0.66897712
1254	0.6687951918
1255	0.6685834775
1256	0.6683392659
1257	0.6681193554
1258	0.6679108164
1259	0.6677050322
1260	0.6675026768
1261	0.6673209848
1262	0.6671272151
1263	0.6669433371
1264	0.6667207473
1265	0.6665212879
1266	0.6662729899
1267	0.6660427724
1268	0.6658244263
1269	0.6656302546
1270	0.6654257861
1271	0.6652319698
1272	0.6650177055
1273	0.664839043
1274	0.6645894081
1275	0.6643715291
1276	0.6641417662
1277	0.6639256646
1278	0.6637465731
1279	0.6635161209
1280	0.6633222872
1281	0.6631134903
1282	0.6629229877
1283	0.6627062181
1284	0.662493776
1285	0.6622420724
1286	0.6620572101
1287	0.6618481157
1288	0.6616109718
1289	0.6614011601
1290	0.6611836882
1291	0.6609642456
1292	0.6607242402
1293	0.6605282638
1294	0.6603117603
1295	0.6600979364
1296	0.659902793
1297	0.659707422
1298	0.6595091722
1299	0.6593361902
1300	0.6591306874
1301	0.6589082479
1302	0.6587245937
1303	0.6585207381
1304	0.6583147425
1305	0.6580378013
1306	0.657863785
1307	0.6576796346
1308	0.6574474308
1309	0.6571605739
1310	0.6569630567
1311	0.6567382448
1312	0.6565490674
1313	0.6563728807
1314	0.6561882436
1315	0.6559962083
1316	0.6558168653
1317	0.6556442425
1318	0.6554625804
1319	0.6552594888
1320	0.655075496
1321	0.6548711206
1322	0.6546458984
1323	0.6544272092
1324	0.654222734
1325	0.6540250837
1326	0.653831316
1327	0.6536488415
1328	0.6534628859
1329	0.6532583148
1330	0.6530910218
1331	0.652926707
1332	0.6527581615
1333	0.6525501063
1334	0.6523400262
1335	0.6521375088
1336	0.6519181501
1337	0.651730153
1338	0.6515101066
1339	0.651337237
1340	0.6511517229
1341	0.6509579951
1342	0.6507284219
1343	0.6505338101
1344	0.6503323846
1345	0.6501306554
1346	0.6499081361
1347	0.6497228693
1348	0.6494966902
1349	0.6493329502
1350	0.6491386797
1351	0.6489142312
1352	0.6487319976
1353	0.6485196438
1354	0.6483342914
1355	0.6481523788
1356	0.647985428
1357	0.6478103031
1358	0.6475989623
1359	0.6474427396
1360	0.647235019
1361	0.6470398761
1362	0.6468622775
1363	0.6466757222
1364	0.6465000691
1365	0.6463026928
1366	0.6461320032
1367	0.6459291704
1368	0.645710792
1369	0.6455406056
1370	0.6453494656
1371	0.6451630982
1372	0.6450159116
1373	0.6448534669
1374	0.6446265529
1375	0.6444462023
1376	0.6442558162
1377	0.6440534366
1378	0.6438866762
1379	0.6436823698
1380	0.6435022422
1381	0.6432968381
1382	0.6430768339
1383	0.6428872625
1384	0.6426835452
1385	0.6425049168
1386	0.6423122104
1387	0.6421386449
1388	0.6419636708
1389	0.6417755518
1390	0.641618086
1391	0.6414528589
1392	0.6412875544
1393	0.6411197599
1394	0.6409384926
1395	0.6407765884
1396	0.6406070855
1397	0.640424133
1398	0.6402417585
1399	0.6400825846
1400	0.639929816
1401	0.639710581
1402	0.6395458425
1403	0.6393502108
1404	0.6391621994
1405	0.6389595395
1406	0.6387562188
1407	0.6385718234
1408	0.638376455
1409	0.638193109
1410	0.6379743662
1411	0.6377991634
1412	0.6376310486
1413	0.6374458706
1414	0.6372478355
1415	0.6370853452
1416	0.6368959613
1417	0.6367056762
1418	0.6365418151
1419	0.6363476551
1420	0.6361550566
1421	0.6359870006
1422	0.6357979594
1423	0.6356251541
1424	0.6354649296
1425	0.6352892112
1426	0.6351205378
1427	0.6349641397
1428	0.6348065731
1429	0.6346190523
1430	0.6344624245
1431	0.6343067123
1432	0.6340993546
1433	0.6339456392
1434	0.6338137777
1435	0.6335990065
1436	0.6334252828
1437	0.6332592986
1438	0.6330759576
1439	0.6328910406
1440	0.6327182207
1441	0.6325551339
1442	0.63238045
1443	0.632200896
1444	0.6320452294
1445	0.6318919012
1446	0.6316986894
1447	0.6315070512
1448	0.6313396751
1449	0.6311665725
1450	0.6310038305
1451	0.6308311688
1452	0.6306517068
1453	0.6304972931
1454	0.6303290444
1455	0.6301505065
1456	0.629987253
1457	0.6298242419
1458	0.629661331
1459	0.6294906156
1460	0.6293167907
1461	0.629113774
1462	0.628945654
1463	0.628740628
1464	0.6285644561
1465	0.6284088875
1466	0.6282161744
1467	0.6280588064
1468	0.6279072535
1469	0.6277198497
1470	0.6275650003
1471	0.6274106844
1472	0.6272586889
1473	0.6270789552
1474	0.626907179
1475	0.6267752672
1476	0.626601333
1477	0.6264697861
1478	0.6263318058
1479	0.6261640129
1480	0.6260137198
1481	0.6258581976
1482	0.6256674932
1483	0.6254948635
1484	0.6253219711
1485	0.6251636595
1486	0.6250096113
1487	0.6248615158
1488	0.6247062808
1489	0.6245574673
1490	0.6244011517
1491	0.624229249
1492	0.6240561496
1493	0.6238833614
1494	0.6237227441
1495	0.6235676929
1496	0.6233970346
1497	0.6232489155
1498	0.6230888541
1499	0.6229190361
1500	0.6227839762
1501	0.6226369353
1502	0.6224505375
1503	0.6223074518
1504	0.6221552184
1505	0.6219719558
1506	0.6218297693
1507	0.6216641144
1508	0.621511507
1509	0.6212942869
1510	0.6211173382
1511	0.6209624668
1512	0.6207902618
1513	0.620647913
1514	0.6204877225
1515	0.6203402095
1516	0.6201441938
1517	0.6199858254
1518	0.6198339982
1519	0.6196911041
1520	0.6195110563
1521	0.6193515489
1522	0.6191780633
1523	0.6190063758
1524	0.6188256941
1525	0.6186844149
1526	0.6185173015
1527	0.6183375644
1528	0.618182758
1529	0.6180304152
1530	0.6178746612
1531	0.6177258348
1532	0.6175945025
1533	0.6174281833
1534	0.6172890897
1535	0.6171202546
1536	0.616950465
1537	0.6167531903
1538	0.6166074012
1539	0.6164521603
1540	0.61630099
1541	0.6161406152
1542	0.6159459196
1543	0.6157922591
1544	0.6156545435
1545	0.6154991715
1546	0.6153275504
1547	0.615172278
1548	0.6150301595
1549	0.6148673753
1550	0.6147182949
1551	0.6145786245
1552	0.6144378279
1553	0.6142910515
1554	0.6141665029
1555	0.6140141494
1556	0.6138489049
1557	0.6137198474
1558	0.6135557657
1559	0.6134255139
