,s_tilde
Himex01,19.796028280881448
Himfa01,18.67350038472966
Himmi01,19.91263955502509
Himso01,17.70199358795943
Himve01,16.85706302986236
Hipar01,5.9754441749864355
Hipca01,4.293277857867476
Hipca02,11.473754547310582
Hipco01,10.129711633939728
Hipco02,3.6769064584524243
Hipge01,14.905898708159311
Hiplu01,11.16456310580171
Hipne01,18.84409495103255
Hipol01,14.198096051020293
Hipps01,11.547365544131026
Hippu01,16.56419932967348
Hipru01,6.879460799208671
Hipsu01,7.4680303623991495
Hombu01,8.912470127039034
Homca01,1.6527236262010978
Homco01,9.13655332043515
Homsu01,12.554092709493142
Humar01,10.057782571238109
Humbr01,18.437722554086807
Humco01,12.902901332798429
Humga01,4.028610500856778
Humpe01,18.685058906848067
Humsc01,17.225171973000382
Hydtr01,5.673219047108709
Hydwh01,12.92485890642983
Hygba01,10.052744484707127
Karam01,8.304666800780351
Karcl01,12.14698004899659
Karob01,15.180252143409842
Karpl01,16.705495934142196
Kobja01,7.49338643075991
Kobpa01,18.431383756260352
Kobps01,11.749519271620889
Kobsa01,9.397602748195762
Kobsu01,8.339650552160684
Kolsu01,16.236064714295274
Kurae01,18.404068731854167
Lacla01,15.525251161075836
Lemex01,4.051515663669505
Lemhu01,12.100333562818328
Lepmi01,12.49679425254932
Linau01,1.18221238416061
Linba01,4.221720574529508
Linbo01,11.3534152317209
Linco01,17.141720397694737
Linco02,3.582047574818305
Linco03,17.362189037717986
Linfo01,10.691278434167211
Linpr01,14.011965868962783
Linra01,15.012086608970971
Linte01,7.874170878017722
Lutac01,17.245981372707256
Lutco01,5.122850838750149
Lutfr01,3.929240455303089
Lutgo01,2.127042717899098
Luthl01,4.745716965086866
Lutin01,6.419562314649683
Lutna01,17.747816957894912
Lutpe01,15.34664576977514
Lutpe02,14.233777100811139
Lutps01,13.861447790344176
Lutro01,14.14006703149479
Lutsa01,17.485412900179593
Lutsi01,16.235352329869173
Lutsp01,17.0887923775986
Lutve01,6.071961590263818
Masac01,11.260362961461917
Masba01,9.499803392118231
Masel01,13.326020998312016
Masex01,18.928825779158963
Masex02,9.093329260320363
Masin01,8.8353685695436
Masla01,17.760663014554293
Maspa01,2.0273628783735527
Massm01,18.624640606677822
Masva01,12.996111516039123
Mayas01,1.2716957219521114
Mayca01,9.187310664988958
Mayca02,18.686410313583163
Mayin01,9.870749747008984
Melar01,14.248588670948646
Melcr01,15.92244943180885
Meldi01,12.968764553225052
Meldi02,9.934117078781128
Melgr01,8.398320467522511
Melit01,18.86913539166287
Melja01,4.100010608358606
Mello01,16.895717935616158
Melly01,3.9696720838546753
Melmo01,12.870741762948269
Melmu01,8.68176358204483
Melny01,18.0
Melpf01,18.705902750854403
Melpu01,19.059866522693316
Melsc01,12.737447819070308
Melsp01,12.641579021543269
Melte01,19.061869544794835
Melte02,3.3334995203349314
Melva01,15.284426315185724
Merci01,19.520838082577473
Merco01,17.2591203566456
Mesme01,6.577484130859375
Micgr01,16.525403577549227
Mickr01,8.264400757736453
Micpa01,6.267631372046735
Micpo01,5.967741808624413
Minch01,11.157011034389816
Monpr01,14.02999875223307
Muegi01,7.768006504725314
Muesp01,13.93487247951579
Nankr01,9.19709322217391
Nanso01,7.277241441113268
Nantr01,14.195637181552216
Navab01,15.25210137922465
Navab02,18.714727057255786
Navab03,5.88489328272494
Navac01,11.930687327261733
Navac02,1.3548215604578264
Navac03,9.731595612299788
Navad01,7.349796079252872
Navad02,5.621651498319295
Navag01,15.467255146921667
Navag02,9.585204141727981
Navag03,18.029848153791875
Naval01,12.64372425186717
Naval02,12.943234072931114
Navam01,17.652417990786393
Navam02,12.82496344663426
Navam03,2.858483634349228
Navam04,15.953316140733243
Navam05,4.743437070279845
Navam06,18.559201700530313
Navam07,5.444219531622874
Navan01,9.582920906818046
Navan02,19.67623180045406
Navan03,4.58269621661765
Navan04,12.537969895553095
Navan05,13.087057836272388
Navan06,2.029125581728108
Navap01,11.207845116333093
Navap02,4.020590099167659
Navaq01,18.555461676087994
Navaq02,11.599016769695318
Navar01,7.720724408480587
Navar02,19.371836364576545
Navar03,3.4579704501904462
Navar04,7.558926050374645
Navas01,17.17721684319951
Navat01,9.313942422625768
Navat02,12.65767887998745
Navau01,7.71912165480144
Navba01,8.374536741044242
Navba02,18.56702392606561
Navba03,11.699085457780297
Navbi01,6.6929749745898865
Navbi02,11.097888157631548
Navbi03,9.158703272763793
Navbj01,7.35042885601793
Navbo01,15.335423284790872
Navbr01,9.170985062462442
Navbr02,8.449295450403882
Navbr03,6.978760494540671
Navbr04,3.5342492249721054
Navbr05,14.538484857860249
Navbr06,5.410806748528785
Navbr07,9.483975215673572
Navbu01,3.7080980273037563
Navbu02,12.406671909406084
Navca01,7.6700407559187465
Navca02,5.713728503206761
Navca03,9.427836147212716
Navca04,11.570285043952243
Navca05,7.7979723395133735
Navca06,14.66637322026659
Navca07,12.573582524842625
Navca08,8.137297596978266
Navca09,7.542536792579998
Navca10,18.924733612842015
Navca11,8.704982578504971
Navce01,4.3084064621963
Navch01,17.38260589280406
Navci01,12.964275503988876
Navci02,17.646298480294966
Navcl01,4.82227709673606
Navcl02,12.195412869195094
Navcl03,5.727885584638468
Navcl04,3.7616238446831995
Navco01,18.317292408207
Navco02,12.4084443799153
Navco03,18.81956389824589
Navco04,6.438379286454932
Navco05,12.617514975273437
Navco06,16.81244653999237
Navco07,18.31156426027592
Navcr01,16.94198644544878
Navcr02,17.50735112797433
Navcr03,14.243257488174006
Navcr04,4.738047218593919
Navcr05,19.120020089272938
Navcr06,15.794367532654219
Navcr07,15.109041755887064
Navcr08,6.405666840195018
Navcr09,19.997762632635034
Navcr10,17.544515822323856
Navcu01,13.816023814614177
Navcu02,7.245577558573413
Navde01,12.996656645895055
Navde02,8.229102811454503
Navde03,17.981738087663445
Navde04,1.9904401926022608
Navde05,8.210017668446964
Navde06,14.0679653752785
Navde07,9.56888724436761
Navde08,18.337349887381688
Navdi01,4.129262006257235
Navdi02,17.465720472923316
Navdi03,15.670973646286026
Navdi04,14.485620817265817
Navdi05,5.338816027830482
Navdi06,10.276156305630568
Navdi07,12.75317278590482
Navdi08,7.22507668763174
Navdi09,7.228028471654686
Navdi10,3.196883965166068
Navdo01,6.643559974146873
Naveg01,18.583422076490862
Navei01,7.99637329307246
Navel01,2.0000016689300537
Navel02,13.915184268388998
Navel03,15.02331584669658
Navel04,14.064525696902866
Naver01,8.693080997492114
Navev01,19.39648726085247
Navex01,18.015156609684713
Navex02,19.666233574209116
Navex03,11.30604945752055
Navfa01,17.836255921762216
Navfa02,13.792374215029959
Navfe01,18.68335140161033
Navfl01,13.661469757757231
Navfo01,13.797099685484772
Navfo02,15.338228340789819
Navfo03,3.571180761706231
Navfr01,7.873678450438318
Navga01,3.430634315940753
Navge01,5.907140373339923
Navge02,7.414021646921995
Navge03,2.0000031888484955
Navgi01,15.536647065958709
Navgl01,1.0593777145538958
Navgo01,15.729253625237094
Navgr01,11.933813640599347
Navgr02,2.0000163093209267
Navgr03,8.211686788787501
Navha01,2.263710572120587
Navha02,14.783756422775024
Navha03,7.28416729494215
Navha04,1.2541757432095466
Navha05,13.030504814761057
Navha06,16.034064347353336
Navha07,18.414080780407645
Navha08,1.9999906476587057
Navhe01,9.48217318720715
Navhe02,17.353334743333253
Navhe03,8.16965485355599
Navhe04,14.237796114996243
Navhi01,18.80751718025345
Navho01,18.031737072405214
Navhu01,14.500154290048782
Navhu02,10.395530878832023
Navig01,17.463387813440026
Navig02,18.832351652414022
Navim01,5.447510741046641
Navin01,10.7391336160351
Navin02,2.000004298170097
Navin03,14.681758088727555
Navin04,12.031451138488263
Navin05,10.62057322674235
Navin06,11.838963595002264
Navin07,3.961750358462178
Navin08,8.399630165107279
Navin09,12.35350347926364
Navin10,11.352769962166004
Navir01,12.084429177146626
Navir02,18.73290761230588
Navja01,14.457222807891139
Navja02,8.550889400723914
Navja03,3.992814735587899
Navjo01,13.009620532475228
Navju01,1.9760770005208241
Navko01,16.15865804751626
Navko02,7.894232075879217
Navkr01,9.707130669770928
Navku01,8.419813062205424
Navla01,7.764359569791815
Navla02,10.567064512705562
Navla03,16.143930706095126
Navla04,13.248591124465431
Navla05,16.459292113359645
Navla06,8.159834095723358
Navla07,18.405995600428433
Navle01,18.71003370998086
Navle02,14.273418340361214
Navle03,6.848534599373023
Navle04,17.677710687177875
Navle05,15.417334972255045
Navle06,3.4016974938199036
Navli01,7.412871092014843
Navli02,12.426862825740871
Navli03,4.520648767554336
Navlo01,12.47652384053945
Navlo02,2.007018823929023
Navlo03,18.278675857421295
Navlu01,14.497356378467485
Navlu02,18.77147184771288
Navlu03,14.433552392067003
Navma01,11.943072788517089
Navma02,12.42584366306494
Navma03,8.731267239938136
Navma04,14.597660276102932
Navma05,16.25955610032434
Navme01,7.8498040346792965
Navme02,2.0000082472902108
Navme03,18.889632835865093
Navme04,13.888333784559759
Navme05,9.052259680633746
Navme06,17.62482848034254
Navmi01,15.955030732120708
Navmi02,18.728292197533076
Navmi03,15.997331918777945
Navmi04,3.276187356014267
Navmi05,10.24280953091071
Navmi06,12.040491155779849
Navmi07,7.577769517220471
Navmi08,4.345432534133201
Navmi09,14.933589118922146
Navmo01,12.61787752407693
Navmo02,9.56705508207621
Navmo03,18.752356215175215
Navmo04,17.732969260042108
Navmo05,5.072739801512391
Navmo06,11.927520114571687
Navmo07,5.6644993556818495
Navmo08,16.386928479213545
Navmo09,7.080403039326792
Navmo10,1.999985076862643
Navmu01,12.432641519997802
Navmu02,12.76767413978573
Navmu03,16.795839318077743
Navmu04,6.758157441796484
Navmu05,8.23220087661081
Navmu06,5.140113917468254
Navmu07,17.187128918152602
Navna01,7.837170084175619
Navne01,1.8780947194773954
Navne02,14.263275030826321
Navni01,8.665805218892986
Navno01,5.345496324537443
Navno02,19.6372166729886
Navno03,19.164642778113105
Navnu01,7.0867812194820745
Navny01,4.7068453340172915
Navob01,15.494341800232501
Navob02,10.098008289728252
Navob03,11.476119615375968
Navob04,16.283717654343583
Navob05,8.366522111533518
Navob06,13.810705677178607
Navoc01,17.75002984789408
Navol01,5.020771212836121
Navop01,14.49987642469625
Navop02,11.996186959410513
Navop03,14.129800615112948
Navpa01,18.364328246872205
Navpa02,14.462172796237331
Navpa03,2.0000007729484537
Navpa04,10.134878316502906
Navpa05,4.140228111077623
Navpa06,12.0695245182611
Navpa07,13.52053024336523
Navpe01,2.7925130023512645
Navpe02,1.9999970813079884
Navpe03,11.150764192347312
Navpe04,7.118398089734648
Navpe05,1.623363034391018
Navpe06,18.98430149465815
Navph01,14.20273302083333
Navph02,9.891375455369237
Navpl01,13.06974245885643
Navpr01,15.404346397232604
Navpr02,17.351695995600906
Navpr03,9.386199369373445
Navps01,13.206470734369026
Navps02,12.175623322224995
Navps03,12.611720719961836
Navps04,7.968944964291827
Navps05,15.609965797021408
Navps06,18.69641371081172
Navps07,6.9926472993820346
Navps08,12.721761070193834
Navps09,16.177132525734145
Navps10,14.562741457728356
Navps11,10.889782508043305
Navps12,11.184238284337177
Navpu01,17.863637346623275
Navpu02,16.42201001419779
Navpu03,10.743752484613434
Navpu04,4.083444402385671
Navpy01,18.760053213388435
Navqu01,6.196209504329138
Navra01,19.26456233287696
Navra02,17.988028991388553
Navra03,1.9999893562566484
Navra04,17.584145652826162
Navre01,2.000000197397277
Navre02,6.376490095113202
Navre03,10.208499898953495
Navre04,19.600204798304095
Navre05,13.928718050801319
Navre06,1.9999999726535123
Navrh01,16.89806034145542
Navrh02,18.93716678170376
Navrh03,5.745090995824016
Navri01,8.328011040376824
Navri02,7.348456979714356
Navri03,11.607227157761272
Navri04,6.743609365070028
Navro01,11.947235604528037
Navro02,18.032969136136675
Navru01,13.484551212991542
Navsa01,8.436485638504458
Navsa02,12.070302279191653
Navsa03,1.000326930529285
Navsa04,2.5113135611419177
Navsa05,16.000909992730588
Navsa06,7.336805749365526
Navsa07,4.820383269127337
Navsc01,7.911725708099111
Navsc02,10.54219969539176
Navsc03,18.132148067986023
Navsc04,14.60393260067168
Navsc05,2.000006967501008
Navsc06,10.447551704253584
Navsc07,11.576014376738572
Navsc08,2.726787192771557
Navse01,6.734381105628157
Navse02,7.673911007978477
Navse03,13.564166796622027
Navse04,5.849468881376585
Navse05,18.79625590905751
Navse06,6.572193190518012
Navse07,17.200116934981917
Navsi01,11.691104777692686
Navsi02,5.189787180415425
Navsi03,1.0158850016018095
Navsi04,8.78720115992214
Navsl01,10.073588803703526
Navsm01,1.0158985713639042
Navso01,9.083836806829675
Navsp01,5.582680306917605
Navsp02,14.919762377331063
Navsp03,19.53225219915988
Navst01,16.65924637778587
Navst02,6.783977746371608
Navst03,18.756118544671626
Navst04,12.148586200170218
Navst05,19.210716706798156
Navst06,10.874288592649087
Navst07,14.673834457776556
Navsu01,10.076601760100818
Navsu02,16.979724108817386
Navsu03,19.997864380238067
Navsu04,11.64795764030754
Navsu05,16.042032266599115
Navsu06,19.31844941261787
Navsu07,16.609967789716656
Navsu08,16.681542215577664
Navsu09,1.0059893923223282
Navsu10,18.21482344046809
Navsu11,13.897079190203034
Navsu12,11.232042611912789
Navsu13,15.456931141857964
Navsu14,7.88184429193938
Navsu15,3.630562047159837
Navsu16,15.005990596853056
Navsu17,2.0000064603509458
Navsu18,6.743559430778154
Navsu19,18.22497057192577
Navsu20,7.977229051194598
Navsy01,11.909219299982931
Navsy02,2.0000064628274146
Navta01,9.971788006500125
Navta02,16.27455795513431
Navte01,14.67144979284831
Navte02,2.7446709533868043
Navte03,4.293643391482064
Navth01,2.214265499630184
Navto01,2.000006635402144
Navtr01,16.339528352240475
Navtr02,12.568449746860097
Navtr03,7.684992154349074
Navtr04,2.7875664976817656
Navtr05,6.831041214030868
Navtr06,14.57283713242076
Navtr07,12.126846394369078
Navtu01,8.962591895004442
Navtu02,18.405566882178146
Navul01,16.901996468036597
Navum01,5.649012540981271
Navum02,2.0000044343553185
Navun01,3.7204111637840187
Navut01,3.50389034917428
Navva01,10.31807374665532
Navva02,3.118997677954079
Navva03,13.807200904758291
Navva04,17.736749839888088
Navva05,18.667628058512378
Navva06,18.366798828366694
Navve01,11.706363929824631
Navve02,13.520599454454691
Navve03,4.931976344576332
Navve04,9.218862252792958
Navve05,14.108624842869588
Navve06,18.905594425668593
Navve07,16.419752676922098
Navvi01,10.51945100128737
Navvi02,15.191145062627184
Navvi03,18.580914817296087
Navvi04,15.224521909766265
Navwe01,12.358797582144462
Navwi01,1.4114982663896682
Navwi02,9.479628411385606
Navwi03,17.269744303316855
Navwi04,7.91284289976052
Navwy01,7.254208674455267
Navza01,18.430232836880585
Navze01,16.287501383474506
Neiaf01,18.534450907080167
Neial01,16.612716202081533
Neiam01,14.383225481635721
Neiap01,18.058624311291073
Neibi01,15.490057734716355
Neibi02,18.24540152550338
Neibi03,17.52027857906285
Neibi04,9.281428606352405
Neica01,6.260058568621031
Neico01,8.217569936145384
Neicu01,15.287376877258785
Neide01,8.678532840273386
Neidu01,8.256360570388011
Neiel01,14.45297562490191
Neihe01,1.5154012422083274
Neihu01,10.981932756655379
Neiin01,16.77133259508825
Neiir01,17.253194368593338
Neilo01,18.552526824369146
Neipe01,17.26342732227309
Neipr01,9.954987403885703
Neips01,1.8810842006297026
Neise01,11.171060651009672
Neisu01,5.129852114957015
Neite01,11.396334617065262
Neive01,9.37975249710457
Neoco01,7.0732631205094485
Nitab01,18.03046807079337
Nitac01,13.406340294504826
Nitac02,8.945032390466272
Nitac03,7.279862904082019
Nitac04,10.44980371575775
Nitac05,18.61371105767776
Nitac06,10.153851708061753
Nitad01,9.829581922224042
Nitae01,9.172684409298034
Nitae02,10.335375925667192
Nitag01,5.805623908334078
Nitag02,9.261042855157992
Nital01,18.965048582362215
Nital02,3.526250544149567
Nital03,5.3358193695282505
Nitam01,2.672244519216024
Nitam02,6.428554506726187
Nitam03,11.884312701999711
Nitam04,1.6948531123461275
Nitan01,18.609047714797004
Nitan02,16.094228762984113
Nitar01,19.297305762569525
Nitar02,7.9712709036632186
Nitau01,6.606419495024693
Nitau02,4.606490764690002
Nitba01,19.999270476484877
Nitba02,10.488589829690591
Nitba03,18.701646015273614
Nitba04,16.293217334249444
Nitbe01,15.067457208836474
Nitbe02,12.476314429398556
Nitbi01,7.286549456247663
Nitbr01,10.338226756169446
Nitbr02,17.25813926977401
Nitbr03,2.677049204286217
Nitca01,6.7575098669996985
Nitca02,2.069855447164235
Nitca03,1.142804692182934
Nitcl01,4.505237319886674
Nitco01,15.116661213592263
Nitco02,6.886176592658323
Nitco03,3.473170210577215
Nitco04,19.30993954626623
Nitco05,14.502843040847894
Nitco06,5.13621481146101
Nitco07,15.9278371244303
Nitcu01,3.6488246093100294
Nitcu02,17.556258007630063
Nitcu03,13.436687439802093
Nitde01,12.34766205904479
Nitde02,12.50627595727733
Nitde03,10.491245476832585
Nitde04,11.29903748462522
Nitde05,16.76229829215709
Nitde06,7.560196012383634
Nitdi01,17.01482363503719
Nitdi02,3.764315708326958
Nitdi03,17.06509774534165
Nitdi04,19.997915593557767
Nitdi05,11.89613780862275
Nitdi06,10.458535695672794
Nitdr01,15.218902611928575
Nitdu01,8.574236710133913
Nitel01,17.407721159295615
Nitep01,7.700051513231892
Nitet01,19.999989549490667
Niteu01,12.7510821419003
Nitfa01,2.690842506291506
Nitfi01,18.39366874817142
Nitfi02,3.554164058898245
Nitfl01,7.5374106773479115
Nitfl02,5.141934083531634
Nitfo01,19.880105330358827
Nitfo02,1.8494925063175154
Nitfr01,1.2349140670267849
Nitfr02,1.2938216783608258
Nitfr03,7.957413524856617
Nitfu01,13.345019539273187
Nitge01,18.851419401511702
Nitgi01,5.666931371785839
Nitgo01,15.778832597874153
Nitgr01,15.467579809064361
Nitgr02,12.644968081228784
Nitgr03,8.710553144041565
Nitha01,19.980941838856083
Nitha02,17.322552321205
Nithe01,17.142299623344606
Nitho01,7.065453797448698
Nitho02,15.945326127640723
Nithu01,7.598012589502965
Nitin01,8.592547033937821
Nitin02,6.15759876317747
Nitin03,18.583816760336198
Nitin04,5.537076929794965
Nitin05,14.062985848953087
Nitju01,10.8850805152085
Nitla01,13.358575781805722
Nitla02,18.9377460960434
Nitla03,19.364504114984147
Nitla04,2.0000018172901974
Nitla05,12.662224572701948
Nitla06,11.277748729636775
Nitla07,19.697610819690215
Nitle01,10.297533062671837
Nitle02,17.455261843413798
Nitli01,4.752692146245424
Nitli02,19.20936815188977
Nitli03,14.581705611217433
Nitli04,4.131191742087419
Nitlo01,16.32643213540046
Nitma01,13.039139370930167
Nitme01,18.200052941980974
Nitmi01,3.277184060195036
Nitmi02,17.365887508907168
Nitmi03,8.992705603382085
Nitmi04,1.9999980911620199
Nitmo01,10.153041134403901
Nitmo02,10.917127891171626
Nitna01,17.153877498579558
Nitob01,7.966073222671716
Nitov01,15.015466929025248
Nitpa01,6.317685449240745
Nitpa02,4.021368452248368
Nitpa03,4.413624567351327
Nitpa04,12.111121049517175
Nitpa05,8.233970478949336
Nitpa06,1.3745608237209967
Nitpa07,10.546542530078751
Nitpa08,10.324928850348634
Nitpa09,15.871127220892129
Nitpe01,2.252497829463877
Nitpe02,8.181246700338235
Nitpe03,14.72038054125787
Nitpe04,3.4923584870488713
Nitpi01,12.780771735408058
Nitpl01,1.999996730073903
Nitps01,15.399650012532815
Nitps02,8.881700723575053
Nitpu01,10.044975921067754
Nitpu02,17.15440653370979
Nitpu03,15.7629475119265
Nitpu04,12.1830223133122
Nitra01,12.183415917862595
Nitre01,18.310404745457635
Nitre02,18.139072721902295
Nitre03,6.355714185714761
Nitre04,3.371084136810733
Nitrh01,15.562446133821599
Nitro01,11.533148796198475
Nitro02,12.025928570568189
Nitro03,15.27775222803596
Nitsc01,8.029748871576535
Nitse01,3.3594631516630686
Nitsi01,2.9107263462373614
Nitsi02,12.047909356644428
Nitsi03,14.041703494130504
Nitso01,15.846584478490449
Nitso02,14.55193800840701
Nitso03,13.438583508649554
Nitso04,4.244913531598349
Nitsp01,2.868311569352408
Nitst01,12.556403174675143
Nitsu01,7.037225252446251
Nitsu02,6.189870639185898
Nitsu03,19.988251625758778
Nitsu04,8.430341368319517
Nitsu05,18.95637539999208
Nitsu06,11.489860303912849
Nitsu07,11.120683254385051
Nitsu08,5.294422890341088
Nitsu09,5.878556985909671
Nitsy01,6.717281479784164
Nitta01,2.0000002316214562
Nitte01,2.0465126546134558
Nitte02,14.239752354489154
Nitth01,8.314386085596329
Nitth02,7.014822000417789
Nittr01,5.482025420059441
Nittr02,11.445314511340868
Nittu01,7.4709479625341055
Nitva01,12.292015748431549
Nitva02,12.77417617991764
Nitve01,14.13200019445116
Nitve02,16.104676116131014
Nitvi01,19.078234827934782
Nitvi02,3.5493484968086797
Nitwu01,13.184012851171493
Nitzu01,1.999999305744943
Nupca01,14.218255651358024
Nupde01,9.52997323736668
Nupel01,9.398008973835756
Nupex01,11.677105333020183
Nupfe01,18.038205910475003
Nupim01,9.609918520872135
Nupim02,4.5845145363898006
Nupla01,19.634884949350337
Nupma01,8.539207802704384
Nupne01,7.122642611083258
Nuppa01,2.000000393741388
Nuppa02,15.203982052768765
Nuppr01,6.928644367903485
Nuppr02,1.4405751600398145
Nupru01,9.19700127004067
Nupsc01,1.1701774334603974
Nupsi01,16.77749960124512
Nupsu01,9.931741584152938
Nuptr01,6.9114843597864075
Nupvy01,15.877747453393061
Nupwe01,8.698895064500515
Odoau01,8.201403922392691
Odohy01,14.003444181162164
Odomu01,17.73781677320798
Odone01,18.634950229851416
Odosp01,9.404458922928404
Opebu01,5.644138086871262
Opema01,17.055197157257236
Opemi01,6.312186857034089
Opeol01,7.379716681897438
Opepa01,3.1481101860117344
Ortro01,8.16797441967871
Panco01,15.905950814596041
Panco02,16.120267688040567
Pande01,18.56446602864263
Panoc01,12.469448568919447
Panpo01,13.9994327508654
Panps01,11.7275463448648
Panro01,16.187976488829026
Panwu01,18.274941973406666
Parde01,4.368313142816131
Parhe01,8.073376954206323
Parmi01,17.070289820953903
Parpr01,5.947429609979511
Parrh01,15.821281320417254
Parsu01,9.594170945037758
Pendi01,17.93405884068328
Perfi01,19.095206808508333
Perpe01,14.578478358687349
Pinac01,10.312616061431047
Pinac02,16.052320275143845
Pinac03,10.678708177806065
Pinac04,15.299879237215036
Pinam01,14.419559705395466
Pinan01,7.181405305507685
Pinan02,17.163874035314763
Pinan03,14.30299025659399
Pinap01,9.67074696283019
Pinbi01,14.563771548662553
Pinbo01,11.05782724553667
Pinbr01,7.651998703058707
Pinbr02,4.918451992384756
Pinca01,17.089780995320357
Pincl01,3.920635239290615
Pinde01,2.997912968735065
Pindi01,19.981510711358265
Pindi02,6.002349716846961
Pindo01,11.44330116937459
Pindu01,13.066929206474331
Pinel01,13.159819138462872
Pinel02,10.787345930697171
Pinex01,3.5385886433363702
Pinfa01,1.6044197389827668
Pinfe01,6.963214689746338
Pinfr01,13.290164994566856
Pinfr02,8.287552713221208
Pingi01,18.633271440290358
Pingl01,18.556336859869596
Pingr01,11.246481103173544
Pingr02,4.401207780698037
Pinin01,2.6816020203915776
Pinin02,17.718132833061855
Pinin03,1.999998925470038
Pinis01,9.256098815841506
Pinkn01,4.671605620028421
Pinkr01,11.230394927891046
Pinkr02,8.819450480599508
Pinku01,18.240338287426024
Pinla01,16.742987870094147
Pinla02,15.391848290916453
Pinle01,11.987808360504188
Pinlu01,10.585092794069004
Pinma01,6.5850973422728805
Pinma02,8.96880101223194
Pinma03,10.017362955817777
Pinma04,14.54402403624265
Pinma05,16.308552514132174
Pinme01,9.363764879164421
Pinme02,14.359219619620825
Pinmi01,12.695841775034976
Pinmo01,13.294940127184166
Pinmo02,2.4664079030207122
Pinmo03,16.20363769741989
Pinmu01,11.290489988379647
Pinna01,5.537932171382898
Pinne01,16.930272657021497
Pinno01,13.849848216454202
Pinno02,18.439989327150677
Pinob01,17.714492679596432
Pinov01,13.934019720710477
Pinpa01,17.027079303263772
Pinpa02,10.349254976347652
Pinpe01,9.28262050217311
Pinpe02,9.671326014020263
Pinpe03,18.63668365624133
Pinpe04,16.496572623173318
Pinpe05,9.228951347179825
Pinpl01,2.248087026895839
Pinpo01,10.802577997501192
Pinpo02,17.469827622150085
Pinps01,10.140410890104109
Pinra01,15.399370019620351
Pinre01,12.295988097445528
Pinrh01,7.686745510232621
Pinrh02,7.1311164337544914
Pinrh03,18.157001374278703
Pinru01,8.499759213377304
Pinru02,10.192541206964947
Pinsa01,8.947978308518215
Pinsa02,15.651971327521842
Pinsa03,16.188575436627726
Pinsc01,18.69892274906177
Pinsc02,12.573797351812448
Pinsc03,4.918712070983804
Pinsc04,1.595648836608621
Pinsi01,11.266725276052572
Pinsi02,9.768456941594588
Pinsi03,9.571836155547963
Pinsi04,16.693349689588636
Pinst01,8.077293399609138
Pinst02,18.601398463854387
Pinsu01,11.66191241304405
Pinsu02,11.51809142295742
Pinsu03,5.032873802202779
Pinsu04,19.192982155524508
Pinsu05,17.915353994166637
Pinsu06,13.736440100343874
Pinsu07,12.367926842172247
Pinsu08,1.9999999997499316
Pinsu09,7.005662315646439
Pinsu10,16.48757039568954
Pinsu11,9.995184871146844
Pinte01,16.31667958732696
Pinth01,8.9300103133492
Pintr01,12.99714360839068
Pinvi01,18.02165391783134
Pinvi02,8.297837805075691
Plaab01,15.416168837945573
Plaam01,6.701389902073161
Plaap01,13.734066469916817
Plaat01,14.898950418820275
Plaau01,16.072267861601272
Plaba01,11.32417203430346
Plaba02,14.18058315642484
Plabi01,17.18952076466641
Plabr01,6.49061254214397
Placa01,10.610177694575317
Placl01,17.256108541315122
Placl02,15.186786426212727
Placu01,7.438442763862582
Pladi01,12.164862390920248
Pladu01,18.944317298793123
Plael01,7.058105322595451
Plaga01,11.8269673938636
Plaga02,10.9415201106178
Plaga03,6.40113404995192
Plaha01,16.943136242330997
Plaha02,13.074947786669188
Plahi01,4.8237708055459265
Plain01,13.007051296019176
Plaki01,18.7313143430455
Plala01,1.9999999999999645
Plala02,19.769891074976048
Plalu01,16.631762030022035
Plama01,11.94782748482498
Plame01,7.101013246412104
Plami01,1.9999999999998437
Plami02,15.447193106570634
Plana01,13.33536033436008
Plaob01,19.700498321444922
Plaoe01,17.088648095371845
Plapa01,13.081783370567921
Plapa02,12.941747469847972
Plape01,8.784239702397558
Plape02,11.578341429509036
Plape03,18.77438851420753
Plapl01,16.78318754095359
Plapo01,10.714056562864531
Plaps01,17.474831601785095
Plapu01,16.000984456658053
Plare01,18.67607334646648
Plaro01,6.489850751717006
Plaro02,18.581801981695175
Plaro03,12.454149653324494
Plaro04,13.204412772042575
Plaro05,6.778992326399059
Plasa01,16.454694507578527
Plasi01,13.842257347918284
Plast01,14.297296493895512
Plata01,14.909205585136291
Plats01,8.372257249842178
Plava01,10.311812554964076
Plava02,9.85602237633751
Plavi01,7.532264954746144
Plawe01,8.590509180881748
Plean01,13.547830660160338
Plebr01,7.32962896423886
Plede01,7.196625579202025
Pleku01,9.440422025975979
Plela01,3.89416179266649
Pleno01,12.915264216828506
Pleob01,6.012729900659687
Plepr01,8.928263977819048
Plesa01,8.664760638183688
Plesc01,8.804193743500475
Plesp01,10.191450847307598
Plewo01,16.528514955649033
Porpe01,18.706347564809693
Pratr01,10.27555262261296
Prepr01,18.864930869653747
Prepr02,6.427181990744289
Pretu01,9.822338647527195
Prohu01,11.165856601301613
Psaab01,12.546595143605526
Psaac01,16.319277193464053
Psaal01,18.428359684567788
Psabi01,18.63783923622225
Psabr01,12.698806083717654
Psabu01,13.448303402687435
Psaco01,17.61244608888019
Psafr01,9.501095018691165
Psahe01,19.797684080867416
Psami01,11.853591883155456
Psaob01,19.206994401862648
Psapu01,1.055164413397783
Psasa01,6.356892608005371
Psave01,15.764135242559039
