mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__estimator__colsample_bytree,param_model__estimator__learning_rate,param_model__estimator__max_depth,param_model__estimator__min_child_samples,param_model__estimator__n_estimators,param_model__estimator__num_leaves,param_model__estimator__reg_alpha,param_model__estimator__reg_lambda,param_model__estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
23.585852766036986,0.30715729655251295,0.033564519882202146,0.007482956081098934,0.6872700594236812,0.2536999076681772,9,76,1000,36,1.2363188277052228e-05,1.2358382772306929e-05,0.5290418060840998,"{'model__estimator__colsample_bytree': np.float64(0.6872700594236812), 'model__estimator__learning_rate': np.float64(0.2536999076681772), 'model__estimator__max_depth': 9, 'model__estimator__min_child_samples': 76, 'model__estimator__n_estimators': 1000, 'model__estimator__num_leaves': 36, 'model__estimator__reg_alpha': np.float64(1.2363188277052228e-05), 'model__estimator__reg_lambda': np.float64(1.2358382772306929e-05), 'model__estimator__subsample': np.float64(0.5290418060840998)}",0.8082595870206489,0.8451327433628318,0.8215339233038348,0.827433628318584,0.843426883308715,0.8291573530629229,0.013832115691488518,1
9.015688228607178,0.48884281639321814,0.04472837448120117,0.012365092266452618,0.9330880728874675,0.07725378389307355,1,154,608,17,0.1132377954702709,3.714231450644703,0.5003893829205072,"{'model__estimator__colsample_bytree': np.float64(0.9330880728874675), 'model__estimator__learning_rate': np.float64(0.07725378389307355), 'model__estimator__max_depth': 1, 'model__estimator__min_child_samples': 154, 'model__estimator__n_estimators': 608, 'model__estimator__num_leaves': 17, 'model__estimator__reg_alpha': np.float64(0.1132377954702709), 'model__estimator__reg_lambda': np.float64(3.714231450644703), 'model__estimator__subsample': np.float64(0.5003893829205072)}",0.7890855457227138,0.831858407079646,0.8008849557522124,0.827433628318584,0.8345642540620384,0.816765358187039,0.018312684163691393,3
29.519770288467406,0.38261642710187643,0.03420348167419433,0.011912842222487214,0.9961057796456088,0.08167611317882542,10,93,860,234,0.019185373703841928,9.472334467618552e-06,0.6460723242676091,"{'model__estimator__colsample_bytree': np.float64(0.9961057796456088), 'model__estimator__learning_rate': np.float64(0.08167611317882542), 'model__estimator__max_depth': 10, 'model__estimator__min_child_samples': 93, 'model__estimator__n_estimators': 860, 'model__estimator__num_leaves': 234, 'model__estimator__reg_alpha': np.float64(0.019185373703841928), 'model__estimator__reg_lambda': np.float64(9.472334467618552e-06), 'model__estimator__subsample': np.float64(0.6460723242676091)}",0.8053097345132744,0.8348082595870207,0.8141592920353983,0.8289085545722714,0.8478581979320532,0.8262088077280035,0.015045912343004257,2
