SamplingOperations_code,P(High),P(Good),P(Moderate),P(Bad),P(Poor),y_hat,confidence,entropy,n_votes
S02003800_20210826,1.826212938566325e-60,2.445370710018602e-15,0.9999999999999976,3.8318860935951476e-19,6.38674382704293e-30,Moderate,0.999999999931326,1.1052652695436836e-10,12
S02004000_20110723,1.9388163907819556e-31,0.9999958036541706,6.804553656148779e-12,4.196339024737864e-06,1.2498112608840737e-71,Good,0.9999651103710778,5.6152691538184105e-05,12
S02004000_20160720,1.999423356514527e-39,0.999996959554585,5.745201749115634e-07,2.4659252399932585e-06,8.962368851991312e-65,Good,0.9999731965122123,4.313854943104111e-05,11
S02004000_20200707,7.517997419286428e-96,3.5070455242858106e-25,0.9999998432404503,2.4600966078236666e-29,1.5675954969667919e-07,Moderate,0.9999983764283905,2.613037701773804e-06,12
S02004300_20160803,0.9999999643923606,4.699532208909618e-54,9.00762571890633e-83,3.560763926255938e-08,4.512586874469514e-112,High,0.99999959837738,6.463866712099268e-07,11
S02004300_20190703,0.9999999900150492,4.30790951976731e-56,9.411099906049236e-95,9.984950728447792e-09,4.714716978217675e-124,High,0.9999998794532738,1.940124713232724e-07,12
S02005700_20160720,9.149944988903756e-83,2.930762200968162e-23,0.9999996181248199,7.256514126836822e-27,3.81875180096661e-07,Moderate,0.9999962562239517,6.025375107814625e-06,11
S02005700_20170703,1.4132468666422874e-19,2.5802848611821914e-18,7.189311339862929e-52,1.0,9.187631694723443e-87,Bad,0.9999999999313275,1.1052408446371418e-10,12
S02005700_20190717,1.505898247350143e-15,5.854499655069902e-44,6.455647907308894e-76,0.9999999999999984,8.65738468800707e-99,Bad,0.9999999999313266,1.1052563877594866e-10,12
S02006450_20200710,2.8626905288034762e-31,0.9999966243649948,2.4162351638119004e-07,3.1340114887123413e-06,7.947701596437023e-57,Good,0.9999709370727914,4.6774976895808804e-05,12
S02007000_20110722,1.0477651164602961e-48,4.195155618229666e-11,0.9999999999580449,3.6609541394191796e-15,3.616407014518393e-40,Moderate,0.999999999299594,1.127259863008528e-09,12
S02007000_20160719,6.363228467111213e-84,5.903616256877797e-24,0.9999995128121677,6.433421917787463e-28,4.871878323725389e-07,Moderate,0.9999952975143321,7.568358716603845e-06,11
S02007000_20210809,7.517997419286428e-96,3.5070455242858106e-25,0.9999998432404503,2.4600966078236666e-29,1.5675954969667919e-07,Moderate,0.9999983764283905,2.613037701773804e-06,12
S02007300_20160719,4.252772483567253e-30,0.9999943400054829,4.7482748811777873e-11,5.659947034255076e-06,9.28001812860149e-70,Good,0.9999539931391934,7.404518601425504e-05,11
S02009000_20100721,2.04024967864645e-78,7.321984433773763e-18,1.0,2.7133228235649276e-20,2.5266897533314756e-20,Moderate,0.9999999999313275,1.1052408446371418e-10,12
S02009000_20160722,3.82747731845725e-45,1.962828166007582e-11,0.9999999999801863,1.853998981624011e-13,5.08606079846995e-40,Moderate,0.9999999996355103,5.866234001291758e-10,11
S02010000_20080808,6.000159907796958e-121,7.356892734970115e-101,7.339790473333318e-29,3.9686076310332284e-83,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,12
S02010000_20100720,2.768079612348462e-116,6.182690435649245e-105,2.6816212928669496e-74,1.4497890636344853e-106,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,12
S02010000_20160719,3.29354189587561e-48,6.011892831350952e-12,0.9999999999939875,7.07619639772086e-16,3.848092336393085e-39,Moderate,0.9999999998482473,2.4423655441093696e-10,11
S02010000_20210805,7.517997419286428e-96,3.5070455242858106e-25,0.9999998432404503,2.4600966078236666e-29,1.5675954969667919e-07,Moderate,0.9999983764283905,2.613037701773804e-06,12
S02011000_20090722,7.517997419286428e-96,3.5070455242858106e-25,0.9999998432404503,2.4600966078236666e-29,1.5675954969667919e-07,Moderate,0.9999983764283905,2.613037701773804e-06,12
S02011000_20120801,2.108773326346287e-109,1.1589511811740206e-62,0.0003482433988964715,8.484548001160892e-38,0.9996517566011035,Poor,0.998060746052074,0.003121108825629742,12
S02011000_20160719,1.485967710288985e-69,3.775153458211096e-17,1.0,2.708207088578201e-21,5.941258185739641e-19,Moderate,0.9999999999313275,1.1052408446371418e-10,11
S02011000_20190718,3.4497158721196897e-115,7.705170484661928e-104,7.560977410888996e-83,1.8067978687225078e-105,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,12
S02011000_20200708,7.517997419286428e-96,3.5070455242858106e-25,0.9999998432404503,2.4600966078236666e-29,1.5675954969667919e-07,Moderate,0.9999983764283905,2.613037701773804e-06,12
