iter	RMSE
293	0.8540690512
294	0.8533684319
295	0.8526142603
296	0.851900467
297	0.851142286
298	0.8504788929
299	0.8497011605
300	0.8489720175
301	0.8483426345
302	0.8476188908
303	0.8468654172
304	0.846231207
305	0.8455637674
306	0.8449906101
307	0.8443785039
308	0.843388806
309	0.8427949998
310	0.8422400242
311	0.8413218962
312	0.8403065564
313	0.8396764002
314	0.8390093619
315	0.8383882201
316	0.8375557961
317	0.8368784902
318	0.8360690301
319	0.8354659111
320	0.834461812
321	0.8336470337
322	0.8327572704
323	0.8321525516
324	0.8315536316
325	0.8308206325
326	0.8302128841
327	0.8296364435
328	0.8290685915
329	0.8284145444
330	0.8276832495
331	0.8269717139
332	0.8260283744
333	0.8252589885
334	0.8246667298
335	0.823982402
336	0.8233808041
337	0.8228390768
338	0.8223065711
339	0.8216823591
340	0.8206157775
341	0.8200797311
342	0.8190874314
343	0.8185532788
344	0.8179772653
345	0.8173498058
346	0.8167356472
347	0.8161669754
348	0.8155784444
349	0.8150380698
350	0.8144952383
351	0.8138644842
352	0.8131492343
353	0.8124402308
354	0.8118627231
355	0.8111589476
356	0.8104404134
357	0.8098327603
358	0.8092997383
359	0.8085008875
360	0.807986743
361	0.8072385741
362	0.8067790114
363	0.8062900513
364	0.805569684
365	0.8046569393
366	0.8039522624
367	0.8033100109
368	0.8027305382
369	0.8022590084
370	0.801680028
371	0.8010232085
372	0.8005155139
373	0.800023468
374	0.7995280808
375	0.7989414936
376	0.7984739784
377	0.7978561475
378	0.7973637496
379	0.7967056311
380	0.7960923512
381	0.7956496087
382	0.7950730693
383	0.7942678504
384	0.7936655209
385	0.7930847385
386	0.7926215867
387	0.7920629118
388	0.7914923518
389	0.7909585499
390	0.7904998625
391	0.7899791188
392	0.7895160649
393	0.7890563498
394	0.7886530954
395	0.7881924302
396	0.7877708446
397	0.7873161571
398	0.7867524525
399	0.785977443
400	0.7852992658
401	0.7848708838
402	0.7844559004
403	0.7837724004
404	0.7833068756
405	0.7828781871
406	0.7824385085
407	0.7816753213
408	0.7810996844
409	0.7804849782
410	0.7800723845
411	0.7795537102
412	0.7787060779
413	0.7781403885
414	0.777761076
415	0.7773482439
416	0.7768909342
417	0.7765689823
418	0.7758777549
419	0.775463547
420	0.7750338483
421	0.7743404979
422	0.7739908905
423	0.7734959928
424	0.7731616293
425	0.7725589061
426	0.772158128
427	0.771787242
428	0.7713548283
429	0.7705976729
430	0.7701218341
431	0.7694005567
432	0.7689783772
433	0.7686210507
434	0.7682536334
435	0.7676950789
436	0.7670409313
437	0.7666325617
438	0.7662584647
439	0.7656689678
440	0.765186799
441	0.7648844158
442	0.7645219515
443	0.7641335566
444	0.7635639674
445	0.7630329309
446	0.7626266325
447	0.762057371
448	0.7613387141
449	0.7609137429
450	0.7603164986
451	0.7596981982
452	0.759371908
453	0.7588341301
454	0.7585635446
455	0.758004298
456	0.7574447005
457	0.7571095834
458	0.7566416931
459	0.7559672959
460	0.7555022721
461	0.7549828571
462	0.7542802107
463	0.753573295
464	0.7531580989
465	0.7527408788
466	0.7523474632
467	0.7516065918
468	0.7512576904
469	0.7506988025
470	0.7502057493
471	0.7496740238
472	0.7492702122
473	0.7488731592
474	0.7484427624
475	0.7480172738
476	0.7476093518
477	0.7472016603
478	0.7465747245
479	0.7461228441
480	0.7457025056
481	0.7453804152
482	0.7450760329
483	0.7445129468
484	0.7441937069
485	0.7438427376
486	0.7434315151
487	0.7431074125
488	0.7424913358
489	0.742144612
490	0.741765925
491	0.7413503694
492	0.7408332785
493	0.7402662073
494	0.739912211
495	0.7395653294
496	0.7391665094
497	0.7388707399
498	0.7386215137
499	0.7380421841
500	0.7377791255
501	0.7373620492
502	0.7370569978
503	0.736770253
504	0.7365110999
505	0.736139835
506	0.7356037626
507	0.7351027245
508	0.7346510054
509	0.7344518124
510	0.7339296689
511	0.7335347737
512	0.7332131765
513	0.7327420464
514	0.7321793289
515	0.7318257543
516	0.7314376609
517	0.7311705864
518	0.7308542326
519	0.7305065396
520	0.7302305046
521	0.7298994628
522	0.7294764868
523	0.7292508341
524	0.7290331606
525	0.7288222608
526	0.7281538553
527	0.7278070727
528	0.7275067469
529	0.7272440066
530	0.7268726503
531	0.7264226442
532	0.7260623822
533	0.7256524727
534	0.7253238813
535	0.7250443127
536	0.7247437697
537	0.7243663003
538	0.7239163713
539	0.7236706715
540	0.7233196115
541	0.7230137593
542	0.7224648448
543	0.7221407229
544	0.7216605669
545	0.7212708417
546	0.7206838161
547	0.72041203
548	0.7199437498
549	0.7196189456
550	0.7193400473
551	0.7189396418
552	0.7186937661
553	0.7181550632
554	0.7178605212
555	0.7175496419
556	0.7171255984
557	0.7167939309
558	0.7162723291
559	0.716015714
560	0.7156042745
561	0.7152300846
562	0.7149517851
563	0.7145144258
564	0.7142595583
565	0.7140595859
566	0.7135246346
567	0.7130913571
568	0.7126450158
569	0.7124458827
570	0.712079739
571	0.7115847297
572	0.7113779205
573	0.7111386371
574	0.7109236569
575	0.7107016078
576	0.7103553173
577	0.7098523749
578	0.7095200692
579	0.7092372461
580	0.7089242119
581	0.7086454007
582	0.7083216976
583	0.7079481687
584	0.7076472392
585	0.7072634558
586	0.7068006642
587	0.7065177481
588	0.7063006204
589	0.7059541707
590	0.7056458721
591	0.70522997
592	0.704980925
593	0.7045863404
594	0.7042585689
595	0.7039226505
596	0.7035514655
597	0.703327448
598	0.7028356548
599	0.7025429552
600	0.7021875926
601	0.7018313738
602	0.7015303899
603	0.7012123882
604	0.7007912341
605	0.7005649219
606	0.7002141306
607	0.7000070055
608	0.6997381912
609	0.6995281731
610	0.6993645469
611	0.6991794859
612	0.6988375081
613	0.6983788306
614	0.6980850562
615	0.6978483983
616	0.6976181938
617	0.6972441307
618	0.6968586286
619	0.6966306474
620	0.6964548753
621	0.6960964229
622	0.6956838091
623	0.6950856333
624	0.6946917803
625	0.6944353176
626	0.6940982383
627	0.6937717654
628	0.693585128
629	0.6933109553
630	0.6929708149
631	0.6927668857
632	0.6926252976
633	0.6921427
634	0.6918988756
635	0.6915276118
636	0.6912743251
637	0.6909187347
638	0.6907598337
639	0.6904583787
640	0.6901248768
641	0.6898371813
642	0.6895151896
643	0.6893214059
644	0.6889132063
645	0.6886654538
646	0.6883651681
647	0.6880405867
648	0.6876055639
649	0.6874620829
650	0.6872180519
651	0.6869989427
652	0.6868134033
653	0.6865712334
654	0.6863533629
655	0.6860847348
656	0.6858252525
657	0.6855602354
658	0.685363347
659	0.6851109171
660	0.6846005081
661	0.6844631958
662	0.6842078673
663	0.6839067052
664	0.6838129516
665	0.6836208764
666	0.6833582991
667	0.6830691286
668	0.6827579471
669	0.6820921647
670	0.6817384869
671	0.6813896497
672	0.6812399599
673	0.6810263232
674	0.6807352236
675	0.6804212609
676	0.6802410811
677	0.6800170004
678	0.6797892215
679	0.6795891206
680	0.6793325927
681	0.6790377693
682	0.6786747603
683	0.6783930057
684	0.6780755587
685	0.6777763881
686	0.6775853717
687	0.677246556
688	0.676887025
689	0.6766244044
690	0.6763496092
691	0.6758834045
692	0.675536751
693	0.6754086594
694	0.6748929092
695	0.6746982981
696	0.6744153151
697	0.674216727
698	0.6739452758
699	0.673762892
700	0.6735240777
701	0.6731838235
702	0.6729914055
703	0.6727442335
704	0.6724315167
705	0.6719664972
706	0.6717577352
707	0.6714002518
708	0.6710190259
709	0.6708623135
710	0.6706911995
711	0.6705019558
712	0.670250492
713	0.6700559578
714	0.6698562824
715	0.6696220181
716	0.6693971613
717	0.6692027418
718	0.6687745276
719	0.6683660084
720	0.6680594847
721	0.6678109801
722	0.6675865725
723	0.66736128
724	0.6670897582
725	0.6669633949
726	0.6666280657
727	0.6664421543
728	0.6661279131
729	0.6658984637
730	0.665602577
731	0.6653277543
732	0.6651722417
733	0.6650226004
734	0.6648407462
735	0.6645582446
736	0.664221088
737	0.663980195
738	0.6637880224
739	0.6634340173
740	0.6631706502
741	0.6629670201
742	0.6627681614
743	0.6626311373
744	0.6623265291
745	0.6622160021
746	0.661935921
747	0.661580957
748	0.6613081469
749	0.6611009661
750	0.6608963865
751	0.6606396257
752	0.660290828
753	0.6600575948
754	0.6597957424
755	0.6595728112
756	0.6593068148
757	0.6589923625
758	0.6587953162
759	0.6585824407
760	0.6583654254
761	0.6580496197
762	0.6578941717
763	0.6575826871
764	0.6573076745
765	0.6571409003
766	0.6570074698
767	0.6568487171
768	0.6566492192
769	0.6564694902
770	0.6561784529
771	0.6559459331
772	0.655667513
773	0.6554624886
774	0.6552205823
775	0.6548808779
776	0.6547562909
777	0.6544709384
778	0.6543441403
779	0.654155751
780	0.6538641318
781	0.6536300826
782	0.6534107789
783	0.6530988186
784	0.6528575708
785	0.6525907191
786	0.6523873818
787	0.6521706767
788	0.6519074006
789	0.6516647018
790	0.6514533393
791	0.6512443903
792	0.6510567445
793	0.6506831022
794	0.6505773227
795	0.6503456235
796	0.650185525
797	0.6499925023
798	0.6498471833
799	0.6494682954
800	0.6492361264
801	0.6491009387
802	0.6489183398
803	0.6486983452
804	0.6485049539
805	0.6483230963
806	0.6480394292
807	0.6478981186
808	0.6476854411
809	0.6475139396
810	0.6472040728
811	0.6470479652
812	0.646782659
813	0.646371842
814	0.6460743964
815	0.6458248164
816	0.6456481648
817	0.6454645053
818	0.6452592674
819	0.6450838222
820	0.6449105824
821	0.6447759207
822	0.6445754725
823	0.644336996
824	0.644122203
825	0.6438523949
826	0.6436559881
827	0.643539643
828	0.6433506549
829	0.6431502079
830	0.642966507
831	0.6426542828
832	0.642388189
833	0.6419997193
834	0.6418571793
835	0.6416660884
836	0.6415662543
837	0.641253638
838	0.641117983
839	0.6409129749
840	0.6405844508
841	0.6404674831
842	0.6401629933
843	0.6399998408
844	0.6397037363
845	0.6394662085
846	0.6393007359
847	0.6391302423
848	0.638950625
849	0.6387261687
850	0.6385792154
851	0.6384383953
852	0.6382641483
853	0.638109997
854	0.6379333528
855	0.6375432261
856	0.6372334255
857	0.6371074385
858	0.6369114762
859	0.6366564593
860	0.6364005669
861	0.6363067877
862	0.6361482625
863	0.6359760157
864	0.63564636
865	0.6354141393
866	0.6353999949
867	0.6352514341
868	0.6350181808
869	0.6346791193
870	0.6344787082
871	0.6342058685
872	0.6339948501
873	0.6337232583
874	0.6335001991
875	0.6334398929
876	0.6332892646
877	0.6331698176
878	0.6329384469
879	0.6326627992
880	0.6324924808
881	0.6322511139
882	0.6320966183
883	0.6318071719
884	0.6316078189
885	0.6314878747
886	0.631225306
887	0.6308936368
888	0.6306317953
889	0.6303179994
890	0.6301440366
891	0.6299325649
892	0.6297632854
893	0.6295089604
894	0.6293498447
895	0.6291830221
896	0.6290421383
897	0.6287703449
898	0.6286278204
899	0.6283940809
900	0.6281292503
901	0.6279130698
902	0.6277448707
903	0.6275852419
904	0.6274527678
905	0.6272857077
906	0.6269941267
907	0.6268271651
908	0.6266846183
909	0.6264914501
910	0.6263252239
911	0.6262010832
912	0.6258439534
913	0.625644792
914	0.6254253766
915	0.625196994
916	0.6250429423
917	0.6248890283
918	0.6247292199
919	0.6244707241
920	0.6243430876
921	0.6241755322
922	0.6240221658
923	0.6238171065
924	0.6236709746
925	0.6234566034
926	0.6232981061
927	0.6231374062
928	0.6229845818
929	0.6227975037
930	0.6226165157
931	0.6224555575
932	0.6220843886
933	0.6218211555
934	0.6217221254
935	0.6215605856
936	0.6214229794
937	0.6212523341
938	0.6210594739
939	0.6209106243
940	0.6207811973
941	0.6205575161
942	0.6204607912
943	0.6202642633
944	0.6199914489
945	0.6198532182
946	0.6196802954
947	0.6194509189
948	0.61925548
949	0.6191062321
950	0.6189865402
951	0.6188217858
952	0.6186757398
953	0.6185131079
954	0.6183921165
955	0.6181971643
956	0.618062348
957	0.61798501
958	0.617719811
959	0.6174687833
960	0.6171519996
961	0.6168417402
962	0.6165723418
963	0.6164204499
964	0.6162871252
965	0.616139184
966	0.6159040931
967	0.6158118158
968	0.6157106381
969	0.6154548989
970	0.615188893
971	0.6151193113
972	0.6147290948
973	0.6146197108
974	0.6143903204
975	0.6142502078
976	0.614031796
977	0.6138220045
978	0.6137174132
979	0.6134903653
980	0.613353901
981	0.6132090728
982	0.6130762885
983	0.6129191916
984	0.6127168035
985	0.6125678565
986	0.6123936466
987	0.6121566082
988	0.6121195919
989	0.6119814266
990	0.6118273429
991	0.6115351
992	0.6114672602
993	0.6112606485
994	0.6110598938
995	0.6108757988
996	0.6107530753
997	0.6106210336
998	0.6104210857
999	0.6102764758
1000	0.6100999037
1001	0.6099158547
1002	0.6097764622
1003	0.6096382805
1004	0.6094600419
1005	0.6092716
1006	0.6091190453
1007	0.608954236
1008	0.6087739144
1009	0.6085826753
1010	0.6084381089
1011	0.6083113255
1012	0.6081606086
1013	0.6079916496
1014	0.6078293199
1015	0.6076637957
1016	0.6074839191
1017	0.6073466741
1018	0.6072551998
1019	0.6070820356
1020	0.6069670094
1021	0.6068138878
1022	0.6065250581
1023	0.6064391288
1024	0.6062203053
1025	0.605986093
1026	0.6057237347
1027	0.6056051624
1028	0.6053638748
1029	0.6052482456
1030	0.6051035003
1031	0.6049360883
1032	0.6047537985
1033	0.6046658692
1034	0.6045384095
1035	0.6043333106
1036	0.6042179733
1037	0.6040008399
1038	0.6037094322
1039	0.6035317032
1040	0.6033759057
1041	0.6031730566
1042	0.6031165149
1043	0.6030138493
1044	0.6028964178
1045	0.6028369536
1046	0.6026578703
1047	0.6024585133
1048	0.6022441279
1049	0.6020303325
1050	0.6018855993
1051	0.60176291
1052	0.6016697671
1053	0.6014521524
1054	0.6012235387
1055	0.6011030464
1056	0.6009743999
1057	0.6007684881
1058	0.6006680883
1059	0.6004226063
1060	0.6002998556
1061	0.6001459541
1062	0.6000249229
1063	0.5999102291
1064	0.5996676384
1065	0.5994853205
1066	0.5993348066
1067	0.5991674449
1068	0.5990002251
1069	0.5989073597
1070	0.5987413082
1071	0.5986662808
1072	0.5985380581
1073	0.5983338821
1074	0.598176829
1075	0.5980341544
1076	0.5979430479
1077	0.5977303481
1078	0.5976446368
1079	0.5973911334
1080	0.5972365597
1081	0.5970397679
1082	0.5968138587
1083	0.5966875932
1084	0.5966163407
1085	0.5963544921
1086	0.5961660866
1087	0.5960173083
1088	0.5958786728
1089	0.5957727486
1090	0.5957258144
1091	0.5956669832
1092	0.5954418423
1093	0.5952134519
1094	0.5950792245
1095	0.594991017
1096	0.5948444452
1097	0.5946328354
1098	0.5944405023
1099	0.5942519487
1100	0.5940585247
1101	0.5939370477
1102	0.5938094937
1103	0.5937468301
1104	0.5936338874
1105	0.5935541235
1106	0.5933999668
1107	0.5933001196
1108	0.5932018085
1109	0.5930928999
1110	0.5929213436
1111	0.5927217465
1112	0.5926292201
1113	0.5924686537
1114	0.5923383992
1115	0.5921971646
1116	0.5921207567
1117	0.5920113371
1118	0.5918602517
1119	0.591667037
1120	0.5915483579
1121	0.5914426686
1122	0.591246765
1123	0.5909973634
1124	0.5908180441
1125	0.590562
1126	0.5904445895
1127	0.5901807415
1128	0.5899385678
1129	0.5897332311
1130	0.5896242136
1131	0.5893973709
1132	0.5893649114
1133	0.589208478
1134	0.5890720721
1135	0.5889869931
1136	0.588857555
1137	0.5887767047
1138	0.5886876461
1139	0.5885535594
1140	0.5885302784
1141	0.5884058121
1142	0.5883035136
1143	0.588163309
1144	0.5880758177
1145	0.5879452537
1146	0.5878318758
1147	0.5876954051
1148	0.5876380374
1149	0.5874613045
1150	0.5873213526
1151	0.5871372033
1152	0.5869599622
1153	0.5869459419
1154	0.5867700394
1155	0.5865766983
1156	0.5864271775
1157	0.5861767988
1158	0.5861014786
1159	0.5859756205
1160	0.5859011807
1161	0.585686426
1162	0.5855362056
1163	0.5854260485
1164	0.5853182145
1165	0.585197676
1166	0.585058534
1167	0.5849369185
1168	0.5847144622
1169	0.5846039353
1170	0.5844237694
1171	0.5842623207
1172	0.5841082186
1173	0.5840011495
1174	0.583881868
1175	0.5838183135
1176	0.5837444083
1177	0.5836700785
1178	0.583537524
1179	0.5834878084
1180	0.5833161631
1181	0.5831965765
1182	0.5830672166
1183	0.5827878276
1184	0.5826391276
1185	0.5824984829
1186	0.5824061473
1187	0.5821749668
1188	0.582090632
1189	0.5819742926
1190	0.5818761284
1191	0.5817555606
1192	0.5815769314
1193	0.5814645444
1194	0.581265875
1195	0.5810650447
1196	0.5808780925
1197	0.5806769522
1198	0.5805866952
1199	0.5805120268
1200	0.5803758772
1201	0.5802581125
1202	0.5801326484
1203	0.5800136158
1204	0.5799264909
1205	0.5797663791
1206	0.579602773
1207	0.5793922806
1208	0.5792091332
1209	0.5791128672
1210	0.5789465991
1211	0.5788254849
1212	0.5786947157
1213	0.5785323844
1214	0.5784026596
1215	0.5782143082
1216	0.5780899351
1217	0.5780194697
1218	0.5778907719
1219	0.577772474
1220	0.5775446438
1221	0.5774148382
1222	0.5772535263
1223	0.5772168968
1224	0.5771058504
1225	0.5769757794
1226	0.576877791
1227	0.5766674748
1228	0.5764625164
1229	0.5763415125
1230	0.5763365698
1231	0.5761918061
1232	0.5761284482
1233	0.5760351833
1234	0.5759390624
1235	0.5757622354
1236	0.5756577078
1237	0.5755043581
1238	0.5754527885
1239	0.575349929
1240	0.5752317671
1241	0.5751490192
1242	0.574962091
1243	0.5748603436
1244	0.5747045368
1245	0.5745833087
1246	0.5744774223
1247	0.5744212781
1248	0.5743455097
1249	0.5741749843
1250	0.5738542659
1251	0.5737055996
1252	0.5734721903
1253	0.573354685
1254	0.5732389719
1255	0.5730703662
1256	0.5728787607
1257	0.5726819525
1258	0.5725123329
1259	0.5724250814
1260	0.5723169299
1261	0.5722009933
1262	0.5720543562
1263	0.5719363615
1264	0.5718571668
1265	0.5717439636
1266	0.5716497827
1267	0.5714984292
1268	0.5714533362
1269	0.5713836367
1270	0.5712956582
1271	0.571204073
1272	0.5710510576
1273	0.570960806
1274	0.5707701709
1275	0.5706621097
1276	0.5704141676
1277	0.5703278353
1278	0.5702213874
1279	0.5701165125
1280	0.5700394335
1281	0.5698578437
1282	0.5696928054
1283	0.5696255357
1284	0.5695880804
1285	0.5694825107
1286	0.5692871062
1287	0.5690908986
1288	0.5689434531
1289	0.5687568893
1290	0.5686315727
1291	0.5684692875
1292	0.5682319386
1293	0.5681032983
1294	0.5679894562
1295	0.5679065757
1296	0.5677755164
1297	0.5676794352
1298	0.5676237538
1299	0.5675409147
1300	0.5674966009
1301	0.5674055146
1302	0.5673196996
1303	0.5672065578
1304	0.5671279788
1305	0.5669979519
1306	0.5668771553
1307	0.5667182551
1308	0.5666279496
1309	0.5665283078
1310	0.5664541179
1311	0.5662950388
1312	0.5661099613
1313	0.5659381401
1314	0.5657687541
1315	0.5656838288
1316	0.5655902081
1317	0.565482071
1318	0.565223321
1319	0.565104361
1320	0.5650313356
1321	0.5649461353
1322	0.5648428951
1323	0.5647275637
1324	0.5646453825
1325	0.5646057247
1326	0.5644902677
1327	0.5644043401
1328	0.5642499868
1329	0.5641330203
1330	0.5640143578
1331	0.5639732727
1332	0.5638663903
1333	0.5636538542
1334	0.5634454725
1335	0.5633698359
1336	0.5632454216
1337	0.5631146552
1338	0.5629848533
1339	0.5627258335
1340	0.5625488866
1341	0.5624198008
1342	0.5623478325
1343	0.5623418316
1344	0.5621850594
1345	0.5621530996
1346	0.5620098382
1347	0.5618814853
1348	0.5617694991
1349	0.5616770699
1350	0.5615742581
1351	0.5613745172
1352	0.5612347857
1353	0.5611103057
1354	0.5610160442
1355	0.5608736968
1356	0.5607465522
1357	0.5605654697
1358	0.5604838548
1359	0.5603899899
1360	0.5603216108
1361	0.5601553072
1362	0.560054846
1363	0.5598577958
1364	0.5597168442
1365	0.5595881206
1366	0.5594662843
1367	0.5593385794
1368	0.5591475275
1369	0.5589581323
1370	0.5587960875
1371	0.5587383249
1372	0.5586543102
1373	0.558517887
1374	0.5584343258
1375	0.558393252
1376	0.5582236388
1377	0.5581460952
1378	0.5580397792
1379	0.557937244
1380	0.5578293967
1381	0.5577494597
1382	0.557663014
1383	0.5575689683
1384	0.5574198345
1385	0.5572887585
1386	0.5572142939
1387	0.5571144567
1388	0.5570399527
1389	0.556933255
1390	0.5568254024
1391	0.5567512881
1392	0.556651791
1393	0.5565947753
1394	0.556473761
1395	0.5563381478
1396	0.556186708
1397	0.5560808122
1398	0.5559521954
1399	0.5558668898
1400	0.5556873111
1401	0.5556009825
1402	0.5555181849
1403	0.5554131244
1404	0.5553053542
1405	0.5552668696
1406	0.5552093985
1407	0.555103442
1408	0.5550044126
1409	0.5549103521
1410	0.5548229979
1411	0.5547275383
1412	0.5546301975
1413	0.5545903061
1414	0.5545015038
1415	0.5543889722
1416	0.554206894
1417	0.5541599329
1418	0.554026093
1419	0.5539835058
1420	0.5538863187
1421	0.5537897462
1422	0.5536616216
1423	0.5535392965
1424	0.5533536352
1425	0.5532020532
1426	0.553070252
1427	0.5529551466
1428	0.5528280869
1429	0.5526991952
1430	0.552512576
1431	0.5524571624
1432	0.5523937922
1433	0.5523080021
1434	0.5520743189
1435	0.5519218258
1436	0.5518440135
1437	0.5517792407
1438	0.551657091
1439	0.5516077112
1440	0.5514852544
1441	0.5513969242
1442	0.551303707
1443	0.5511928884
1444	0.5510020721
1445	0.5509665923
1446	0.5508654012
1447	0.550783101
1448	0.5507368558
1449	0.5506594153
1450	0.5505410034
1451	0.5505203213
1452	0.5504137501
1453	0.5503399357
1454	0.5502369768
1455	0.550146125
1456	0.550020266
1457	0.5498928105
1458	0.5498095411
1459	0.5496930343
1460	0.5495538506
1461	0.5494341888
1462	0.5493431167
1463	0.5492098648
1464	0.5490328102
1465	0.5489457252
1466	0.5488745299
1467	0.5487247606
1468	0.5485833292
1469	0.5484758217
1470	0.5483209684
1471	0.5481884499
1472	0.5480988904
1473	0.5480185447
1474	0.5479454596
1475	0.5478477506
1476	0.5477556583
1477	0.5476472553
1478	0.5475516988
1479	0.5474442527
1480	0.547349892
1481	0.5472751681
1482	0.5471960819
1483	0.5470994594
1484	0.5470098363
1485	0.5469133562
1486	0.5468265321
1487	0.5467773164
1488	0.5467018271
1489	0.5465692329
1490	0.5464510733
1491	0.5463029674
1492	0.5462091131
1493	0.5461561158
1494	0.5460492628
1495	0.5458902168
1496	0.5457774031
1497	0.5456447135
1498	0.5455788745
1499	0.5454488833
1500	0.5453646456
1501	0.5452140907
1502	0.5451399951
1503	0.5449940337
1504	0.5449084731
1505	0.5448435948
1506	0.5448298576
1507	0.5447031171
1508	0.5446209606
1509	0.544535617
1510	0.5444456846
1511	0.5442966503
1512	0.5441313992
1513	0.5440452376
1514	0.5439284732
1515	0.5438585073
1516	0.5437629024
1517	0.5436930562
1518	0.5436139656
1519	0.5434911169
1520	0.5433445343
1521	0.5431276562
1522	0.543073108
1523	0.5429989277
1524	0.5429140684
1525	0.5428400724
1526	0.5427289427
1527	0.5426081318
