iter	Passed	Remaining
399	34877	662670
400	34957	662455
401	35038	662252
402	35118	662025
403	35196	661762
404	35269	661413
405	35343	661088
406	35417	660740
407	35498	660558
408	35575	660273
409	35647	659905
410	35721	659578
411	35797	659305
412	35875	659056
413	35961	658942
414	36049	658879
415	36125	658601
416	36201	658319
417	36281	658094
418	36353	657751
419	36425	657397
420	36499	657081
421	36580	656888
422	36656	656616
423	36734	656367
424	36812	656120
425	36891	655900
426	36968	655644
427	37046	655411
428	37123	655153
429	37200	654898
430	37280	654707
431	37354	654396
432	37427	654077
433	37510	653923
434	37581	653564
435	37656	653293
436	37732	653030
437	37811	652801
438	37884	652491
439	37963	652276
440	38042	652073
441	38114	651745
442	38209	651797
443	38292	651658
444	38367	651381
445	38447	651194
446	38522	650923
447	38601	650711
448	38681	650521
449	38760	650318
450	38838	650085
451	38920	649935
452	38998	649723
453	39072	649435
454	39142	649078
455	39220	648865
456	39295	648589
457	39373	648365
458	39454	648212
459	39536	648062
460	39614	647838
461	39694	647653
462	39780	647564
463	39866	647481
464	39952	647398
465	40040	647357
466	40124	647228
467	40214	647220
468	40305	647205
469	40398	647232
470	40487	647192
471	40563	646946
472	40650	646879
473	40734	646759
474	40816	646617
475	40903	646547
476	40985	646400
477	41059	646125
478	41141	645981
479	41221	645811
480	41302	645637
481	41381	645447
482	41458	645225
483	41535	645001
484	41610	644746
485	41685	644488
486	41762	644278
487	41842	644099
488	41917	643855
489	41992	643605
490	42067	643343
491	42143	643118
492	42220	642892
493	42296	642672
494	42378	642519
495	42449	642224
496	42539	642198
497	42616	641981
498	42698	641852
499	42780	641708
500	42895	642064
501	42976	641906
502	43052	641680
503	43126	641419
504	43203	641204
505	43277	640957
506	43353	640731
507	43429	640499
508	43506	640296
509	43588	640149
510	43665	639940
511	43743	639750
512	43822	639570
513	43903	639426
514	43983	639257
515	44055	638970
516	44131	638755
517	44209	638559
518	44283	638314
519	44360	638111
520	44435	637872
521	44510	637638
522	44587	637439
523	44663	637221
524	44758	637269
525	44836	637085
526	44910	636836
527	44990	636687
528	45064	636444
529	45150	636369
530	45229	636191
531	45309	636032
532	45386	635839
533	45462	635628
534	45542	635464
535	45617	635244
536	45691	635000
537	45767	634794
538	45844	634595
539	45922	634409
540	45999	634208
541	46077	634038
542	46151	633792
543	46229	633614
544	46310	633476
545	46389	633309
546	46459	633020
547	46538	632851
548	46613	632630
549	46686	632389
550	46766	632239
551	46847	632096
552	46951	632277
553	47034	632163
554	47124	632145
555	47212	632104
556	47302	632081
557	47382	631941
558	47468	631865
559	47546	631686
560	47631	631607
561	47717	631529
562	47794	631345
563	47874	631191
564	47956	631070
565	48032	630870
566	48125	630896
567	48232	631099
568	48325	631119
569	48416	631115
570	48524	631325
571	48618	631362
572	48707	631322
573	48796	631288
574	48886	631271
575	48970	631177
576	49051	631032
577	49151	631140
578	49226	630935
579	49308	630803
580	49377	630513
581	49472	630559
582	49611	631164
583	49709	631241
584	49832	631637
585	49931	631725
586	50023	631729
587	50132	631945
588	50234	632070
589	50347	632330
590	50458	632564
591	50541	632446
592	50623	632326
593	50718	632354
594	50804	632286
595	50895	632269
596	50995	632363
597	51085	632336
598	51181	632380
599	51305	632773
600	51417	633008
601	51505	632952
602	51594	632907
603	51687	632920
604	51774	632842
605	51862	632791
606	51944	632666
607	52035	632640
608	52117	632518
609	52202	632419
610	52283	632280
611	52365	632147
612	52451	632075
613	52536	631981
614	52622	631896
615	52709	631824
616	52806	631875
617	52892	631802
618	52978	631718
619	53068	631688
620	53147	631516
621	53230	631401
622	53319	631357
623	53408	631314
624	53496	631252
625	53592	631301
626	53676	631186
627	53755	631023
628	53834	630861
629	53917	630754
630	53990	630517
631	54069	630360
632	54147	630177
633	54222	629968
634	54297	629765
635	54374	629581
636	54453	629419
637	54532	629262
638	54608	629071
639	54683	628859
640	54761	628689
641	54849	628632
642	54934	628541
643	55013	628382
644	55092	628228
645	55171	628065
646	55246	627859
647	55322	627676
648	55402	627524
649	55474	627291
650	55550	627098
651	55628	626934
652	55719	626908
653	55799	626764
654	55883	626662
655	55961	626501
656	56040	626344
657	56117	626156
658	56193	625971
659	56271	625807
660	56344	625581
661	56423	625433
662	56496	625211
663	56572	625021
664	56652	624878
665	56730	624712
666	56801	624480
667	56881	624338
668	56963	624216
669	57047	624121
670	57117	623865
671	57196	623710
672	57276	623576
673	57352	623394
674	57453	623475
675	57551	623533
676	57661	623713
677	57815	624369
678	57948	624807
679	58046	624850
680	58145	624909
681	58282	625378
682	58389	625526
683	58497	625681
684	58613	625921
685	58730	626171
686	58844	626387
687	58943	626448
688	59049	626578
689	59161	626773
690	59270	626924
691	59368	626967
692	59461	626964
693	59549	626896
694	59675	627235
695	59766	627205
696	59851	627109
697	59942	627074
698	60028	626988
699	60136	627138
700	60234	627176
701	60314	627029
702	60398	626920
703	60479	626786
704	60563	626677
705	60658	626688
706	60741	626569
707	60828	626498
708	60919	626468
709	61000	626328
710	61082	626199
711	61161	626048
712	61240	625890
713	61322	625764
714	61396	625553
715	61471	625357
716	61544	625143
717	61616	624917
718	61695	624766
719	61772	624583
720	61850	624422
721	61932	624298
722	62012	624153
723	62089	623986
724	62166	623803
725	62246	623664
726	62339	623656
