SamplingOperations_code,P(High),P(Good),P(Moderate),P(Bad),P(Poor),y_hat,confidence,entropy,n_votes
S02001700_20160823,1.18341422509027e-06,0.9975564399245366,0.00244198973141336,1.2104489934551274e-08,3.7482533522664563e-07,Good,0.9893435366857071,0.017150916070486168,9
S02001700_20210811,1.1053328733114946e-10,0.9999999994810613,3.722650535671632e-10,1.1305838949423627e-12,3.500944605802836e-11,Good,0.999999992538165,1.2009360167183663e-08,10
S02001715_20160825,1.9362054436904376e-09,0.9999999859146482,1.1790158624189699e-08,1.980437517775021e-11,3.391833775449913e-10,Good,0.9999998284770835,2.760554847181726e-07,9
S02001715_20200703,0.9999999983655963,1.0311873537016051e-09,5.625772878874151e-10,2.241943124873826e-12,3.8397062999129905e-11,High,0.9999999776721002,3.5935368341568017e-08,10
S02001717_20160825,1.9362054436904376e-09,0.9999999859146482,1.1790158624189699e-08,1.980437517775021e-11,3.391833775449913e-10,Good,0.9999998284770835,2.760554847181726e-07,9
S02001725_20160829,1.9362054436904376e-09,0.9999999859146482,1.1790158624189699e-08,1.980437517775021e-11,3.391833775449913e-10,Good,0.9999998284770835,2.760554847181726e-07,9
S02001750_20160722,4.558272796418135e-09,3.614168387278951e-08,0.9999999578096679,4.6624052688713754e-11,1.443751556088993e-09,Moderate,0.9999995156361707,7.795535102670386e-07,9
S02001750_20180716,2.6022077956164573e-10,2.0632414013128163e-09,0.999999997591456,2.6616545079342197e-12,8.242028772697306e-11,Moderate,0.9999999680640714,5.1398894181083516e-08,10
S02001750_20210811,8.76346660049261e-08,6.948387111750642e-07,2.2492785838501682e-07,3.725159728377538e-08,0.9999989553471671,Poor,0.9999898091510497,1.64015386603635e-05,10
S02001895_20160721,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02001915_20180717,1.0136776998392938e-06,8.037258982234793e-06,0.0005274510207506162,2.4598606182683782e-08,0.9994634734439611,Poor,0.9971257012548904,0.004626005372041154,10
S02002000_20120801,1.1053328729962978e-10,0.9999999991959012,6.730716488596575e-10,1.1305838946199652e-12,1.936315892490251e-11,Good,0.9999999887776905,1.806161041319851e-08,10
S02003100_20080811,1.3652240380198964e-06,0.1161764813444997,0.8838219003081633,1.3964122009230245e-08,2.391591769510771e-07,Moderate,0.77677872346932,0.3592607853104128,10
S02003100_20160721,3.1170892647017055e-05,0.0002471481191223133,0.02932516829305193,7.564145020732423e-07,0.9703957562806766,Poor,0.916091190586728,0.13504601905692723,9
S02003200_20080808,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02003200_20160721,8.130652593552563e-08,6.446640840507885e-07,2.0868571291611434e-07,3.206592730554047e-08,0.9999990332777497,Poor,0.9999905265999801,1.5246849151613714e-05,10
S02003350_20160722,1.7600563790510514e-05,0.00013955154526937297,0.009158172601175745,4.271074892390476e-07,0.9906842481822752,Poor,0.9666403527906278,0.05369028096419006,9
S02003397_20170703,1.1053328733114946e-10,0.9999999994810613,3.722650535671632e-10,1.1305838949423627e-12,3.500944605802836e-11,Good,0.999999992538165,1.2009360167183663e-08,10
S02003400_20110722,4.6441106077167876e-09,6.571605630928003e-07,0.9999993366768852,4.7502040210613954e-11,1.4709391508575826e-09,Moderate,0.9999937006708977,1.0138379080188562e-05,10
S02003400_20160722,0.00041120505353011,0.0032603671862853224,0.010670353473216475,0.004721250191720349,0.9809368240952477,Poor,0.9288653567107488,0.11448679179719698,9
S02003400_20200708,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02003610_20170807,2.6022077956164573e-10,2.0632414013128163e-09,0.999999997591456,2.6616545079342197e-12,8.242028772697306e-11,Moderate,0.9999999680640714,5.1398894181083516e-08,10
S02003617_20170818,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02003620_20180717,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02003800_20110722,1.1053328733114946e-10,0.9999999994810613,3.722650535671632e-10,1.1305838949423627e-12,3.500944605802836e-11,Good,0.999999992538165,1.2009360167183663e-08,10
S02003800_20160721,2.5211070793497935e-09,1.9989381755061074e-08,0.9999999770220783,2.5787010683928267e-11,4.416461161768991e-10,Moderate,0.9999997282235747,4.374072825722085e-07,9
S02003800_20210826,6.682077333851506e-08,0.00024603960491791646,0.9997538811852108,6.834727529435294e-10,1.1705625384425612e-08,Moderate,0.9985758914764672,0.0022920142491943073,10
S02004000_20110723,1.1053328733114946e-10,0.9999999994810613,3.722650535671632e-10,1.1305838949423627e-12,3.500944605802836e-11,Good,0.999999992538165,1.2009360167183663e-08,10
S02004000_20160720,8.418414572836053e-06,0.6646515728142287,0.33533844793077283,8.610730909035733e-08,1.4747331166191213e-06,Good,0.6035756081705017,0.6380204456240255,9
S02004000_20200707,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02004300_20160803,0.999999991600237,5.802339856709219e-09,2.2973682803217845e-09,1.6553203165334115e-11,2.835015651043774e-10,High,0.9999998938867818,1.7078263642904856e-07,9
S02004300_20190703,0.999999999520478,3.3124155137742634e-10,1.3115119969733518e-10,9.449823402555234e-13,1.6184418796930275e-11,High,0.9999999930882782,1.1123987074368235e-08,10
S02005700_20160720,5.981253048855845e-09,4.7424225470834815e-08,0.9999999440474852,6.117893108844196e-11,2.4858573264978176e-09,Moderate,0.9999993664471568,1.0196639654452685e-06,9
S02005700_20170703,0.6037940469032522,0.39618695373137414,1.7318099245058324e-05,5.259576183651612e-08,1.6286703668198722e-06,High,0.582675942033975,0.6716571606613667,10
S02005700_20190717,0.9310965763947167,0.06890040412820059,2.4542151162860823e-06,1.7683329999501534e-08,5.475786365906305e-07,High,0.8441517890057776,0.25082801935913057,10
S02006450_20200710,1.972667557099774e-09,0.9999998788125846,1.1856976320418535e-07,2.0177325980096722e-11,6.248072422183784e-10,Good,0.9999987167018127,2.0653887555849793e-06,10
S02007000_20110722,6.498675153646733e-07,0.9869609939369867,0.013038143714425434,6.647135577505366e-09,2.0583393720900247e-07,Good,0.9567860888262814,0.06955010698754241,10
S02007000_20160719,1.0814369003416676e-08,8.574508882230712e-08,0.9999998952036021,1.106142025125607e-10,8.126325910138264e-09,Moderate,0.999998849097282,1.852306467842558e-06,9
S02007000_20210809,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02007300_20160719,1.93620545336205e-09,0.9999999909097855,6.5209462616763495e-09,1.9804375276675782e-11,6.132585216040738e-10,Good,0.999999885462825,1.8434047178779475e-07,9
S02009000_20100721,5.754654027320362e-10,2.854005080883766e-10,0.9999999991124495,1.4721181034391315e-12,2.5212509154572385e-11,Moderate,0.9999999875368105,2.005872973981848e-08,10
S02009000_20160722,6.164648758871914e-06,0.0018732326807383453,0.9981203168125633,1.5770002846730198e-08,2.700879367028694e-07,Moderate,0.9914750932078181,0.013720308191304455,9
S02010000_20080808,2.766998933237891e-09,2.1939011811669595e-08,3.927961976538803e-09,6.714591539047966e-11,0.9999999712988813,Poor,0.9999996596825578,5.477197937062932e-07,10
S02010000_20100720,0.00016772696140175596,0.001329875390671937,0.000238100968855648,0.548236061992038,0.4500282346870326,Bad,0.5643873459083174,0.7010915206311955,10
S02010000_20160719,2.7554585012699874e-06,0.013385968871272134,0.9866103747438616,2.818406183274679e-08,8.727423031972183e-07,Moderate,0.9558302035759647,0.0710885449493385,9
S02010000_20210805,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02011000_20090722,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02011000_20120801,2.9208596730045344e-07,2.3158944550545862e-06,0.9999536134940338,7.08796068242518e-09,4.377143758309875e-05,Moderate,0.9996767337772794,0.0005202769146558466,10
S02011000_20160719,4.558272796418135e-09,3.614168387278951e-08,0.9999999578096679,4.6624052688713754e-11,1.443751556088993e-09,Moderate,0.9999995156361707,7.795535102670386e-07,9
S02011000_20190718,1.3215639424119648e-05,0.00010478430835000255,1.8760588784486525e-05,0.9983289606256773,0.001534278837763963,Bad,0.9919697711464152,0.01292415476248162,10
S02011000_20200708,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02013000_20090723,6.898718717178118e-09,1.450118873041219e-06,0.999998540726799,7.056318024824555e-11,2.1850460312012717e-09,Moderate,0.999986871604448,2.1129337530770397e-05,10
S02013000_20120731,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02013000_20160721,1.0814369003416676e-08,8.574508882230712e-08,0.9999998952036021,1.106142025125607e-10,8.126325910138264e-09,Moderate,0.999998849097282,1.852306467842558e-06,9
S02016050_20160722,0.9999999713702427,1.8063251253064177e-08,9.854634915662834e-09,3.9271992440856154e-11,6.725992069659511e-10,High,0.9999996598153867,5.475060137718709e-07,9
S02016050_20170704,7.448429890571371e-10,0.9999999987424883,4.781297567026639e-10,1.905408810338694e-12,3.263334440466224e-11,Good,0.9999999825944874,2.8013091768953692e-08,10
S02017000_20070808,4.051308394775051e-08,0.9999499337541932,5.001248654075946e-05,4.143859406673665e-10,1.2831796297380565e-08,Good,0.9996605757446999,0.0005462822648797189,10
S02018000_20130723,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02018000_20160721,2.4665324841643825e-06,1.9556670099842345e-05,0.9997996989286245,5.985458812438665e-08,0.0001782180142033997,Moderate,0.9987675008814746,0.001983630808396323,9
S02018500_20100722,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02018500_20110722,2.0204823808781237e-09,0.9999997727070257,2.2489787847789238e-07,2.066639738119733e-11,3.539469638666899e-10,Good,0.999997689500813,3.718604988085119e-06,10
S02018500_20120731,1.972667368650138e-09,0.9999997832822393,2.1437934519741063e-07,2.017732405254957e-11,3.4557075699376044e-10,Good,0.9999977904154546,3.556189138219816e-06,10
S02018500_20160719,5.981253048855845e-09,4.7424225470834815e-08,0.9999999440474852,6.117893108844196e-11,2.4858573264978176e-09,Moderate,0.9999993664471568,1.0196639654452685e-06,9
S02018780_20160728,0.9999999923370214,3.209180422630804e-09,4.153743262326682e-09,1.6553203177530257e-11,2.835015653132569e-10,High,0.9999999023054925,1.5723324414439847e-07,9
S02018780_20200730,0.9999999212368842,7.366471453301675e-08,4.754919231353996e-09,1.8948967030104904e-11,3.245330681010556e-10,High,0.9999991380248443,1.3872954950954713e-06,10
S02019000_20160721,1.1810838663322899e-06,0.9955920690921847,0.004406530841689695,1.2080653983003782e-08,2.069016055356841e-07,Good,0.9824027433850888,0.02832169195086983,9
S02019200_20190718,2.448831812776352e-06,1.941632482034415e-05,0.9926247981161656,2.504774693484784e-08,0.007353311679454349,Moderate,0.9728386027600788,0.0437145824726121,10
S02019500_20080807,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02019500_20160720,1.9362054436904376e-09,0.9999999859146482,1.1790158624189699e-08,1.980437517775021e-11,3.391833775449913e-10,Good,0.9999998284770835,2.760554847181726e-07,9
S02019500_20200730,1.1053328729962978e-10,0.9999999991959012,6.730716488596575e-10,1.1305838946199652e-12,1.936315892490251e-11,Good,0.9999999887776905,1.806161041319851e-08,10
S02019950_20100722,1.05367842484021e-05,8.35441717399583e-05,0.16110430763116076,1.0777494149826709e-07,0.8388015036379094,Poor,0.7250709969578103,0.44248116072381016,10
S02019950_20150716,1.4392390867383985e-10,1.1411454823663857e-09,0.999999998688246,1.4721181028146538e-12,2.521250914387715e-11,Moderate,0.9999999821513479,2.8726297417190392e-08,10
S02020000_20080807,1.8225796931358282e-08,1.583362688220445e-07,0.999999821947559,4.662404635427136e-11,1.4437513599378586e-09,Moderate,0.9999981281305574,3.0126576480025983e-06,10
S02020000_20100722,2.499125176565767e-07,1.981509140061652e-06,0.9999217403643227,2.5562169951621415e-09,7.602565780259095e-05,Moderate,0.9994847967710739,0.0008291876092420996,10
S02020000_20160720,5.981253048855845e-09,4.7424225470834815e-08,0.9999999440474852,6.117893108844196e-11,2.4858573264978176e-09,Moderate,0.9999993664471568,1.0196639654452685e-06,9
S02020000_20180517,4.2131589960170784e-05,2.0895047945745934e-05,0.16110931108630422,1.0777828869048872e-07,0.8388275544975011,Poor,0.7252405973682139,0.4422081993933423,10
S02020300_20210526,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02020750_20150715,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02020750_20180726,1.615531260400857e-07,1.2809242164246494e-06,0.9999851634210778,3.920360214762126e-09,1.3390181219444104e-05,Moderate,0.9998850099438457,0.00018506935592764126,10
S02021000_20080806,1.4464792492666143e-05,0.00011468860704568577,0.12232134395089364,3.51012687857043e-07,0.8775491516368802,Poor,0.7683387841462344,0.3728443436356301,10
S02021000_20160719,1.5331744822109603e-06,0.007448134633000515,0.992550047929882,1.5681994262336826e-08,2.685806410351407e-07,Moderate,0.9726977278728558,0.04394131185701872,9
S02021700_20160719,1.9362054436904376e-09,0.9999999859146482,1.1790158624189699e-08,1.980437517775021e-11,3.391833775449913e-10,Good,0.9999998284770835,2.760554847181726e-07,9
S02022000_20160720,7.085779632472789e-07,0.9984176213796809,0.001581538666415636,7.247652294628508e-09,1.2412828794142582e-07,Good,0.9926724872883743,0.011793176761933215,9
S02022700_20160826,8.418414572836053e-06,0.6646515728142287,0.33533844793077283,8.610730909035733e-08,1.4747331166191213e-06,Good,0.6035756081705017,0.6380204456240255,9
S02022730_20160825,1.0814369003416676e-08,8.574508882230712e-08,0.9999998952036021,1.106142025125607e-10,8.126325910138264e-09,Moderate,0.999998849097282,1.852306467842558e-06,9
S02022760_20100722,3.3262389752220653e-09,6.095120377430677e-07,0.9999993865450123,3.4022259781790583e-11,5.826886675761198e-10,Moderate,0.9999941507000915,9.414085034007508e-06,10
S02022800_20170705,6.490809902971101e-05,0.000514644055037451,0.992425592791479,2.8110616181091384e-05,0.006966744438272498,Moderate,0.9708195670497011,0.04696409509145229,9
S02023000_20140924,1.4392390867383985e-10,1.1411454823663857e-09,0.999999998688246,1.4721181028146538e-12,2.521250914387715e-11,Moderate,0.9999999821513479,2.8726297417190392e-08,10
S02023000_20160825,2.5211070793497935e-09,1.9989381755061074e-08,0.9999999770220783,2.5787010683928267e-11,4.416461161768991e-10,Moderate,0.9999997282235747,4.374072825722085e-07,9
S02023750_20200702,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02024000_20090803,1.1662941574400102e-09,9.247326042882057e-09,1.6556418034187429e-09,1.1929378226277168e-11,0.9999999879188085,Poor,0.9999998503126786,2.4091245004270094e-07,10
S02024000_20160720,1.0080395427570028e-08,4.999344813957266e-09,0.9999999844528267,2.578701087554506e-11,4.4164611945866034e-10,Moderate,0.999999809341217,3.068534736709338e-07,9
S02024000_20190829,2.6022077956164573e-10,2.0632414013128163e-09,0.999999997591456,2.6616545079342197e-12,8.242028772697306e-11,Moderate,0.9999999680640714,5.1398894181083516e-08,10
S02025100_20080806,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02025100_20200520,5.002856065034038e-09,3.966670062081598e-08,1.2840600093727114e-08,1.214027754106986e-10,0.9999999423684405,Poor,0.9999993380445493,1.0653761986046041e-06,10
S02025125_20180726,1.1053328729962978e-10,0.9999999991959012,6.730716488596575e-10,1.1305838946199652e-12,1.936315892490251e-11,Good,0.9999999887776905,1.806161041319851e-08,10
S02025150_20090803,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02025500_20090804,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02025500_20160825,5.981253048855845e-09,4.7424225470834815e-08,0.9999999440474852,6.117893108844196e-11,2.4858573264978176e-09,Moderate,0.9999993664471568,1.0196639654452685e-06,9
S02025500_20170706,1.4392390867383985e-10,1.1411454823663857e-09,0.999999998688246,1.4721181028146538e-12,2.521250914387715e-11,Moderate,0.9999999821513479,2.8726297417190392e-08,10
S02025700_20160825,0.9999999923370214,3.209180422630804e-09,4.153743262326682e-09,1.6553203177530257e-11,2.835015653132569e-10,High,0.9999999023054925,1.5723324414439847e-07,9
S02026250_20170706,1.1053328729962978e-10,0.9999999991959012,6.730716488596575e-10,1.1305838946199652e-12,1.936315892490251e-11,Good,0.9999999887776905,1.806161041319851e-08,10
S02026250_20200701,0.999999999562539,1.832043498580376e-10,2.371271582256285e-10,9.449823402952705e-13,1.6184418797611006e-11,High,0.9999999936437083,1.0230056813628291e-08,10
S02026500_20160823,1.9362054436904376e-09,0.9999999859146482,1.1790158624189699e-08,1.980437517775021e-11,3.391833775449913e-10,Good,0.9999998284770835,2.760554847181726e-07,9
S02026500_20200703,1.1053328729962978e-10,0.9999999991959012,6.730716488596575e-10,1.1305838946199652e-12,1.936315892490251e-11,Good,0.9999999887776905,1.806161041319851e-08,10
S02027000_20160831,8.418414572836053e-06,0.6646515728142287,0.33533844793077283,8.610730909035733e-08,1.4747331166191213e-06,Good,0.6035756081705017,0.6380204456240255,9
S02028000_20130821,0.9998612548570833,0.00013852406937668577,2.0617969680738508e-07,8.21652711010958e-10,1.4072190573464782e-08,High,0.9991469732426442,0.0013728936036091477,10
S02028000_20160824,1.3047373099447537e-08,0.9999999779722413,8.375372282881411e-09,3.337693986612304e-11,5.716364739760371e-10,Good,0.9999997342956994,4.27634574771468e-07,9
S02028500_20160823,5.8264953470994815e-08,1.0676680414022277e-05,0.9999892542518509,5.95960001049469e-10,1.0206821685784618e-08,Moderate,0.9999166556852064,0.0001341375000147196,9
S02028500_20180803,3.414552881848281e-10,2.7073344736992483e-09,0.9999999968058062,3.492557391404726e-12,1.419115899080791e-10,Moderate,0.9999999581495702,6.735566842053779e-08,10
S02029000_20120718,1.1053328729962978e-10,0.9999999991959012,6.730716488596575e-10,1.1305838946199652e-12,1.936315892490251e-11,Good,0.9999999887776905,1.806161041319851e-08,10
S02029000_20160830,1.0814369003416676e-08,8.574508882230712e-08,0.9999998952036021,1.106142025125607e-10,8.126325910138264e-09,Moderate,0.999998849097282,1.852306467842558e-06,9
S02029000_20180802,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02029160_20130821,0.999999999562539,1.832043498580376e-10,2.371271582256285e-10,9.449823402952705e-13,1.6184418797611006e-11,High,0.9999999936437083,1.0230056813628291e-08,10
S02029160_20160824,8.161134638743332e-10,0.9999999969378919,2.094680815216583e-09,8.347573486506882e-12,1.4296629628787243e-10,Good,0.9999999593311086,6.545405568144633e-08,9
S02030200_20160822,6.683627894077396e-08,1.4049065264036182e-05,0.9999858717064841,6.836313511777727e-10,1.1708341647083679e-08,Moderate,0.9998928630786812,0.00017243022299191142,9
S02030350_20100727,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02030350_20180801,2.6022077956164573e-10,2.0632414013128163e-09,0.999999997591456,2.6616545079342197e-12,8.242028772697306e-11,Moderate,0.9999999680640714,5.1398894181083516e-08,10
S02030500_20080807,6.013983904922986e-09,1.1020241215828156e-06,0.999998889995559,6.151371692201915e-11,1.904822069413997e-09,Moderate,0.9999898216002966,1.638150237060581e-05,10
S02030500_20090804,7.117272997762937e-07,0.9843186375498187,0.015680418016096445,7.27986511707709e-09,2.2542691990055746e-07,Good,0.9498402938846967,0.08072893269852172,10
S02030500_20160830,1.0814369003416676e-08,8.574508882230712e-08,0.9999998952036021,1.106142025125607e-10,8.126325910138264e-09,Moderate,0.999998849097282,1.852306467842558e-06,9
S02030500_20210811,1.972667557099774e-09,0.9999998788125846,1.1856976320418535e-07,2.0177325980096722e-11,6.248072422183784e-10,Good,0.9999987167018127,2.0653887555849793e-06,10
S02031400_20160901,2.5211070793497935e-09,1.9989381755061074e-08,0.9999999770220783,2.5787010683928267e-11,4.416461161768991e-10,Moderate,0.9999997282235747,4.374072825722085e-07,9
S02031650_20160901,8.9991854712446e-07,0.0025534891839959447,0.9974454440454641,9.204769356860722e-09,1.576472235029298e-07,Moderate,0.9889330678893464,0.017811540113220278,9
S02031650_20180731,1.7671183298750813e-09,0.9999999954597296,2.691209886085497e-09,4.520526989073516e-12,7.74216605510416e-11,Good,0.9999999408603418,9.518160795469219e-08,10
S02031650_20190808,0.10106688353631553,0.898927454448435,5.280562237215234e-06,2.1043722272631537e-08,3.604092899920913e-07,Good,0.7965154205073082,0.32749579683124874,10
S02032000_20070807,6.682077333851506e-08,0.00024603960491791646,0.9997538811852108,6.834727529435294e-10,1.1705625384425612e-08,Moderate,0.9985758914764672,0.0022920142491943073,10
S02032000_20090805,6.17366231540852e-10,4.894980219616957e-09,0.9999999940174265,6.3146979115009364e-12,4.6391233754182104e-10,Moderate,0.9999999236548223,1.2287282343994768e-07,10
S02032000_20130821,1.3652240380198964e-06,0.1161764813444997,0.8838219003081633,1.3964122009230245e-08,2.391591769510771e-07,Moderate,0.77677872346932,0.3592607853104128,10
S02032800_20160825,2.5211070793497935e-09,1.9989381755061074e-08,0.9999999770220783,2.5787010683928267e-11,4.416461161768991e-10,Moderate,0.9999997282235747,4.374072825722085e-07,9
S02035000_20090805,6.013983904922986e-09,1.1020241215828156e-06,0.999998889995559,6.151371692201915e-11,1.904822069413997e-09,Moderate,0.9999898216002966,1.638150237060581e-05,10
