SamplingOperations_code,P(High),P(Good),P(Moderate),P(Bad),P(Poor),y_hat,confidence,entropy,n_votes
S02001046_20100726,1.764163294837048e-17,0.9981399190435573,8.210155528588963e-11,0.0018600808743410992,2.0371389171874046e-61,Good,0.9915790898570663,0.013552932041238346,13
S02001050_20120718,1.7387014887919224e-17,0.9983976275086012,6.575513992461377e-11,0.001602372425643759,1.931972679166143e-61,Good,0.992597172556817,0.011914391146266225,13
S02001050_20160826,3.219255321854172e-16,0.9975393986102931,4.753247101444596e-10,0.0024606009143818405,1.1841181899715903e-59,Good,0.9892886380535653,0.017239272010396052,11
S02001150_20170704,1.714625478563379e-18,0.9994146792803966,2.009027621608536e-09,0.0005853187105757648,1.225737715114527e-59,Good,0.9969294099307963,0.0049419240709201,13
S02001200_20160825,3.219255321854172e-16,0.9975393986102931,4.753247101444596e-10,0.0024606009143818405,1.1841181899715903e-59,Good,0.9892886380535653,0.017239272010396052,11
S02001500_20070907,5.206853064436915e-18,0.9989318648873509,3.8034057166354247e-10,0.0010681347323086596,2.0673021906288554e-60,Good,0.9947959588142041,0.008375581182288335,13
S02001500_20080805,0.010818891382503507,1.56421518419283e-22,3.2854493137975437e-63,0.9891811086174965,4.426394244578998e-77,Bad,0.9628867633887384,0.05973145005530183,13
S02001500_20160826,0.9748459241432595,6.714450870031298e-25,3.5564527919921725e-44,0.02515407585674038,1.8184348637037894e-74,High,0.9270112697591275,0.11747082963008558,11
S02001500_20210805,1.967582991480444e-05,1.0938540699554572e-10,2.210518388508779e-44,0.9999803240606998,6.145933231434562e-89,Bad,0.9998552985772681,0.00023288795572786415,13
S02001700_20110720,1.714625478563379e-18,0.9994146792803966,2.009027621608536e-09,0.0005853187105757648,1.225737715114527e-59,Good,0.9969294099307963,0.0049419240709201,13
S02001700_20120718,1.714625478563379e-18,0.9994146792803966,2.009027621608536e-09,0.0005853187105757648,1.225737715114527e-59,Good,0.9969294099307963,0.0049419240709201,13
S02001700_20160823,5.7380367106080784e-34,0.9980229760216438,0.001520883354945972,0.00045614062341014323,8.564260408099588e-42,Good,0.9904611278173882,0.015352222532558501,11
S02001700_20210811,1.697876215588451e-18,0.9995286214938001,1.8494348283121277e-09,0.0004713766567651611,1.3362733774064458e-59,Good,0.9974637228671382,0.004081980574067277,13
S02001715_20160825,3.219255321854172e-16,0.9975393986102931,4.753247101444596e-10,0.0024606009143818405,1.1841181899715903e-59,Good,0.9892886380535653,0.017239272010396052,11
S02001715_20200703,0.9999034693547919,7.70842164052533e-33,3.1604860089585403e-71,9.653064520805335e-05,1.8252067074031228e-100,High,0.9993854906583898,0.0009890146319324897,13
S02001717_20160825,3.219255321854172e-16,0.9975393986102931,4.753247101444596e-10,0.0024606009143818405,1.1841181899715903e-59,Good,0.9892886380535653,0.017239272010396052,11
S02001725_20160829,3.219255321854172e-16,0.9975393986102931,4.753247101444596e-10,0.0024606009143818405,1.1841181899715903e-59,Good,0.9892886380535653,0.017239272010396052,11
S02001750_20160722,9.36426719212043e-72,1.6567129096333595e-09,0.9999998173190784,1.5279838319410523e-13,1.8102405603483353e-07,Moderate,0.9999981194895194,3.0265648621530476e-06,11
S02001750_20180716,1.101645582427087e-83,8.817448291833857e-11,0.9999999486712086,7.270322965932706e-15,5.12406094777978e-08,Moderate,0.9999994323559247,9.135878955588561e-07,13
S02001750_20210811,7.188995051199026e-108,8.050551735657881e-97,4.4153401146104606e-26,1.784530252893227e-59,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,13
S02001895_20160721,1.385881123080423e-92,1.609587552878634e-12,0.9999982484235321,5.3777873829267235e-16,1.7515748577105603e-06,Moderate,0.9999844860182919,2.496879033383786e-05,13
S02001915_20180717,1.4475754727861655e-100,3.351139213960146e-76,1.301413477015339e-12,1.784399652265066e-49,0.9999999999986986,Poor,0.9999999999255572,1.198109914063833e-10,13
S02002000_20120801,5.283557700809146e-18,0.9987599707071811,4.749323028087876e-10,0.0012400288178864417,2.1800226522888817e-60,Good,0.9940735129943847,0.009538312874385309,13
S02003100_20080811,9.203653377782441e-47,0.6846364616814208,0.31503699143510083,0.000326546883478405,2.527464085071917e-29,Good,0.6111090708568974,0.6258958051646326,13
S02003100_20160721,1.7275233841515307e-87,2.27480037911396e-72,5.737133042310623e-11,7.018161569783265e-46,0.9999999999426286,Poor,0.9999999990722443,1.4931651791088191e-09,11
S02003200_20080808,1.385881123080423e-92,1.609587552878634e-12,0.9999982484235321,5.3777873829267235e-16,1.7515748577105603e-06,Moderate,0.9999844860182919,2.496879033383786e-05,13
S02003200_20160721,1.5458218771513232e-107,9.61761438027312e-88,6.862750671605072e-25,9.550818488596292e-50,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,13
S02003350_20160722,8.714917616705367e-89,3.521367150296675e-73,4.31588582409336e-11,4.7915281689965995e-47,0.9999999999568412,Poor,0.9999999992816828,1.1560869426703242e-09,11
S02003397_20170703,1.714625478563379e-18,0.9994146792803966,2.009027621608536e-09,0.0005853187105757648,1.225737715114527e-59,Good,0.9969294099307963,0.0049419240709201,13
S02003400_20110722,5.157612869902977e-72,9.537257031403082e-09,0.999999990461982,7.609118530944922e-13,2.1649205538679335e-18,Moderate,0.9999998845835903,1.857555453476937e-07,13
S02003400_20160722,3.9590194762228234e-78,2.0121968174233184e-82,2.22278921940268e-31,1.3168343793440679e-51,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,11
S02003400_20200708,1.2114393737486207e-92,1.4001584893223777e-12,0.9999982482518017,4.373940338064461e-16,1.7517467975956955e-06,Moderate,0.9999844846057787,2.497106368609895e-05,13
S02003610_20170807,9.629807437883308e-84,7.67017927051704e-11,0.999999948677653,5.9132049359320634e-15,5.124563942011639e-08,Moderate,0.9999994324689822,9.134059366052704e-07,13
S02003617_20170818,9.997087550999691e-94,3.598351175128407e-13,0.999997242611631,4.26973959852994e-17,2.757388008965329e-06,Moderate,0.9999763548403025,3.8055416462763466e-05,13
S02003620_20180717,9.997087550999691e-94,3.598351175128407e-13,0.999997242611631,4.26973959852994e-17,2.757388008965329e-06,Moderate,0.9999763548403025,3.8055416462763466e-05,13
S02003800_20110722,1.697876215588451e-18,0.9995286214938001,1.8494348283121277e-09,0.0004713766567651611,1.3362733774064458e-59,Good,0.9974637228671382,0.004081980574067277,13
S02003800_20160721,1.3963988687240135e-70,8.051082601578807e-09,0.9999998557678597,1.683616285136613e-12,1.361793741799121e-07,Moderate,0.9999984794338934,2.447256740313737e-06,11
S02003800_20210826,4.415904023752911e-60,1.8100820505298774e-05,0.9999818960145885,3.1649060120684774e-09,1.1518516338421315e-18,Moderate,0.999865904307314,0.0002158186917029328,13
S02004000_20110723,1.714625478563379e-18,0.9994146792803966,2.009027621608536e-09,0.0005853187105757648,1.225737715114527e-59,Good,0.9969294099307963,0.0049419240709201,13
S02004000_20160720,3.7751026794681764e-36,0.9819416933222314,0.017248096491651068,0.0008102101861176072,2.3249247601213397e-40,Good,0.9417873094005366,0.09368971123557257,11
S02004000_20200707,9.997087550999691e-94,3.598351175128407e-13,0.999997242611631,4.26973959852994e-17,2.757388008965329e-06,Moderate,0.9999763548403025,3.8055416462763466e-05,13
S02004300_20160803,0.9999976012940988,2.6260349162661543e-42,7.236716505007448e-61,2.39870590120942e-06,2.6671867388719585e-90,High,0.99997922291125,3.3439434344235515e-05,11
S02004300_20190703,0.9999994174507724,2.0687338209579436e-44,7.198169125107946e-73,5.825492275824172e-07,2.867775082738244e-102,High,0.9999944417722114,8.945622528910845e-06,13
S02005700_20160720,1.1780290748347144e-80,3.024245688464005e-11,0.9999938119906534,1.1302299547866432e-14,6.18797909270112e-06,Moderate,0.999950044295447,8.040060485005157e-05,11
S02005700_20170703,2.3882249205881004e-05,6.91056558369986e-09,6.477161172839368e-40,0.9999761108402286,1.0439340118999536e-63,Bad,0.9998271554109099,0.00027818263464066107,13
S02005700_20190717,0.0016207736104470562,4.656818576665574e-22,3.2659106817787515e-53,0.998379226389553,1.727452585856975e-66,Bad,0.9925236695784065,0.012032689626396923,13
S02006450_20200710,1.5103945623597526e-28,0.9996550382053762,7.123664354260883e-05,0.0002737251510811687,2.2404626747170844e-35,Good,0.9979678309043002,0.003270649987096115,13
S02007000_20110722,1.8574798831596052e-37,0.9795492507307533,0.020251363323641473,0.00019938594560534685,9.1249467735415e-41,Good,0.9373011681338882,0.10090987707065155,13
S02007000_20160719,7.899860999101761e-82,6.223134334857113e-12,0.9999917742926279,1.0257501426328599e-15,8.225701147812785e-06,Moderate,0.9999350491065778,0.00010453443032007323,11
S02007000_20210809,1.0695227830892332e-93,2.729802595767588e-13,0.9999968546260778,5.1381263708323803e-17,3.1453736493227204e-06,Moderate,0.9999732850780333,4.299600824090765e-05,13
S02007300_20160719,3.1455746517428764e-17,0.9992757018320323,1.337714064578474e-08,0.000724284790826997,8.195075586348345e-58,Good,0.9962961643905376,0.005961093451292221,11
S02009000_20100721,1.392815407871364e-77,8.653591335956181e-08,0.9999999121001726,1.3639142718692912e-09,4.573073757630452e-18,Moderate,0.9999990536418493,1.523104686564448e-06,13
S02009000_20160722,5.215196544992766e-44,0.18265439964324096,0.8133475751615286,0.003998025195230341,1.0582371964400972e-28,Moderate,0.6889265074407239,0.5006534724781859,11
S02010000_20080808,4.096129673301868e-110,7.898107339246093e-90,6.719609975588889e-17,2.7855123232904354e-52,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,13
S02010000_20100720,5.319261474673661e-97,2.055299171278971e-94,1.760865880202304e-52,3.0757212499645644e-62,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,13
S02010000_20160719,5.8352740199638285e-50,0.0001885570731085426,0.9998114153477873,2.7579104260864113e-08,1.9690202152825807e-18,Moderate,0.998877786384562,0.001806133138535648,11
S02010000_20210805,9.293730063153744e-94,3.3121297773406493e-13,0.9999976716219948,4.880665399548653e-17,2.3283776739405266e-06,Moderate,0.9999797890274329,3.252830549663292e-05,13
S02011000_20090722,1.0695227830892332e-93,2.729802595767588e-13,0.9999968546260778,5.1381263708323803e-17,3.1453736493227204e-06,Moderate,0.9999732850780333,4.299600824090765e-05,13
S02011000_20120801,3.0322215665558987e-99,4.716861734065482e-52,4.174953762967167e-05,2.4503614507147825e-26,0.9999582504623704,Poor,0.9997124811966714,0.00046274366261465596,13
S02011000_20160719,9.36426719212043e-72,1.6567129096333595e-09,0.9999998173190784,1.5279838319410523e-13,1.8102405603483353e-07,Moderate,0.9999981194895194,3.0265648621530476e-06,11
S02011000_20190718,5.85678213706858e-95,2.2406293393014913e-92,9.793691043194165e-71,1.2541675482033072e-69,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,13
S02011000_20200708,9.293730063153744e-94,3.3121297773406493e-13,0.9999976716219948,4.880665399548653e-17,2.3283776739405266e-06,Moderate,0.9999797890274329,3.252830549663292e-05,13
S02013000_20090723,9.59871688195963e-73,2.9768498384300048e-08,0.9999999702289617,2.539912675280622e-12,4.351964395252077e-18,Moderate,0.9999996608898787,5.457766856695148e-07,13
S02013000_20120731,9.293730063153744e-94,3.3121297773406493e-13,0.9999976716219948,4.880665399548653e-17,2.3283776739405266e-06,Moderate,0.9999797890274329,3.252830549663292e-05,13
S02013000_20160721,7.899860999101761e-82,6.223134334857113e-12,0.9999917742926279,1.0257501426328599e-15,8.225701147812785e-06,Moderate,0.9999350491065778,0.00010453443032007323,11
S02016050_20160722,0.9992808970480702,3.299790983518512e-30,5.701809573852631e-58,0.0007191029519298275,6.673664871262948e-87,High,0.9963196117612478,0.005923356363924303,11
S02016050_20170704,2.912993786329162e-13,0.07940167056529734,1.8534117916324006e-20,0.9205983294344113,1.0526149591202391e-69,Bad,0.8277003393675474,0.27730560612139843,13
S02017000_20070808,1.0769145319192086e-28,0.9653870137459936,0.034512925691853505,0.00010006056215287826,6.711491343619871e-42,Good,0.9061079001968609,0.15111350510121835,13
S02018000_20130723,1.2114393737486207e-92,1.4001584893223777e-12,0.9999982482518017,4.373940338064461e-16,1.7517467975956955e-06,Moderate,0.9999844846057787,2.497106368609895e-05,13
S02018000_20160721,1.7946264025428554e-86,2.4370921302104974e-50,1.970342131954637e-05,3.0338266688110932e-24,0.9999802965786805,Poor,0.9998551144302145,0.00023318432897753504,11
S02018500_20100722,1.4907659573733132e-92,1.7486820466827149e-12,0.9999979256904286,4.704636007992595e-16,2.0743078224846506e-06,Moderate,0.9999818454881982,2.9218559575566287e-05,13
S02018500_20110722,2.084782333570693e-18,0.9993072683257804,1.0399837653359518e-07,0.0006926276758431352,2.6780706531392214e-57,Good,0.9964378602888598,0.005733042700495974,13
S02018500_20120731,1.2145917380724428e-27,0.9986294891392168,4.4680508637665994e-08,0.0013704661802746037,4.8537467972425355e-48,Good,0.9935348430176459,0.01040526875723873,13
S02018500_20160719,2.2753588336145168e-79,1.7483522102429097e-10,0.9999966548719368,9.807276558794232e-14,3.3449531298633645e-06,Moderate,0.999971715300051,4.552246843963214e-05,11
S02018780_20160728,0.9999954826407441,6.513310986926807e-41,1.168999134776542e-59,4.517359255885907e-06,7.396152195159622e-89,High,0.9999626483225419,6.011520579402349e-05,11
S02018780_20200730,0.9998983826432516,6.042156244218731e-39,6.114449399696301e-69,0.0001016173567483078,1.9783488682938836e-89,High,0.9993563514654666,0.0010359123537606347,13
S02019000_20160721,6.095699447338986e-34,0.9064192369235997,0.09315582798083935,0.0004249350955610633,8.594671759983345e-31,Good,0.8052354918109047,0.3134613834761118,11
S02019200_20190718,3.602612179552137e-98,1.6356828440943096e-43,0.0001472786004955395,2.3183643901406885e-26,0.9998527213995044,Poor,0.9991010935589937,0.0014467341058867805,13
S02019500_20080807,9.997087550999691e-94,3.598351175128407e-13,0.999997242611631,4.26973959852994e-17,2.757388008965329e-06,Moderate,0.9999763548403025,3.8055416462763466e-05,13
S02019500_20160720,9.643400474585388e-17,0.9983593007955324,2.750159136808893e-09,0.0016406964543084852,1.2674257344995734e-58,Good,0.99244419849095,0.012160593407491933,11
S02019500_20200730,5.283557700809146e-18,0.9987599707071811,4.749323028087876e-10,0.0012400288178864417,2.1800226522888817e-60,Good,0.9940735129943847,0.009538312874385309,13
S02019950_20100722,6.161026984313331e-99,9.123696248631698e-55,3.0491511424316804e-07,2.6007944144832867e-37,0.9999996950848856,Poor,0.9999969680655286,4.879710286192977e-06,13
S02019950_20150716,1.642773079122325e-82,4.284991217693707e-10,0.9999999610245329,8.010839884789818e-14,3.854688764596655e-08,Moderate,0.9999995611370073,7.063227388873532e-07,13
S02020000_20080807,3.132782548253941e-70,8.961302864286818e-09,0.9999999869389478,1.6057211437651762e-11,4.083692169497623e-09,Moderate,0.9999998394311835,2.584255407181107e-07,13
S02020000_20100722,3.402192346705657e-90,6.130030171802544e-22,0.88934000146036,6.050265941047392e-25,0.11065999853964015,Moderate,0.7838419242128349,0.34789300225066705,13
S02020000_20160720,1.1780290748347144e-80,3.024245688464005e-11,0.9999938119906534,1.1302299547866432e-14,6.18797909270112e-06,Moderate,0.999950044295447,8.040060485005157e-05,11
S02020000_20180517,2.868366488771102e-96,3.761333001811108e-54,1.346252332012387e-06,2.75724386847059e-35,0.999998653747668,Poor,0.9999878558697864,1.954522357928868e-05,13
S02020300_20210526,1.5948728074829202e-92,1.3265957147297756e-12,0.9999976338196037,5.661473282715343e-16,2.366179069218723e-06,Moderate,0.9999794845725362,3.3018306750173264e-05,13
S02020750_20150715,1.4907659573733132e-92,1.7486820466827149e-12,0.9999979256904286,4.704636007992595e-16,2.0743078224846506e-06,Moderate,0.9999818454881982,2.9218559575566287e-05,13
S02020750_20180726,6.010569320793053e-98,3.047047037743574e-51,5.549714904431595e-05,3.589000321235383e-25,0.9999445028509556,Poor,0.9996276201898617,0.0005993221842615688,13
S02021000_20080806,2.4272613933466896e-100,1.9374080108520044e-65,6.597803743156373e-10,5.805742628130704e-39,0.9999999993402195,Poor,0.9999999908726854,1.4689846130856732e-08,13
S02021000_20160719,5.277915128203974e-45,0.6341270264936981,0.3651752509952243,0.000697722511077691,1.3427591757148815e-28,Good,0.5888073964498517,0.6617889654660933,11
S02021700_20160719,3.219255321854172e-16,0.9975393986102931,4.753247101444596e-10,0.0024606009143818405,1.1841181899715903e-59,Good,0.9892886380535653,0.017239272010396052,11
S02022000_20160720,2.0988483880944173e-26,0.9903454448569935,0.00911766370182121,0.0005368914411852455,6.113208439931727e-42,Good,0.9649063542941432,0.0564810438845362,11
S02022700_20160826,2.4525988808529385e-36,0.5009085491704147,0.4988108052950547,0.00028064553453056135,7.915782057282881e-30,Good,0.5678452157900671,0.6955262937472434,11
S02022730_20160825,7.899860999101761e-82,6.223134334857113e-12,0.9999917742926279,1.0257501426328599e-15,8.225701147812785e-06,Moderate,0.9999350491065778,0.00010453443032007323,11
S02022760_20100722,1.2640351858951353e-71,1.569674753279365e-07,0.9999998371489672,3.621418311865185e-11,5.847343168754067e-09,Moderate,0.9999983013671485,2.7338441105072513e-06,13
S02022800_20170705,1.1093422292356011e-74,1.6783440163717328e-58,2.208968718424852e-26,2.5042197668978395e-46,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,11
S02023000_20140924,1.7671003047426114e-82,4.655285488477631e-10,0.9999999538851186,7.008104818357783e-14,4.564928267770701e-08,Moderate,0.9999994856898758,8.27750212633017e-07,13
S02023000_20160825,1.3963988687240135e-70,8.051082601578807e-09,0.9999998557678597,1.683616285136613e-12,1.361793741799121e-07,Moderate,0.9999984794338934,2.447256740313737e-06,11
S02023750_20200702,7.143402882072231e-103,4.952978878027496e-23,0.9999899042524156,9.611166914298234e-27,1.0095747584426912e-05,Moderate,0.9999215681676912,0.0001262311644594359,13
S02024000_20090803,5.450742324581579e-110,6.072572209849548e-80,1.9728622847014614e-14,7.73847608253914e-52,0.9999999999999802,Poor,0.9999999999313153,1.1054384643355251e-10,13
S02024000_20160720,1.0287843470185219e-65,1.972766531369241e-06,0.9999980000048722,2.7228596388215977e-08,1.1959424040211556e-17,Moderate,0.9999823610780335,2.838874974727506e-05,11
S02024000_20190829,1.1850195651912246e-83,9.579421963359548e-11,0.9999999392223334,6.360280073459171e-15,6.068186575039056e-08,Moderate,0.9999993342824718,1.0714310289565583e-06,13
S02025100_20080806,1.385881123080423e-92,1.609587552878634e-12,0.9999982484235321,5.3777873829267235e-16,1.7515748577105603e-06,Moderate,0.9999844860182919,2.496879033383786e-05,13
S02025100_20200520,3.1940966162575536e-107,5.948040665070005e-88,1.9569229142529768e-16,8.865779232809718e-50,0.9999999999999998,Poor,0.9999999999313274,1.1052430650831911e-10,13
S02025125_20180726,1.764163294837048e-17,0.9981399190435573,8.210155528588963e-11,0.0018600808743410992,2.0371389171874046e-61,Good,0.9915790898570663,0.013552932041238346,13
S02025150_20090803,1.385881123080423e-92,1.609587552878634e-12,0.9999982484235321,5.3777873829267235e-16,1.7515748577105603e-06,Moderate,0.9999844860182919,2.496879033383786e-05,13
S02025500_20090804,9.997087550999691e-94,3.598351175128407e-13,0.999997242611631,4.26973959852994e-17,2.757388008965329e-06,Moderate,0.9999763548403025,3.8055416462763466e-05,13
S02025500_20160825,2.2753588336145168e-79,1.7483522102429097e-10,0.9999966548719368,9.807276558794232e-14,3.3449531298633645e-06,Moderate,0.999971715300051,4.552246843963214e-05,11
S02025500_20170706,3.173001201037078e-81,2.4771971120660803e-09,0.999999976685391,6.95117836557527e-13,2.0836716803696854e-08,Moderate,0.9999997259987702,4.409879673007816e-07,13
S02025700_20160825,0.9999954826407441,6.513310986926807e-41,1.168999134776542e-59,4.517359255885907e-06,7.396152195159622e-89,High,0.9999626483225419,6.011520579402349e-05,11
S02026250_20170706,1.7553733649096453e-17,0.9980108430850926,7.140979925682192e-11,0.0019891568434976174,1.771676578654326e-61,Good,0.9910777403836335,0.014359822891159902,13
S02026250_20200701,0.9999986510311164,5.080351501032921e-43,1.2507741337566095e-71,1.3489688836590988e-06,7.223323665752201e-101,High,0.9999878330543008,1.9581943686762354e-05,13
S02026500_20160823,3.219255321854172e-16,0.9975393986102931,4.753247101444596e-10,0.0024606009143818405,1.1841181899715903e-59,Good,0.9892886380535653,0.017239272010396052,11
S02026500_20200703,1.7553733649096453e-17,0.9980108430850926,7.140979925682192e-11,0.0019891568434976174,1.771676578654326e-61,Good,0.9910777403836335,0.014359822891159902,13
S02027000_20160831,3.7751026794681764e-36,0.9819416933222314,0.017248096491651068,0.0008102101861176072,2.3249247601213397e-40,Good,0.9417873094005366,0.09368971123557257,11
S02028000_20130821,0.4889211068540498,5.842491037660743e-25,5.320397196970497e-65,0.5110788931459501,8.771864191504585e-77,Bad,0.5694759819862503,0.6929016768047904,13
S02028000_20160824,4.3855538387542706e-12,0.06515134836487307,1.0127528459231566e-19,0.9348486516307415,5.775360751104607e-68,Bad,0.8503126896693163,0.2409124322564909,11
S02028500_20160823,1.0744591299577882e-59,2.9492585399314075e-06,0.9999970293227793,7.611015143294512e-10,2.0657579118360583e-08,Moderate,0.9999745824608798,4.090795110082909e-05,11
S02028500_20180803,2.676818846032638e-91,9.305197096863407e-12,0.9999990531672162,4.666425661478488e-15,9.46823473922443e-07,Moderate,0.9999912517839612,1.4079710558954612e-05,13
S02029000_20120718,7.338246491439105e-18,0.998306715291675,5.010405955808863e-10,0.001693284207284389,3.106552910234513e-60,Good,0.9922352692363808,0.0124968520708121,13
S02029000_20160830,7.899860999101761e-82,6.223134334857113e-12,0.9999917742926279,1.0257501426328599e-15,8.225701147812785e-06,Moderate,0.9999350491065778,0.00010453443032007323,11
S02029000_20180802,1.0695227830892332e-93,2.729802595767588e-13,0.9999968546260778,5.1381263708323803e-17,3.1453736493227204e-06,Moderate,0.9999732850780333,4.299600824090765e-05,13
S02029160_20130821,0.9999972531220495,1.2156235241399069e-42,2.0992810995407533e-70,2.7468779504995404e-06,3.0297583279848946e-99,High,0.9999764384483911,3.7920854435117476e-05,13
S02029160_20160824,3.9668092395714745e-13,0.6754243467720384,7.849580219861357e-19,0.324575653227565,2.3403028339870406e-66,Good,0.6083909398831111,0.6302704682048057,11
S02030200_20160822,1.131087263271878e-59,2.501905309953307e-06,0.9999974974223566,6.723333054673639e-10,9.766449406682284e-18,Moderate,0.999978385279789,3.478755017424298e-05,11
S02030350_20100727,9.997087550999691e-94,3.598351175128407e-13,0.999997242611631,4.26973959852994e-17,2.757388008965329e-06,Moderate,0.9999763548403025,3.8055416462763466e-05,13
S02030350_20180801,9.629807437883308e-84,7.67017927051704e-11,0.999999948677653,5.9132049359320634e-15,5.124563942011639e-08,Moderate,0.9999994324689822,9.134059366052704e-07,13
S02030500_20080807,9.118159139869276e-73,3.509127126153679e-08,0.9999999557007591,2.8752588106468857e-12,9.205094487088039e-09,Moderate,0.9999994923181005,8.170824965811555e-07,13
S02030500_20090804,5.2953317053995356e-39,0.205465856584517,0.7945121343770365,2.2009038446473763e-05,3.6568751537995795e-30,Moderate,0.6842748974304282,0.5081399499826138,13
S02030500_20160830,7.899860999101761e-82,6.223134334857113e-12,0.9999917742926279,1.0257501426328599e-15,8.225701147812785e-06,Moderate,0.9999350491065778,0.00010453443032007323,11
S02030500_20210811,1.4955580284940087e-28,0.9997139979952433,6.557415095718632e-05,0.0002204278537993206,2.4423707111452994e-35,Good,0.9982766764357018,0.00277358227977247,13
S02031400_20160901,1.3963988687240135e-70,8.051082601578807e-09,0.9999998557678597,1.683616285136613e-12,1.361793741799121e-07,Moderate,0.9999984794338934,2.447256740313737e-06,11
S02031650_20160901,6.320435084513326e-46,0.0010846440938178147,0.9989149163788966,4.395272856188869e-07,1.1910801492910788e-18,Moderate,0.9947216013331436,0.008495254931380251,11
S02031650_20180731,1.9026738760789652e-15,0.9438297812375941,9.032886899944883e-11,0.056170218672075264,4.286503894500603e-62,Good,0.8656070920211609,0.21629704126341084,13
S02031650_20190808,0.0008529115370305009,4.9876957303525205e-21,3.0554393822464244e-53,0.9991470884629694,1.6956247486887585e-88,Bad,0.9957252468959452,0.006879949711961177,13
S02032000_20070807,4.1052217694620353e-60,1.6661055089802717e-05,0.9999833353271573,3.617752913457703e-09,9.72640893791887e-19,Moderate,0.999875703741257,0.00020004711119474993,13
S02032000_20090805,9.293730063153744e-94,3.3121297773406493e-13,0.9999976716219948,4.880665399548653e-17,2.3283776739405266e-06,Moderate,0.9999797890274329,3.252830549663292e-05,13
S02032000_20130821,5.893219508682062e-48,0.0340811794213794,0.9659051129706834,1.37076079373027e-05,7.70377358295368e-20,Moderate,0.9075322685894163,0.14882107260896704,13
S02032800_20160825,1.3963988687240135e-70,8.051082601578807e-09,0.9999998557678597,1.683616285136613e-12,1.361793741799121e-07,Moderate,0.9999984794338934,2.447256740313737e-06,11
S02035000_20090805,9.118159139869276e-73,3.509127126153679e-08,0.9999999557007591,2.8752588106468857e-12,9.205094487088039e-09,Moderate,0.9999994923181005,8.170824965811555e-07,13
S02035000_20170707,1.0261216742029676e-78,4.662130926308996e-72,4.326863302725911e-20,9.71042397169135e-51,1.0,Poor,0.9999999999313275,1.1052408446371418e-10,11
S02036000_20080807,9.293730063153744e-94,3.3121297773406493e-13,0.9999976716219948,4.880665399548653e-17,2.3283776739405266e-06,Moderate,0.9999797890274329,3.252830549663292e-05,13
