SamplingOperations_code,IBD_pred,region
3635,14.502955751235246,10
3636,15.069960971996831,10
3637,15.639573457782149,10
3638,15.886548860976065,10
3639,16.68424972783023,10
3640,15.938658179596997,10
3641,15.806085339429892,10
3642,14.529967878103065,10
3643,14.872695138386737,10
3644,15.506505258884566,10
3645,14.746994410956555,10
3646,7.160439903709787,10
3647,10.210750502271708,10
3648,19.030713502168677,10
3649,16.19435483431137,10
3650,11.46662784279803,10
3651,14.284641970196189,10
3652,19.00236285749302,10
3653,8.825440527878651,10
3654,13.769885067962527,10
3655,14.339604602519154,10
3656,14.375453460250311,10
3657,16.405326807942497,10
3658,14.794222545521299,10
3659,16.278048242775945,10
3660,16.839612499402946,10
3661,16.72101179707206,10
3662,15.3275312857754,10
3663,17.54064083211678,10
3664,14.53368145247601,10
3665,15.75588214296951,10
3666,16.320944652841053,10
3667,14.537465712145016,10
3668,13.75495532566822,10
3669,15.757884313427072,10
3670,16.434809445097034,10
3671,14.536983871304532,10
3672,14.97766453500106,10
3673,19.07763923199423,10
3674,16.362073066172208,10
3675,14.40243641876127,10
3676,14.55551568613075,10
3677,15.195371546502276,10
3678,15.0283907569776,10
3679,14.69176397138299,10
3680,16.138550182531993,10
3681,19.705860195179113,10
3682,20.04310001412224,10
3683,16.927220064699718,10
3684,20.050040170160482,10
3685,19.980331661506412,10
3686,19.956361458298826,10
3687,17.47094989611865,10
3688,19.925958414402025,10
3689,19.91808935257042,10
3690,19.42176115956654,10
3691,19.55692318355257,10
3692,20.04675851513833,10
3693,20.104452110486996,10
3694,14.545903598880793,10
3695,16.022584727456326,10
3696,19.75454209484568,10
3697,19.11628233567019,10
3698,15.436728604257828,10
3699,16.142352491240008,10
3700,17.615915350154452,10
3701,15.209403443260339,10
3702,19.959303622395698,10
3703,19.909578276307005,10
3704,19.683328560113726,10
3705,19.455624917553806,10
3706,18.364963352133014,10
3707,19.01127089797944,10
3708,19.601090834764175,10
3709,19.657197246279388,10
3710,20.23996810739778,10
3711,19.865897035855905,10
3712,20.031469557279795,10
3713,19.877294660262518,10
3714,19.81362776259107,10
3715,19.458096679015842,10
3716,19.732018815892395,10
3717,19.801809862878283,10
3718,19.84071826920835,10
3719,20.33807829939695,10
3720,20.34962962142808,10
3721,18.658584849869783,10
3722,17.518435058905556,10
3723,20.67937756612887,10
3724,19.188757466631763,10
3725,19.964813910665395,10
3726,15.907902355013094,10
3727,19.54207830765665,10
3728,19.40570317426929,10
3729,20.22440798354535,10
3730,20.83740576549191,10
3731,13.234177969788231,10
3732,12.578148003440159,10
3733,14.959267097551436,10
3734,18.04208003823264,10
3735,17.667822158987505,10
3736,16.240042043434098,10
3737,19.603513674673984,10
3738,19.61241763336367,10
3739,18.855493343429167,10
3740,18.09756250886568,10
3741,18.43045663516453,10
3742,15.025096494071745,10
3743,15.206357133527705,10
3744,15.511355337010635,10
3745,18.259941434847573,10
3746,19.99890267537456,10
3747,19.97501252253079,10
3748,18.873130547626147,10
3749,18.599799778803938,10
3750,19.189669284800512,10
3751,15.11144747253952,10
3752,14.961988992311127,10
3753,15.973889950684715,10
3754,15.122803309231845,10
3755,13.032651595580509,10
3756,11.48947333147466,10
3757,15.850578840576452,10
3758,15.030973342349826,10
3759,14.81364482454023,10
3760,16.12728904825888,10
3761,15.457518878258831,10
3762,16.421248891623666,10
3763,18.04193843933989,10
3764,16.741688884511756,10
3765,15.123981021988621,10
3766,15.551541545413256,10
3767,14.541283723910999,10
3768,15.074246314546837,10
3769,16.35411873597577,10
3770,15.410586540053439,10
3771,16.393473705592655,10
3772,16.957442985152753,10
3773,17.188662839434798,10
3774,14.504920473143882,10
3775,15.741593176481606,10
3776,14.672795163162315,10
3777,15.43470775925452,10
3778,14.537593286204315,10
3779,16.221097131750795,10
3780,15.977190507811171,10
3781,17.45696991006926,10
3782,18.663141666246702,10
3783,9.997279979904544,10
3784,15.877125297678756,10
3785,16.38392522129815,10
3786,15.70356109253714,10
3787,14.6065359783077,10
3788,14.728362468288967,10
3789,15.177267521254702,10
3790,18.27043939743486,10
3791,19.262497145396367,10
3792,17.72838395624665,10
3793,14.192958734305806,10
3794,14.748439346794866,10
3795,14.743668650106612,10
3796,15.73176845980424,10
3797,13.133363753854878,10
3798,16.348213665285993,10
3799,17.31248764630648,10
3800,16.9152588643569,10
3801,16.09656602659695,10
3802,15.69720287138418,10
3803,16.082560950237635,10
3804,19.798943611788996,10
3805,19.869499231990464,10
3806,20.1318800494799,10
3807,15.0300424312982,10
3808,11.03669382479097,10
3809,15.131277710429492,10
3810,13.46042006179164,10
3811,17.348793719223558,10
3812,18.54159161756334,10
3813,18.753177996503457,10
3814,14.684278494173892,10
3815,15.173668368312137,10
3816,20.59572595906286,10
3817,20.262552065383836,10
3818,18.611536812091757,10
3819,20.24894097293445,10
3820,17.174769803432365,10
3821,16.06760412751075,10
3822,19.471465400859767,10
3823,15.56505923813055,10
3824,17.207290309714026,10
3825,18.269843707310894,10
3826,16.3151615101035,10
3827,16.391283399205086,10
3828,18.17958955875943,10
3829,17.758705530298556,10
3830,19.6257810251836,10
3831,17.5715407425501,10
3832,15.810905573977948,10
3833,15.811576873033061,10
3834,14.112369445747541,10
3835,13.560939028964485,10
3836,14.810780960774316,10
3837,12.998389800232149,10
3838,18.000416542338137,10
3839,18.967107668162264,10
3840,15.287456220557852,10
3841,11.037532040424184,10
3842,11.239846261477016,10
3843,14.41081977576683,10
3844,12.901965477217836,10
3845,15.774391065447867,10
3846,16.8385465829211,10
3847,15.075031991904027,10
3848,14.712663597069511,10
3849,13.4701403717483,10
3850,15.110603729318724,10
3851,14.676083882917096,10
3852,15.674495454415439,10
3853,14.832245781101339,10
3854,12.15556567538573,10
3855,13.822665912377259,10
3856,12.61505625845498,10
3857,14.428837652350254,10
3858,13.007582408222383,10
3859,15.292807785833714,10
3860,14.52982506153756,10
3861,12.68607914477034,10
3862,15.857790052274078,10
3863,14.855142718339245,10
3864,15.433767043851578,10
3865,19.099751284257255,10
3866,14.744327359515248,10
3867,15.250061277815977,10
3868,15.691147142243151,10
3869,16.82325630100895,10
3870,14.938988942133538,10
3871,18.570376884549578,10
3872,16.479883135056543,10
3873,19.390640241518827,10
3874,19.842920245966607,10
3875,17.028952039524643,10
3876,19.891819275838394,10
3877,19.60233227839732,10
3878,15.422829205705536,10
3879,18.128625771695596,10
3880,16.290147428229673,10
3881,14.763261341213196,10
3882,14.234758573307076,10
3883,14.635500935647485,10
3884,17.39503586506475,10
3885,15.879217184745492,10
3886,13.186017776537184,10
3887,19.963605085671865,10
3888,14.342540003055623,10
3889,11.60311606955906,10
3890,15.580007304807632,10
3891,13.796162727265267,10
3892,18.31461394918183,10
3893,18.76123546663781,10
3894,18.494586475431923,10
3895,15.962278852083237,10
3896,14.60596642697295,10
3897,11.357864053175343,10
3898,13.740656390988235,10
3899,18.613070659626953,10
3900,11.51968544330554,10
3901,14.806956402193027,10
3902,12.905880357527401,10
